ticker,date,gap_pct,open_price,round_level,level_broken,break_bar_idx,break_bar_cs,break_candle_color,break_price,break_time,fwd_15m,fwd_30m,fwd_1hr,fwd_2hr,fwd_eod,max_adverse_excursion,max_favorable_excursion
AAPL,2025-05-12 04:00:00+00:00,0.0629502745730263,210.985,215.0,False,,,,,,,,,,,,
ABBV,2025-01-31 05:00:00+00:00,0.0664160401002506,187.22,190.0,False,,,,,,,,,,,,
ABNB,2025-02-14 05:00:00+00:00,0.1201701524282168,158.0,160.0,True,0.0,0.8228602534430342,GRAY,161.22,2025-02-14 13:00:00+00:00,-0.006698920729438113,-0.015692842079146514,0.001116486788239715,0.009738245875201546,0.002170946532688217,-0.025089939213497007,0.016747301823595018
ABNB,2026-02-13 05:00:00+00:00,0.0793035083182483,125.21,130.0,False,,,,,,,,,,,,
ACHR,2024-01-22 05:00:00+00:00,0.0750246791707798,5.445,10.0,False,,,,,,,,,,,,
ACHR,2024-05-10 04:00:00+00:00,0.0585106382978724,3.98,5.0,False,,,,,,,,,,,,
ACHR,2024-06-06 04:00:00+00:00,0.0537010159651669,3.63,5.0,False,,,,,,,,,,,,
ACHR,2024-07-05 04:00:00+00:00,0.1306413301662707,4.76,5.0,False,,,,,,,,,,,,
ACHR,2024-11-07 05:00:00+00:00,0.0610328638497653,3.39,5.0,False,,,,,,,,,,,,
ACHR,2024-11-11 05:00:00+00:00,0.1002570694087403,4.28,5.0,False,,,,,,,,,,,,
ACHR,2024-11-25 05:00:00+00:00,0.1001655629139072,6.645,10.0,False,,,,,,,,,,,,
ACHR,2024-11-29 05:00:00+00:00,0.0778739184177998,8.72,10.0,False,,,,,,,,,,,,
ACHR,2025-01-14 05:00:00+00:00,0.0553191489361702,8.68,10.0,False,,,,,,,,,,,,
ACHR,2025-01-15 05:00:00+00:00,0.0548112058465285,8.66,10.0,False,,,,,,,,,,,,
ACHR,2025-02-18 05:00:00+00:00,0.0628019323671498,11.0,15.0,False,,,,,,,,,,,,
ACHR,2025-03-12 04:00:00+00:00,0.0609845701689934,7.22,10.0,False,,,,,,,,,,,,
ACHR,2025-04-08 04:00:00+00:00,0.0787696924231058,7.19,10.0,False,,,,,,,,,,,,
ACHR,2025-04-14 04:00:00+00:00,0.0548433048433049,7.405,10.0,False,,,,,,,,,,,,
ACHR,2025-04-23 04:00:00+00:00,0.0640326975476839,7.81,10.0,False,,,,,,,,,,,,
ACHR,2025-05-13 04:00:00+00:00,0.0566556655665567,9.605,10.0,True,17.0,0.6602814448764595,GRAY,10.275,2025-05-13 13:30:00+00:00,0.04914841849148409,0.06277372262773719,0.07591240875912403,0.10559610705596098,0.08613138686131384,-0.06520681265206811,0.1201946472019464
ACHR,2025-06-09 04:00:00+00:00,0.1187438665358195,11.4,15.0,False,,,,,,,,,,,,
ACHR,2025-09-15 04:00:00+00:00,0.0742857142857143,9.4,10.0,False,,,,,,,,,,,,
ACHR,2025-10-20 04:00:00+00:00,0.0605520926090827,11.91,15.0,False,,,,,,,,,,,,
AEO,2024-01-08 05:00:00+00:00,0.0630199142929165,21.085,25.0,False,,,,,,,,,,,,
AEO,2024-03-07 05:00:00+00:00,0.1113481228668941,26.05,30.0,False,,,,,,,,,,,,
AEO,2025-03-17 04:00:00+00:00,0.0632911392405062,11.76,15.0,False,,,,,,,,,,,,
AEO,2025-04-23 04:00:00+00:00,0.0512239347234815,11.595,15.0,False,,,,,,,,,,,,
AEO,2025-05-12 04:00:00+00:00,0.085201793721973,12.1,15.0,False,,,,,,,,,,,,
AEO,2025-07-24 04:00:00+00:00,0.0785582255083179,11.67,15.0,False,,,,,,,,,,,,
AEO,2025-08-04 04:00:00+00:00,0.053978594695207,11.325,15.0,False,,,,,,,,,,,,
AEO,2025-09-04 04:00:00+00:00,0.3071847507331376,17.83,20.0,False,,,,,,,,,,,,
AEO,2025-12-03 05:00:00+00:00,0.1509117082533589,23.985,25.0,False,,,,,,,,,,,,
AFRM,2024-01-22 05:00:00+00:00,0.0558453877163859,44.525,45.0,True,0.0,1.1450274130892748,GRAY,46.22,2024-01-22 14:30:00+00:00,0.00021635655560359174,0.01925573344872351,-0.00021635655560359174,-0.016443098225876203,-0.04089138900908699,-0.06447425356988311,0.03223712678494163
AFRM,2024-05-03 04:00:00+00:00,0.062563507040209,36.6,40.0,False,,,,,,,,,,,,
AFRM,2024-06-11 04:00:00+00:00,0.0752052545155994,32.74,35.0,False,,,,,,,,,,,,
AFRM,2024-06-12 04:00:00+00:00,0.0755135215014038,36.39,40.0,False,,,,,,,,,,,,
AFRM,2024-07-11 04:00:00+00:00,0.0736860795454545,30.235,35.0,False,,,,,,,,,,,,
AFRM,2024-07-30 04:00:00+00:00,0.0573343261355174,28.4,30.0,False,,,,,,,,,,,,
AFRM,2024-08-07 04:00:00+00:00,0.0644292521234721,25.69,30.0,False,,,,,,,,,,,,
AFRM,2024-08-29 04:00:00+00:00,0.2364500792393026,39.01,40.0,True,4.0,2.0521514552177123,GRAY,40.04,2024-08-29 13:50:00+00:00,0.028221778221778286,0.031968031968031996,0.05394605394605404,0.05469530469530464,0.040209790209790194,-0.016483516483516397,0.07030469530469526
AFRM,2024-09-19 04:00:00+00:00,0.0500225835591688,46.495,50.0,False,,,,,,,,,,,,
AFRM,2024-10-08 04:00:00+00:00,0.0508935508935509,40.575,45.0,False,,,,,,,,,,,,
AFRM,2024-11-06 05:00:00+00:00,0.068961736651683,48.75,50.0,False,,,,,,,,,,,,
AFRM,2025-01-15 05:00:00+00:00,0.093044263775971,60.5,65.0,False,,,,,,,,,,,,
AFRM,2025-02-07 05:00:00+00:00,0.1300615484288952,69.77,75.0,True,1.0,1.388148347711265,GRAY,75.78,2025-02-07 14:35:00+00:00,-0.04038004750593827,-0.04513064133016629,-0.012008445500131916,0.003430984428609199,-0.006466086038532526,-0.06927949326999208,0.01438374241224602
AFRM,2025-03-12 04:00:00+00:00,0.0571825566481401,49.455,50.0,True,0.0,0.9892742008114318,GRAY,50.22,2025-03-12 13:30:00+00:00,-0.0012943050577458727,-0.03176025487853443,-0.04778972520908002,-0.0364396654719235,-0.02837514934289122,-0.0594384707287933,0.009259259259259328
AFRM,2025-04-08 04:00:00+00:00,0.0706304868316039,40.245,45.0,False,,,,,,,,,,,,
AFRM,2025-04-23 04:00:00+00:00,0.0714937286202964,46.985,50.0,False,,,,,,,,,,,,
AFRM,2025-05-12 04:00:00+00:00,0.0782092772384034,49.975,55.0,False,,,,,,,,,,,,
AFRM,2025-08-29 04:00:00+00:00,0.1533266633316659,92.22,95.0,True,0.0,1.1429943564598823,GRAY,98.82,2025-08-29 13:30:00+00:00,-0.028131957093705598,-0.05747824327059293,-0.062436753693584174,-0.09340214531471352,-0.10473588342440797,-0.12153410240841926,0.01133373810969444
AFRM,2025-11-07 05:00:00+00:00,0.0578512396694216,69.76,75.0,False,,,,,,,,,,,,
AI,2024-02-29 05:00:00+00:00,0.1928523263654754,35.38,40.0,False,,,,,,,,,,,,
AI,2024-05-30 04:00:00+00:00,0.1153044203502919,26.745,30.0,False,,,,,,,,,,,,
AI,2025-01-15 05:00:00+00:00,0.0578913324708925,32.71,35.0,False,,,,,,,,,,,,
AI,2025-01-22 05:00:00+00:00,0.0828258221680876,35.56,40.0,False,,,,,,,,,,,,
AI,2025-04-08 04:00:00+00:00,0.0658307210031347,20.4,25.0,False,,,,,,,,,,,,
AI,2025-05-12 04:00:00+00:00,0.0556268720581943,24.67,25.0,False,,,,,,,,,,,,
AI,2025-05-29 04:00:00+00:00,0.1480034722222222,26.45,30.0,False,,,,,,,,,,,,
AI,2026-01-28 05:00:00+00:00,0.1127879269261318,14.01,15.0,False,,,,,,,,,,,,
ALAB,2024-03-21 04:00:00+00:00,0.0560462502007387,65.76,70.0,True,2.0,,RED,74.4,2024-03-21 13:35:00+00:00,-0.03790322580645171,-0.035618279569892546,-0.027150537634408736,-0.06498655913978504,-0.13198924731182804,-0.14583333333333343,0.07513440860215038
ALAB,2024-07-31 04:00:00+00:00,0.0534107058266225,44.475,45.0,True,60.0,0.8414197670544041,GRAY,45.045,2024-07-31 18:45:00+00:00,-0.0014430014430015501,-0.012987012987013005,-0.024753024753024797,-0.026751026751026714,-0.026751026751026714,-0.034077034077034156,0.0023310023310022616
ALAB,2024-10-09 04:00:00+00:00,0.1559251559251559,61.16,65.0,False,,,,,,,,,,,,
ALAB,2024-11-05 05:00:00+00:00,0.2457956015523934,86.67,90.0,True,3.0,1.9408088442247982,GRAY,91.83,2024-11-05 14:45:00+00:00,-0.025264074921049692,-0.026734182728955662,-0.008167265599477296,-0.009474028095393713,0.04377654361319826,-0.033213546771207636,0.05918545137754549
ALAB,2024-11-21 05:00:00+00:00,0.0561371100164203,102.91,105.0,True,2.0,0.9298281266248384,GRAY,106.02,2024-11-21 14:40:00+00:00,-0.0002829654782116689,-0.016977928692699464,-0.007262780607432523,0.0006602527824939388,-0.01839275608375781,-0.038577626862855964,0.02037351443123949
ALAB,2025-01-28 05:00:00+00:00,0.0697450697450697,88.96,90.0,False,,,,,,,,,,,,
ALAB,2025-03-12 04:00:00+00:00,0.0585251362810417,69.905,75.0,False,,,,,,,,,,,,
ALAB,2025-04-08 04:00:00+00:00,0.0720500271886895,59.145,60.0,False,,,,,,,,,,,,
ALAB,2025-04-14 04:00:00+00:00,0.0521283671433321,63.275,65.0,False,,,,,,,,,,,,
ALAB,2025-04-23 04:00:00+00:00,0.0970979115812313,60.675,65.0,False,,,,,,,,,,,,
ALAB,2025-05-01 04:00:00+00:00,0.0709909633940877,69.925,75.0,False,,,,,,,,,,,,
ALAB,2025-05-12 04:00:00+00:00,0.118134569462003,79.6,80.0,True,37.0,2.068943832146184,GRAY,80.16,2025-05-12 16:40:00+00:00,0.00785928143712587,0.007984031936127753,0.004241516966067907,-0.0026197604790418384,0.001871257485030011,-0.017153193612774453,0.01235029940119772
ALAB,2025-07-21 04:00:00+00:00,0.0853252351097179,110.79,115.0,True,0.0,-0.17549702396062014,GRAY,115.66,2025-07-21 13:30:00+00:00,0.016686840740100354,0.02533287221165491,0.048936538128998765,0.04591042711395472,0.05360539512363827,-0.042106173266470606,0.07362095798028706
ALAB,2025-08-06 04:00:00+00:00,0.2169198996902197,164.99,170.0,True,0.0,1.211154732196306,GRAY,171.065,2025-08-06 13:30:00+00:00,0.035278987519363966,0.04346301113611786,0.024289012948294515,0.017887937333762035,0.019787799959079828,-0.058837284073305456,0.07321778271417301
ALAB,2025-09-29 04:00:00+00:00,0.0535389282103133,208.39,210.0,False,,,,,,,,,,,,
ALAB,2025-10-06 04:00:00+00:00,0.1408941551329283,229.16,235.0,False,,,,,,,,,,,,
ALAB,2025-10-15 04:00:00+00:00,0.0551841535128442,170.465,175.0,False,,,,,,,,,,,,
ALAB,2025-10-31 04:00:00+00:00,0.0724107406314547,181.72,185.0,True,0.0,0.08133833165351612,GRAY,185.4,2025-10-31 13:30:00+00:00,0.020981661272923335,0.024703344120819763,0.04735706580366775,0.04439050701186618,0.007065803667745427,-0.022114347357065772,0.08619201725997837
ALAB,2025-11-10 05:00:00+00:00,0.0558343409915355,174.635,180.0,False,,,,,,,,,,,,
ALAB,2025-11-20 05:00:00+00:00,0.0839667792792791,154.01,155.0,True,5.0,2.0073760790525483,GRAY,157.01,2025-11-20 14:55:00+00:00,0.011336857524998415,0.009680912043818931,0.008216037195083247,-0.06305330870645168,-0.11512005604738546,-0.1228584166613591,0.02267371504999683
ALAB,2025-12-03 05:00:00+00:00,0.0519244226731979,150.32,155.0,False,,,,,,,,,,,,
ALAB,2026-02-06 05:00:00+00:00,0.0624912428191115,151.66,155.0,True,0.0,1.396148704233952,GRAY,157.295,2026-02-06 14:30:00+00:00,0.013382497854350223,0.009440859531453726,0.024984900982230884,0.05127308560348407,0.08019962490861127,-0.03582440637019607,0.08077179821354788
AMD,2024-02-22 05:00:00+00:00,0.0549433824424692,173.285,175.0,True,1.0,2.609857020292491,GRAY,175.82,2024-02-22 14:35:00+00:00,0.0018769195768400212,0.013650324195199669,0.028722557160732635,0.038789671254692265,0.03355704697986581,-0.010465248549653075,0.04510294619497217
AMD,2024-07-31 04:00:00+00:00,0.0915870257746887,150.77,155.0,False,,,,,,,,,,,,
AMD,2025-04-23 04:00:00+00:00,0.0656536364690872,91.87,95.0,False,,,,,,,,,,,,
AMD,2025-05-12 04:00:00+00:00,0.0752358719968874,110.545,115.0,False,,,,,,,,,,,,
AMD,2025-05-14 04:00:00+00:00,0.0651961220314862,119.76,125.0,False,,,,,,,,,,,,
AMD,2025-07-15 04:00:00+00:00,0.0512820512820512,153.75,155.0,True,11.0,2.2675081271859194,GRAY,156.71,2025-07-15 13:30:00+00:00,0.004498755663327063,-0.01289005168783109,-0.001786739837917179,-0.008742262778380477,-0.006700274392189467,-0.019590326080020558,0.012507178865420071
AMD,2025-10-06 04:00:00+00:00,0.3753416337685999,226.45,230.0,False,,,,,,,,,,,,
AMD,2025-10-07 04:00:00+00:00,0.0547632489751834,214.85,220.0,False,,,,,,,,,,,,
AMD,2025-11-12 05:00:00+00:00,0.0644597836609284,252.905,255.0,True,5.0,1.4452333439276,GRAY,256.92,2025-11-12 14:30:00+00:00,-0.02257512066012771,-0.006772536198038335,0.0145570605635996,0.015569048731122527,0.005449167055892796,-0.02611707924645807,0.025533239919040954
AMD,2026-02-24 05:00:00+00:00,0.0763401485098158,211.63,215.0,True,1.0,3.1010492543565906,GRAY,216.01,2026-02-24 13:25:00+00:00,0.0024998842646174737,-0.008379241701773076,-0.021619369473635422,-0.027915374288227403,-0.008055182630433687,-0.043238738947270976,0.003657238090829223
AMZN,2024-02-02 05:00:00+00:00,0.0592764146219328,169.23,175.0,False,,,,,,,,,,,,
AMZN,2024-11-01 04:00:00+00:00,0.0683600042959939,198.95,200.0,False,,,,,,,,,,,,
AMZN,2025-04-08 04:00:00+00:00,0.0559534339601105,185.04,190.0,False,,,,,,,,,,,,
AMZN,2025-04-23 04:00:00+00:00,0.059146306243863,183.37,185.0,True,3.0,1.1706303661703898,GRAY,186.11,2025-04-23 13:45:00+00:00,-0.0013432916017409057,-0.007307506313470601,0.0008597066251141614,-0.023319542206222142,-0.029874805222717758,-0.03178227929718994,0.006689592176669583
AMZN,2025-05-12 04:00:00+00:00,0.0910692084542064,210.62,215.0,False,,,,,,,,,,,,
AMZN,2025-10-31 04:00:00+00:00,0.1231314808995824,250.2,255.0,False,,,,,,,,,,,,
ANF,2024-07-22 04:00:00+00:00,0.0518165762583575,166.755,170.0,False,,,,,,,,,,,,
ANF,2024-08-15 04:00:00+00:00,0.0530476252694845,161.19,165.0,False,,,,,,,,,,,,
ANF,2024-11-06 05:00:00+00:00,0.0548642945499526,144.97,150.0,False,,,,,,,,,,,,
ANF,2024-11-22 05:00:00+00:00,0.0580237321655599,149.795,155.0,False,,,,,,,,,,,,
ANF,2024-11-25 05:00:00+00:00,0.0518840007891103,159.96,165.0,False,,,,,,,,,,,,
ANF,2025-05-12 04:00:00+00:00,0.1086748633879781,81.155,85.0,False,,,,,,,,,,,,
ANF,2025-05-28 04:00:00+00:00,0.3535478012712413,104.345,105.0,False,,,,,,,,,,,,
ANF,2025-11-25 05:00:00+00:00,0.1942117288651942,78.4,80.0,True,6.0,1.6266111307719353,GRAY,80.14,2025-11-25 15:00:00+00:00,0.028325430496630846,0.04891439980034941,0.05690042425754931,0.08859495882206132,0.12677813825804837,-0.00386823059645623,0.1298976790616421
APLD,2024-06-13 04:00:00+00:00,0.0630303030303029,4.385,5.0,False,,,,,,,,,,,,
APLD,2024-07-26 04:00:00+00:00,0.0516853932584268,4.68,5.0,False,,,,,,,,,,,,
APLD,2024-07-31 04:00:00+00:00,0.0931989924433248,4.34,5.0,False,,,,,,,,,,,,
APLD,2024-09-05 04:00:00+00:00,0.5339506172839504,4.97,5.0,True,9.0,1.9517039495251887,GRAY,5.19,2024-09-05 13:20:00+00:00,-0.12138728323699437,-0.10789980732177273,-0.01926782273603093,0.044315992292870816,0.03371868978805391,-0.18111753371868985,0.09826589595375718
APLD,2024-09-19 04:00:00+00:00,0.0609555189456342,6.44,10.0,False,,,,,,,,,,,,
APLD,2024-11-06 05:00:00+00:00,0.0894819466248038,6.94,10.0,False,,,,,,,,,,,,
APLD,2024-11-11 05:00:00+00:00,0.0673712021136063,8.08,10.0,False,,,,,,,,,,,,
APLD,2024-11-25 05:00:00+00:00,0.0609137055837563,10.45,15.0,False,,,,,,,,,,,,
APLD,2025-01-14 05:00:00+00:00,0.2280927835051545,9.53,10.0,False,,,,,,,,,,,,
APLD,2025-01-28 05:00:00+00:00,0.0663580246913579,6.91,10.0,False,,,,,,,,,,,,
APLD,2025-02-14 05:00:00+00:00,0.0544303797468354,8.33,10.0,False,,,,,,,,,,,,
APLD,2025-02-27 05:00:00+00:00,0.0592227020357804,8.585,10.0,False,,,,,,,,,,,,
APLD,2025-04-08 04:00:00+00:00,0.0941960038058991,5.75,10.0,False,,,,,,,,,,,,
APLD,2025-04-14 04:00:00+00:00,0.060377358490566,5.62,10.0,False,,,,,,,,,,,,
APLD,2025-04-23 04:00:00+00:00,0.0547263681592041,4.24,5.0,False,,,,,,,,,,,,
APLD,2025-06-02 04:00:00+00:00,0.2058823529411764,8.2,10.0,True,35.0,1.7493713438005212,GRAY,10.185,2025-06-02 15:35:00+00:00,0.028473244968090245,0.006381934216985714,0.009818360333824216,0.0004909180166911149,0.007363770250368118,-0.027000490918016724,0.034855179185075955
APLD,2025-06-03 04:00:00+00:00,0.0548961424332343,10.665,15.0,False,,,,,,,,,,,,
APLD,2025-06-05 04:00:00+00:00,0.052790346907994,13.96,15.0,False,,,,,,,,,,,,
APLD,2025-07-31 04:00:00+00:00,0.2517447657028914,12.555,15.0,False,,,,,,,,,,,,
APLD,2025-08-18 04:00:00+00:00,0.0553977272727272,14.86,15.0,True,1.0,0.7850842801430759,GRAY,15.42,2025-08-18 13:30:00+00:00,-0.04280155642023347,-0.02756160830090796,0.04345006485084306,0.05025940337224386,0.05869001297016857,-0.048638132295719845,0.09662775616083011
APLD,2025-09-09 04:00:00+00:00,0.0603015075376884,14.77,15.0,True,71.0,1.5871161548335646,GRAY,15.01,2025-09-09 18:40:00+00:00,0.011992005329780129,0.0046635576282478535,-0.0016655562958028218,0.011992005329780129,0.011992005329780129,-0.009660226515656201,0.01499000666222516
APLD,2025-10-02 04:00:00+00:00,0.0535785685725709,26.35,30.0,False,,,,,,,,,,,,
APLD,2025-10-10 04:00:00+00:00,0.2617747440273036,36.97,40.0,False,,,,,,,,,,,,
APLD,2025-10-13 04:00:00+00:00,0.0711026056234358,36.38,40.0,False,,,,,,,,,,,,
APLD,2025-11-20 05:00:00+00:00,0.1247293200519705,25.97,30.0,False,,,,,,,,,,,,
APLD,2026-01-08 05:00:00+00:00,0.0590617617279784,31.38,35.0,True,3.0,1.5604787590971443,GRAY,35.43,2026-01-08 14:35:00+00:00,-0.03782105560259656,-0.04713519616144515,-0.06435224386113467,-0.04092576912221289,-0.0987863392605137,-0.11741462037821056,0.0016934801016088702
APLD,2026-02-06 05:00:00+00:00,0.0580100574712643,29.455,30.0,True,3.0,1.0955817106372308,GRAY,31.01,2026-02-06 14:35:00+00:00,0.06110931957433084,0.06352789422766834,0.09577555627217012,0.08061915511125431,0.1112544340535311,-0.03934214769429224,0.1312479845211221
APP,2024-02-15 05:00:00+00:00,0.1606914212548015,54.39,55.0,True,1.0,1.3699239635861369,GRAY,56.7,2024-02-15 14:35:00+00:00,0.023280423280423283,0.019576719576719567,0.02601410934744258,0.009347442680775909,0.03192239858906517,-0.03615520282186956,0.04268077601410925
APP,2024-05-09 04:00:00+00:00,0.1321660356949703,83.735,85.0,True,1.0,1.180691939308498,GRAY,85.005,2024-05-09 13:35:00+00:00,-0.03570378213046287,-0.008175989647667704,0.03140991706370216,0.03476266101993999,-0.003940944650314614,-0.04158578907123107,0.04099758837715428
APP,2024-11-06 05:00:00+00:00,0.0615463792685879,175.325,180.0,True,78.0,1.0499780106181928,GRAY,211.0,2024-11-06 21:15:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APP,2024-11-07 05:00:00+00:00,0.3665974488282408,230.34,235.0,True,0.0,1.4155179161921383,GRAY,239.645,2024-11-07 14:30:00+00:00,0.029481107471468204,0.03899518037096538,0.024327651317573844,0.029063823572367472,0.029314193911827817,-0.04510838949279143,0.0726282626384861
APP,2025-01-15 05:00:00+00:00,0.054897990967139,338.675,345.0,False,,,,,,,,,,,,
APP,2025-02-13 05:00:00+00:00,0.3130263157894736,498.95,505.0,True,0.0,0.7502890446649292,GRAY,517.675,2025-02-13 14:30:00+00:00,-0.014806587144443838,-0.024600376684212985,-0.03769739701550187,-0.06282899502583664,-0.08865601004491232,-0.13148210749987915,0.01414980441396638
APP,2025-03-03 05:00:00+00:00,0.07588175706787,350.49,355.0,True,0.0,1.4820509702119864,GRAY,357.44,2025-03-03 14:30:00+00:00,-0.024871307072515628,-0.055659691136973985,-0.03239704565801249,-0.03670546105640109,-0.05536593554162942,-0.07047336615935541,0.005791181736794967
APP,2025-03-12 04:00:00+00:00,0.1210903372357155,288.72,295.0,False,,,,,,,,,,,,
APP,2025-03-28 04:00:00+00:00,0.0967038849801163,286.81,290.0,False,,,,,,,,,,,,
APP,2025-04-08 04:00:00+00:00,0.0993415956622773,255.465,260.0,True,1.0,0.9447508321971769,GRAY,260.48,2025-04-08 13:35:00+00:00,-0.023648648648648744,-0.0221322174447175,-0.026355190417690452,-0.05040694103194112,-0.0968596437346438,-0.12699631449631454,0.0029176904176903824
APP,2025-04-23 04:00:00+00:00,0.0808968911699128,256.94,260.0,True,1.0,0.8093706948154274,GRAY,260.09,2025-04-23 13:35:00+00:00,0.01953170056518913,0.00941981621746336,0.02180014610327201,-0.012034295820677441,-0.030335653043177313,-0.0383713330001152,0.027452035833750024
APP,2025-05-08 04:00:00+00:00,0.130506327030985,343.51,350.0,True,1.0,1.6644644327839784,GRAY,350.19,2025-05-08 13:35:00+00:00,-0.01816156943373601,0.010651360689911243,-0.026214340786430243,-0.008523944144607252,-0.02989805534138602,-0.04280533424712302,0.021274165453039746
APP,2025-05-12 04:00:00+00:00,0.0664192046733805,350.5,355.0,True,18.0,1.6952943709000527,GRAY,355.01,2025-05-12 15:00:00+00:00,0.001718261457423773,-0.00464775640122807,-0.012929213261598195,-0.01812624996478973,-0.020478296386017246,-0.027492183318779728,0.003013999605644892
APP,2025-09-08 04:00:00+00:00,0.095756611814604,537.37,545.0,True,0.0,1.1551057357576044,GRAY,545.51,2025-09-08 13:30:00+00:00,0.014555186889333018,0.008881597037634557,-0.00801085223002329,0.0008615790727943159,0.0028780407325256184,-0.01798317171087596,0.017414896152224524
APP,2025-11-06 05:00:00+00:00,0.0541415187456514,651.47,655.0,False,,,,,,,,,,,,
APP,2026-02-02 05:00:00+00:00,0.0570371544844353,500.005,505.0,False,,,,,,,,,,,,
APP,2026-02-06 05:00:00+00:00,0.0617754443941049,398.41,405.0,True,32.0,2.3852057982374215,GRAY,405.2,2026-02-06 17:00:00+00:00,0.002591312931885517,0.002492596248766019,0.011031589338598291,0.006058736426456032,0.0035538005923000933,-0.0090078973346495,0.012129812438302124
ARKK,2024-11-06 05:00:00+00:00,0.055405685826935,50.86,55.0,False,,,,,,,,,,,,
ARKK,2025-04-08 04:00:00+00:00,0.0530858358950105,44.535,45.0,False,,,,,,,,,,,,
ARKK,2025-04-23 04:00:00+00:00,0.0568329718004337,48.72,50.0,False,,,,,,,,,,,,
ARKK,2025-05-12 04:00:00+00:00,0.0575574600701207,54.295,55.0,False,,,,,,,,,,,,
ARKQ,2025-04-23 04:00:00+00:00,0.0503912363067293,67.12,70.0,False,,,,,,,,,,,,
ARM,2024-02-08 05:00:00+00:00,0.2308641975308642,94.715,100.0,True,0.0,2.139379835961668,GRAY,102.725,2024-02-08 14:30:00+00:00,0.0776344609394014,0.15453881723046972,0.17804818690679006,0.172548065222682,0.10927232903382827,-0.07797517644195659,0.2308590898028718
ARM,2024-02-14 05:00:00+00:00,0.1183180682764363,134.31,135.0,False,,,,,,,,,,,,
ARM,2024-02-22 05:00:00+00:00,0.0779731043421905,133.065,135.0,True,1.0,2.1463582096560123,GRAY,138.18,2024-02-22 14:35:00+00:00,-0.0330004342162397,-0.02949051961210028,-0.022398321030539865,-0.03864524533217545,-0.06969170646982194,-0.06990881458966562,0.0015921262121869942
ARM,2024-04-24 04:00:00+00:00,0.0684210526315789,102.515,105.0,False,,,,,,,,,,,,
ARM,2024-05-13 04:00:00+00:00,0.0501699898924929,114.29,115.0,True,20.0,1.108738767445002,GRAY,115.255,2024-05-13 15:10:00+00:00,-0.0010845516463493991,0.006810984339074321,0.0050323196390611976,0.0066374560756583285,0.017135916012320583,-0.007938918051277534,0.01982560409526711
ARM,2024-07-31 04:00:00+00:00,0.0808635474650218,143.69,145.0,False,,,,,,,,,,,,
