Date,prev_close,Open,High,Low,Close,Volume,gap_pct,gap_direction,gap_band,is_primary_gap_band,open_to_close,open_to_high,open_to_low,intraday_range,reversal_ratio
2023-01-23,277.673583984375,278.51826441575207,285.0701160339872,277.7226126297545,283.8422546386719,52799900,0.30419905965005384,UP,Tiny+,False,1.911540786773155,2.3523956793206824,-0.28567310932609846,2.638068788646781,0.8328872641817399
2023-01-24,283.8422546386719,282.2215625090194,284.42188115202566,281.7009503309119,283.2627868652344,44875100,-0.5709833906567546,DOWN,Small,False,0.36893862643173914,0.7796422865229996,-0.18446931321587967,0.9641115997388794,0.5740081747771775
2023-01-25,283.2627868652344,278.744237356144,283.25294186404454,276.2001115432987,282.6341247558594,50872000,-1.5951793594546897,DOWN,Crash,False,1.3955041498294165,1.617505908163356,-0.9127097431595552,2.5302156513229113,0.9122597482084711
2023-01-26,282.6341247558594,286.0623569097901,288.32161082834824,283.4101631992241,288.1448059082031,51596300,1.2129576203482257,UP,Tiny+,False,0.7279703002201522,0.7897767266423719,-0.9271383132043364,1.716915039846708,0.964001464843748
2023-01-27,288.1448059082031,286.82849916891985,292.97764028486847,286.71062923956885,291.0130615234375,56441900,-0.45682126218947877,DOWN,Tiny,False,1.4589074539811568,2.1438389608304766,-0.04109421821490125,2.1849331790453776,0.6865206160910724
2023-01-30,291.0130615234375,287.7419823535932,289.1663137546794,284.7558446218129,285.12908935546875,49405800,-1.12403173683009,DOWN,Large,False,-0.9080680465020117,0.49500298476983995,-1.0377831233923818,1.5327861081622214,0.08462699146320915
2023-01-31,285.12908935546875,285.1684948156605,289.50039560113544,285.060457347366,289.40216064453125,46705100,0.013820217460386187,UP,Tiny+,False,1.4846190606039755,1.5190671004085439,-0.03788548533887212,1.5569525857474162,0.9778747020815463
2023-02-01,289.40216064453125,289.1958617905142,298.05610248785,287.1232153108514,295.590576171875,67562200,-0.07128448991452338,DOWN,Tiny+,False,2.2112053546578667,3.063750858148153,-0.7166929937483608,3.7804438518965138,0.774485341698014
2023-02-02,295.590576171875,302.12281452483154,308.12458949365566,301.29769487157955,306.1993103027344,83070600,2.2098939815856253,UP,Tiny+,False,1.3492843247585287,1.9865348395696332,-0.27310736349047604,2.259642203060109,0.7179860979990057
2023-02-03,306.1993103027344,299.53929510558413,306.85736222421656,299.14638538944257,300.75732421875,76170800,-2.1750588499254273,DOWN,Crash,False,0.40663416555631804,2.4431075448891915,-0.13117134297957925,2.574278887868771,0.20891501347048805
2023-02-06,300.75732421875,298.1346563586597,300.4921448518524,296.8674946774453,298.2132263183594,40802300,-0.8720212772549992,DOWN,Primary,True,0.026353849854059634,0.7907462091078121,-0.4250299836628207,1.215776192770633,0.37127214383777457
2023-02-07,298.2132263183594,298.0855644166576,305.5215031546049,296.96576997046435,304.3918762207031,67584000,-0.04280893348624081,DOWN,Tiny+,False,2.1156045635375764,2.4945651938896027,-0.37566208494014847,2.870227278829751,0.8679684242613233
2023-02-08,304.3918762207031,303.07552942331165,304.01851869676693,298.29178563789054,298.9793701171875,56720900,-0.43245135636834187,DOWN,Tiny,False,-1.35153085896386,0.3111400234949983,-1.5783998775894437,1.889539901084442,0.12006574642608987
2023-02-09,298.9793701171875,303.37029377514915,303.5176312087087,294.8833278540521,296.33709716796875,49137800,1.4686376709672613,UP,Tiny+,False,-2.318353758259943,0.048566862538205906,-2.7975599771108124,2.8461268396490182,0.16837135020657215
2023-02-10,296.33709716796875,294.1760155124564,296.22899658819284,291.98549954330554,294.3921203613281,50050100,-0.7292646368495084,DOWN,Primary,True,0.07346107006557996,0.6978750705288292,-0.7446276561109034,1.4425027266397326,0.5671314938046578
2023-02-13,294.3921203613281,295.79683645937,299.6965269013132,294.6180770903373,299.1071472167969,39636700,0.4771581849126197,UP,Tiny+,False,1.1191163492654725,1.3183678664794702,-0.3985030344280339,1.7168709009075043,0.8839449622515722
2023-02-14,299.1071472167969,297.525638207101,302.27008261908674,295.5806944853738,301.3172607421875,64079100,-0.5287433029975641,DOWN,Small,False,1.2743851447340613,1.594633807216048,-0.6537062598865451,2.248340067102593,0.8575621779072384
2023-02-15,301.3172607421875,299.5000738577565,303.7926743384244,298.8124891680649,303.6257019042969,43100600,-0.6030809121107163,DOWN,Small,False,1.3775048511339587,1.433255232753832,-0.22957746915888166,1.6628327019127136,0.9664726454106026
2023-02-16,303.6257019042969,298.9892340005614,302.967493835328,297.7810073210326,297.9283447265625,59498600,-1.5270340668317002,DOWN,Crash,False,-0.3548252423018362,1.3305695932714248,-0.4041037409148156,1.7346733341862404,0.02840794150795931
2023-02-17,297.9283447265625,295.7378609837291,296.5826154333962,292.820460423188,295.8262634277344,58230700,-0.7352384496493025,DOWN,Primary,True,0.029892163185066913,0.2856429835723955,-0.9864819305978472,1.2721249141702429,0.7989577772288622
2023-02-21,295.8262634277344,291.99537657114183,293.4393432868049,288.68506586348246,288.82257080078125,46526700,-1.2949786175859153,DOWN,Large,False,-1.0865945233853933,0.49451697921362736,-1.1336860009674994,1.6282029801811266,0.028922362970289883
2023-02-22,288.82257080078125,289.40210806549914,291.1112820869066,287.37859423090794,289.0386657714844,51389200,0.20065511608427158,UP,Tiny+,False,-0.12558384472185802,0.590587965247526,-0.6992049394931242,1.2897929047406502,0.444738913249495
2023-02-23,289.0386657714844,292.69273702453154,292.84990690607964,287.3687159540404,291.5631103515625,69294400,1.2642153752315246,UP,Tiny+,False,-0.38594284383433847,0.053697909673422146,-1.818979563556754,1.8726774732301763,0.7652341314548813
2023-02-24,291.5631103515625,286.59281091597467,287.7813728870745,284.91307418898003,286.68121337890625,74332000,-1.7047079205578235,DOWN,Crash,False,0.030846015519036037,0.41472148840757245,-0.5861056743279967,1.0008271627355692,0.616441792167904
2023-02-27,286.68121337890625,289.8441226093777,291.2389566843378,288.1447512602392,288.734130859375,48995000,1.1032844437877463,UP,Tiny+,False,-0.3829616208911751,0.48123593551003846,-0.5863052643053587,1.0675411998153972,0.19047849717589022
2023-02-28,288.734130859375,288.1054045466656,290.8754672291846,287.77142982266554,288.3608093261719,48243100,-0.21775268162377032,DOWN,Tiny+,False,0.08864977035336427,0.9614754318398441,-0.11592102012997497,1.077396451969819,0.18987512916839444
2023-03-01,288.3608093261719,288.0662079200304,288.72432505115296,285.0604046615051,286.0426940917969,58287000,-0.10216416260928934,DOWN,Tiny+,False,-0.7024474834602229,0.22846037231317196,-1.043441811598999,1.271902183912171,0.26809791857572823
2023-03-02,286.0426940917969,283.5476586547441,289.2154576380953,283.2627863383192,288.40997314453125,53565900,-0.8722598019762939,DOWN,Primary,True,1.714813838652653,1.9988875980289675,-0.10046717288249324,2.0993547709114604,0.864685205515321
2023-03-03,288.40997314453125,290.1584372061476,294.6082063288815,289.6476276085931,294.3724365234375,60511500,0.6062425798084784,UP,Tiny+,False,1.4523097649219838,1.5335653050724551,-0.17604506092358974,1.7096103659960449,0.9524713105590402
2023-03-06,294.3724365234375,295.610170842958,298.6159739722746,294.5100115246582,294.7064514160156,56736300,0.4204654260902371,UP,Tiny+,False,-0.3057132386092553,1.0168131633445914,-0.3721655838710159,1.3889787472156074,0.04784259326859619
2023-03-07,294.7064514160156,294.7555946300837,295.67894908673577,290.4826296406142,291.0916442871094,65955800,0.01667530989971282,UP,Tiny+,False,-1.243046920813344,0.31326104524356235,-1.4496637442393636,1.762924789482926,0.11720115608937656
2023-03-08,291.0916442871094,291.514049212143,293.14465340785966,289.65753761282446,292.54547119140625,50876300,0.1451106321062901,UP,Tiny+,False,0.35381553034950375,0.5593569847228992,-0.6368515014408452,1.1962084861637443,0.8281725495590075
2023-03-09,292.54547119140625,293.0464016130532,295.6494926655165,286.66152011867,287.4768371582031,71456700,0.1712316446420761,UP,Tiny+,False,-1.9005742517883881,0.8882863048768959,-2.178795391869023,3.067081696745919,0.09071200821804624
2023-03-10,287.4768371582031,287.6437723436789,289.1368713159624,282.2903134622696,283.4395751953125,98593600,0.058069090757358,UP,Tiny+,False,-1.4615985300537633,0.519079193030313,-1.8611419387912114,2.3802211318215245,0.16785978554508815
2023-03-13,283.4395751953125,281.6517694646784,289.2546776417893,280.13903583007937,285.5416259765625,97123600,-0.6307537433338833,DOWN,Small,False,1.3810871912068396,2.6994001108394916,-0.5370936023140286,3.23649371315352,0.5926724917540048
2023-03-14,285.5416259765625,289.0975299871856,292.653412069432,288.2527756702264,292.10333251953125,73602500,1.2453189612764184,UP,Tiny+,False,1.0397192021941037,1.2299939340208181,-0.2922039205926993,1.5221978546135173,0.8749999999999839
2023-03-15,292.10333251953125,289.4905101030698,293.9697475146975,288.04654343898625,293.6357727050781,83631500,-0.8944856581828701,DOWN,Primary,True,1.4319165766547677,1.5472829869389737,-0.4987958546791283,2.046078841618102,0.9436158529487696
2023-03-16,293.6357727050781,292.7222531344649,301.7396629996078,291.9266010861932,301.376220703125,98198100,-0.3111063622111032,DOWN,Tiny,False,2.9563750196623486,3.080534454960162,-0.2718112612730492,3.352345716233211,0.9629634155282402
2023-03-17,301.376220703125,301.28783359145183,303.6747898578038,297.9971578043189,299.951904296875,89923700,-0.0293278319925042,DOWN,Tiny+,False,-0.4434063196817822,0.7922511300568055,-1.0922033418697987,1.884454471926604,0.34428904059683
2023-03-20,299.951904296875,299.3341417107242,301.3410931743558,297.1205684601089,301.0164489746094,56359500,-0.2059538803725511,DOWN,Tiny+,False,0.562016499110525,0.6704719522342718,-0.7394990888658766,1.4099710411001485,0.9230796591119184
2023-03-21,301.0164489746094,302.9544746352989,305.7681570175095,301.4393987245314,305.31561279296875,49757000,0.6438271620342503,UP,Tiny+,False,0.7793706168269156,0.9287475900786025,-0.5001001924765687,1.428847782555171,0.895456342463184
2023-03-22,305.31561279296875,305.24674630503034,310.1461313695426,300.9967095272802,301.1639404296875,75791900,-0.022555835683747166,DOWN,Tiny+,False,-1.3375427993138806,1.6050572606649054,-1.392328281692192,2.9973855423570974,0.018277756265958706
2023-03-23,301.1639404296875,304.90239884454496,309.063895798946,302.03950823154344,304.7351379394531,74576000,1.241336665180962,UP,Tiny+,False,-0.05485719552410443,1.364861991959206,-0.9389531285587475,2.303815120517953,0.38375298658334916
2023-03-24,304.7351379394531,304.31216135449586,305.9551074840104,301.98053611385967,305.85675048828125,57195200,-0.13880138267524256,DOWN,Tiny+,False,0.5075673370759864,0.5398884231907707,-0.7661952221226069,1.3060836453133777,0.9752534332462074
2023-03-27,305.85675048828125,306.5551552874033,307.6373521271822,302.90522915021126,303.7611389160156,50287400,0.22834375831400985,UP,Tiny+,False,-0.9114237106103169,0.3530186399130504,-1.19062624595895,1.5436448858720004,0.18087225754057584
2023-03-28,303.7611389160156,303.18078477684537,303.21029788017563,299.8358062740696,302.14776611328125,48585900,-0.19105608480441966,DOWN,Tiny+,False,-0.34072695745690784,0.009734490050872633,-1.1032950209023964,1.113029510953269,0.6851283420080901
2023-03-29,302.14776611328125,305.8468671210992,308.27687909765626,305.0302879825297,307.6570739746094,53274300,1.2242688587116932,UP,Tiny+,False,0.5918670577042184,0.7945191655649402,-0.26698953834506467,1.0615087039100048,0.809090488740917
2023-03-30,307.6570739746094,310.1362740033374,311.1988056823133,307.7456227608923,310.56915283203125,58354800,0.8058322848551294,UP,Tiny+,False,0.139576974697641,0.34260154907403106,-0.7708389642997403,1.1134405133737713,0.8176601516310763
2023-03-31,310.56915283203125,310.7954756301641,315.9703267522427,310.49049687814465,315.73419189453125,62138100,0.07287356006514283,UP,Tiny+,False,1.589056679269053,1.6650342517329677,-0.09812844006209587,1.7631626917950636,0.9569083597234226
2023-04-03,315.73419189453125,313.6091645220105,315.2324753598224,312.2810447798072,314.9668273925781,47126800,-0.67304315689402,DOWN,Small,False,0.43291555992534286,0.5176222577188057,-0.42349519480004594,0.9411174525188516,0.9099934895833143
2023-04-04,314.9668273925781,315.40955579606964,316.42287910007366,312.6843823298661,313.9043273925781,45875400,0.14056350224453737,UP,Tiny+,False,-0.4772298035461966,0.3212722269769118,-0.8640110662866342,1.185283293263546,0.3263196781214035
2023-04-05,313.9043273925781,312.9499966490808,313.8944459319647,308.98524317445697,310.8052978515625,62795700,-0.3040196200620779,DOWN,Tiny,False,-0.6853167664108321,0.30178919731478543,-1.2668967940810059,1.5686859913957911,0.37074343167474405
2023-04-06,310.8052978515625,309.1525034616404,313.39272296444466,307.75550980968626,312.9008178710937,46916500,-0.5317780621331234,DOWN,Small,False,1.2124483442581615,1.3715624021561275,-0.4518784859613657,1.8234408881174933,0.9127396676608289
2023-04-10,312.9008178710937,309.9690377341633,312.7729023639507,308.17849624864294,312.72369384765625,45134700,-0.9369678727200419,DOWN,Large,False,0.8886875068649319,0.9045628073962944,-0.5776517224458917,1.482214529842186,0.9892894717925531
2023-04-11,312.72369384765625,312.6843253617337,312.74338158453696,310.2051349204636,310.7167053222656,40113600,-0.012588904101939136,DOWN,Tiny+,False,-0.629267244909648,0.018886851054946648,-0.792873271917946,0.8117601229728927,0.20154479430342911
2023-04-12,310.7167053222656,312.6745968985505,313.26488908352934,307.5095928211237,307.97198486328125,62813300,0.6301211176445075,UP,Tiny+,False,-1.5039955538169358,0.18878802142355958,-1.651878383680333,1.8406664051038926,0.08034200518537209
2023-04-13,307.97198486328125,309.7328931526092,314.4748646204521,308.55233915122227,314.0026550292969,54613800,0.5717754782499765,UP,Tiny+,False,1.3785303308369927,1.5309873677208805,-0.38115228556150743,1.9121396532823878,0.9202688796175639
2023-04-14,314.0026550292969,312.4482393474442,315.1733824574707,310.5002845828092,313.4123840332031,56278300,-0.4950326556021144,DOWN,Tiny,False,0.30857741038085673,0.8721902596468619,-0.6234487890549102,1.4956390487017721,0.6231625205592044
2023-04-17,313.4123840332031,312.9991472100262,314.0321657297846,310.92332250993337,313.677978515625,43007000,-0.13185082792808595,DOWN,Tiny+,False,0.21687960227677605,0.3300387649507659,-0.6632045865287679,0.9932433514795338,0.88607105951887
2023-04-18,313.677978515625,315.793213313415,316.2162744996255,312.4974732997396,313.6976928710937,46746900,0.6743332151653152,UP,Tiny+,False,-0.6635736152573832,0.1339677891654552,-1.0436386453955984,1.1776064345610535,0.32274367648125357
2023-04-19,313.6976928710937,311.2873283359622,314.6126109678501,311.1594282311205,313.5500793457031,38960100,-0.7683717763655981,DOWN,Primary,True,0.7269010986848908,1.0682357838540335,-0.041087475524745204,1.1093232593787785,0.692303679488078
2023-04-20,313.5500793457031,310.5790099948983,314.1010369099434,309.8706655285175,311.1594543457031,62462100,-0.9475581562615717,DOWN,Large,False,0.18689104289899502,1.1340196219644585,-0.22807222754441808,1.3620918495088765,0.30465145987991527
2023-04-21,311.1594543457031,310.7954512881262,312.26131872486235,309.01475741476844,311.4841003417969,59002300,-0.11698280495521704,DOWN,Tiny+,False,0.22157629747041638,0.47165022224769554,-0.5729472120577862,1.0445974343054818,0.7606025856807268
2023-04-24,311.4841003417969,311.2578394804979,312.5958067847505,308.6605664449473,310.8348083496094,44043100,-0.07263961821828913,DOWN,Tiny+,False,-0.13591019316801864,0.42985818653939595,-0.8344442150872723,1.2643024016266682,0.5525054931640646
2023-04-25,310.8348083496094,309.2016843984731,309.87066806010336,304.87292596789285,304.9712829589844,57121600,-0.5253993141268222,DOWN,Small,False,-1.368168950217278,0.21635834970682766,-1.3999789292873683,1.6163372789941959,0.019680285472277632
2023-04-26,304.9712829589844,308.3654202618704,309.84113531671335,306.2994131803903,306.8208312988281,55400500,1.1129366902858477,UP,Tiny+,False,-0.5008956457343892,0.47856048631839354,-0.6699866281133637,1.1485471144317572,0.14722163353536635
2023-04-27,306.8208312988281,310.58892336877227,315.66535809035463,309.94942265568807,315.16363525390625,65430400,1.2281082917327124,UP,Tiny+,False,1.4729153362955818,1.63445452803703,-0.20589939465577894,1.8403539226928087,0.9122238446911974
2023-04-28,315.16363525390625,314.9274219134559,317.42630785671025,313.7960463562758,317.3377685546875,59712600,-0.07494942754422644,DOWN,Tiny+,False,0.765365755254557,0.7934799478786225,-0.3592496170406532,1.1527295649192757,0.9756107646757248
2023-05-01,317.3377685546875,316.87536787544934,318.3904437230442,315.8915578488161,316.9737548828125,41013400,-0.145712463204162,DOWN,Tiny+,False,0.03104911815102957,0.47812988991633193,-0.31047223178923317,0.7886021217055651,0.43307181218537755
2023-05-02,316.9737548828125,316.90491974602446,317.22959390769427,312.4679263755595,314.20928955078125,56519400,-0.021716352135679972,DOWN,Tiny+,False,-0.8506116589807304,0.10245160028755836,-1.400102394756408,1.5025539950439661,0.36570448555467633
2023-05-03,314.20928955078125,314.5732710641641,317.2492356655561,312.04487196912623,312.1531066894531,59882100,0.11584046859442518,UP,Tiny+,False,-0.7693483831362515,0.8506649634724379,-0.803755222586007,1.6544201860584449,0.020796917095002115
2023-05-04,312.1531066894531,311.9268755593751,313.077946762573,310.01828127190566,311.0513000488281,50224500,-0.07247441246935492,DOWN,Tiny+,False,-0.28069896477397793,0.36901956624727617,-0.6118723447752873,0.9808919110225636,0.3376247436438401
2023-05-05,311.0513000488281,313.3140515872184,318.5184162174425,311.0906308142083,317.6625061035156,51806100,0.7274528471782823,UP,Tiny+,False,1.3878900401269565,1.6610696532311005,-0.709646044199573,2.370715697430674,0.8847691381129295
2023-05-08,317.6625061035156,317.2000653906943,318.7938329476194,316.11786827688667,318.4494934082031,36465800,-0.14557610795610396,DOWN,Tiny+,False,0.39389273642484995,0.5024486848582699,-0.34117178143538496,0.8436204662936548,0.8713213432216179
2023-05-09,318.4494934082031,316.78680487689167,317.652562439321,316.117821314468,316.4326477050781,31768800,-0.5221200114079472,DOWN,Small,False,-0.11179669303182345,0.273293441867247,-0.21117784962149086,0.48447129148873785,0.20513322117452576
2023-05-10,316.4326477050781,318.8725320578006,320.7319476003551,316.3933413578968,319.87603759765625,60446600,0.7710596142394517,UP,Tiny+,False,0.31470429057645066,0.5831218921727261,-0.777486440711794,1.36060833288452,0.80272235947047
2023-05-11,319.87603759765625,320.4269487294922,321.4599372836662,318.87251202066807,320.9188537597656,44278500,0.1722264462112984,UP,Tiny+,False,0.15351549931235225,0.3223788006189337,-0.48511422493880607,0.8074930255577397,0.790879554420985
2023-05-12,320.9188537597656,321.4500679140584,321.8731290294451,317.7116019453039,319.76776123046875,48432800,0.16552911992215183,UP,Tiny+,False,-0.5233493010303072,0.13161021185405677,-1.1630005222938693,1.294610734147926,0.4940876855038293
2023-05-15,319.76776123046875,320.2400224191314,321.7354029027165,318.7150988111692,321.4992980957031,33375600,0.14768880604015977,UP,Tiny+,False,0.3932286998542618,0.46695615129202966,-0.4761814580334896,0.9431376093255192,0.9218274717191124
2023-05-16,321.4992980957031,320.7810842518662,323.57510103209444,320.74172344552545,321.86328125,40019200,-0.2233951514329933,DOWN,Tiny+,False,0.3373630962865871,0.8710042198231531,-0.012270301546166651,0.8832745213693198,0.395837748484724
2023-05-17,321.86328125,322.9257777316302,326.33959955792614,321.74522377154244,325.7591552734375,47486100,0.3301080127884906,UP,Tiny+,False,0.8774082892081764,1.0571537058069769,-0.3655805889453866,1.4227342947523636,0.8736619920797745
2023-05-18,325.7591552734375,326.15269310949344,332.02604023945787,326.1330277171861,331.8096008300781,64213500,0.12080637786698925,UP,Tiny+,False,1.7344353856632393,1.8007967599374306,-0.006029504806428018,1.8068262647438587,0.9632718565314862
2023-05-19,331.8096008300781,332.0260347726971,332.7343791895953,329.99938852891864,331.0619201660156,61554900,0.06522835447723702,UP,Tiny+,False,-0.2903731953855592,0.2133400223820269,-0.6103877502153887,0.8237277725974155,0.3884955266480152
2023-05-22,331.0619201660156,330.8061650087656,333.1869987970139,330.79631729968287,332.1736755371094,43015900,-0.07725296739708253,DOWN,Tiny+,False,0.41338725604086657,0.7197065956087074,-0.0029768819702884726,0.7226834775789959,0.5761362351966081
2023-05-23,332.1736755371094,330.45198952282885,331.6030305288364,327.60876391719165,327.9629211425781,48216700,-0.5183089874586345,DOWN,Small,False,-0.7532314705821356,0.34832321865263155,-0.8604050499870816,1.2087282686397132,0.0886663960672962
2023-05-24,327.9629211425781,326.0051739994368,327.5202500806925,324.2244799784853,326.2806396484375,62891200,-0.5969416104481551,DOWN,Small,False,0.08449732426675216,0.4647398882259203,-0.5462164907096158,1.010956378935536,0.6238783671759052
2023-05-25,326.2806396484375,333.6494045169645,335.4891247810154,331.21939213019834,334.2200012207031,66862800,2.258413149020045,UP,Tiny+,False,0.17101685062638544,0.5513932406725836,-0.7283131196604983,1.2797063603330818,0.7027627572725403
2023-05-26,334.2200012207031,335.2431961402653,343.59573569832304,335.14480910887875,342.7594909667969,63007000,0.30614413135810586,UP,Tiny+,False,2.242042467399329,2.491486674218155,-0.029347957697368424,2.5208346319155237,0.9010469771952955
2023-05-30,342.7594909667969,346.9995941664613,348.199843489482,342.8872758390697,344.3138122558594,72652200,1.2370491004361879,UP,Tiny+,False,-0.7740014558384484,0.34589358120256153,-1.18510753226382,1.5310011134663815,0.2685210825840454
2023-05-31,344.3138122558594,342.72993175643774,344.9238391648621,340.90005931752535,342.3560791015625,65105400,-0.46001073527792674,DOWN,Tiny,False,-0.10908083019166119,0.6401271686954596,-0.5339108929105132,1.1740380616059727,0.36185373933935727
2023-06-01,342.3560791015625,342.1002684440527,347.6390936268913,341.04758451891763,346.3109741210937,50488600,-0.07472064120524177,DOWN,Tiny+,False,1.2308396296185975,1.6190648455291747,-0.3077121014616255,1.9267769469908003,0.7985105559224698
2023-06-02,346.3109741210937,348.07195863796505,350.0690916948379,346.31096039208313,348.908203125,53372100,0.5084980403351589,UP,Tiny+,False,0.24025046151584334,0.5737701665735374,-0.5059293637938709,1.0796995303674082,0.6910995182667149
2023-06-05,348.908203125,348.69181336527123,351.7121176370537,348.1212167064388,349.1542053222656,47266200,-0.06201910926446352,DOWN,Tiny+,False,0.13260763208972087,0.8661815838557072,-0.16363924731283766,1.0298208311685448,0.2876683695224976
2023-06-06,349.1542053222656,348.5442225836268,350.05929846403603,347.2160730142063,349.0951538085937,41390400,-0.17470296199807783,DOWN,Tiny+,False,0.15806637702472048,0.43468684380379924,-0.38105625724489234,0.8157431010486916,0.6608975712776916
2023-06-07,349.0951538085937,349.38050818718546,351.3382808051396,342.5430155410741,343.17266845703125,69225900,0.08174114578176585,UP,Tiny+,False,-1.7768134125067645,0.5603554211173278,-1.957033230499528,2.5173886516168555,0.07158998586770177
2023-06-08,343.17266845703125,343.4677420224423,347.8948870176242,343.2414849377276,347.4324951171875,47153900,0.08598399363729532,UP,Tiny+,False,1.1543305555856718,1.2889551051034878,-0.06587433317097513,1.354829438274463,0.9006335810880545
2023-06-09,347.4324951171875,348.8885812693616,351.86952467742464,347.31447910149126,348.7606811523437,53196900,0.41909901135844857,UP,Tiny+,False,-0.036659301531907634,0.8544112843181751,-0.451176178407246,1.3055874627254211,0.3174945292520136
2023-06-12,348.7606811523437,350.4233151841649,354.7520735362464,349.44935281140937,354.6536865234375,44606500,0.4767263403453832,UP,Tiny+,False,1.2072174298817238,1.2352940470888925,-0.2779388044553077,1.5132328515442002,0.9814459373000544
2023-06-13,354.6536865234375,357.4083583151432,358.2150597311599,354.2011279729432,357.3788452148437,57097800,0.7767216009253668,UP,Tiny+,False,-0.00825752940938755,0.22570860396762646,-0.8973573973812938,1.1230660013489202,0.7916719648747303
2023-06-14,357.3788452148437,357.388709702646,360.2614486098314,354.5848747365158,359.97613525390625,69525600,0.002760232715054404,UP,Tiny+,False,0.7239807752777191,0.8038135590728592,-0.7845337275659953,1.5883472866388544,0.949738458039566
2023-06-15,359.97613525390625,358.70698242124115,365.7510662668436,358.0872072844245,364.2655334472656,71138800,-0.3525658254455988,DOWN,Tiny,False,1.549607701669127,1.9637431638646994,-0.17278033804450302,2.136523501909202,0.8061638630113359
2023-06-16,364.2655334472656,366.685694780993,366.81359489534935,361.53053956140593,361.9732360839844,80932000,0.6643948195767863,UP,Tiny+,False,-1.285149315634796,0.034880039275254585,-1.4058784656614556,1.4407585049367102,0.08379554908958392
2023-06-20,361.9732360839844,360.51916403560494,362.8539874538742,358.48973768510257,361.4550476074219,49204700,-0.4017070610275891,DOWN,Tiny,False,0.2595932935549862,0.6476281016891142,-0.5629177455603858,1.2105458472495,0.6794546782215742
2023-06-21,361.4550476074219,360.3122449115917,360.74571751962696,355.6031834558307,356.5292358398437,53378300,-0.31616730860303327,DOWN,Tiny,False,-1.0499252038121005,0.1203047118594727,-1.3069390569605663,1.427243768820039,0.18007705394359494
2023-06-22,356.5292358398437,355.27807826755804,360.8934694257264,354.87415926141705,360.7358703613281,47603000,-0.35092706193880857,DOWN,Tiny,False,1.5362028865906685,1.580562241709553,-0.11369094544493852,1.6942531871544917,0.9738177531816326
