ticker,date,prev_close,open_price,day_high,day_low,day_close,gap_pct,atr,follow_through_level
AA,2024-09-24 04:00:00+00:00,34.215,36.58,37.35,36.25,36.77,0.06912173023527676,1.649642857142857,37.23985714285714
AA,2024-09-26 04:00:00+00:00,36.01,38.29,39.61,38.08,39.27,0.06331574562621498,1.786071428571429,39.00442857142857
AA,2024-10-01 04:00:00+00:00,38.56,39.46,39.82,38.79,39.195,0.023340248962655564,1.7635714285714283,40.16542857142857
AA,2024-10-04 04:00:00+00:00,38.17,39.16,39.62,38.64,39.09,0.02593659942363099,1.5767857142857136,39.79071428571428
AA,2024-10-11 04:00:00+00:00,39.235,40.69,41.275,40.34,41.05,0.03708423601376318,1.702142857142856,41.37085714285714
AA,2024-10-18 04:00:00+00:00,40.34,41.76,42.12,40.875,41.72,0.03520079325731271,1.542857142857141,42.37714285714286
AA,2024-11-15 05:00:00+00:00,41.23,44.05,45.15,43.39,44.03,0.06839679844773225,1.8442857142857148,44.78771428571428
AA,2024-12-09 05:00:00+00:00,42.5,44.36,44.64,41.885,42.0,0.04376470588235293,1.683214285714286,45.03328571428571
AA,2025-01-15 05:00:00+00:00,36.88,37.92,38.28,37.125,38.2,0.028199566160520582,1.1907142857142854,38.39628571428572
AA,2025-01-22 05:00:00+00:00,38.63,39.585,39.83,38.71,38.81,0.02472171887134347,1.3364285714285704,40.119571428571426
AA,2025-02-06 05:00:00+00:00,36.04,36.78,36.86,35.33,35.92,0.020532741398446228,1.504285714285715,37.38171428571429
AA,2025-02-07 05:00:00+00:00,35.92,36.665,37.8,36.05,36.13,0.020740534521158056,1.5721428571428575,37.29385714285714
AA,2025-02-10 05:00:00+00:00,36.13,37.37,37.6,36.89,36.93,0.034320509272072926,1.5321428571428573,37.98285714285714
AA,2025-03-03 05:00:00+00:00,33.235,34.18,34.5,31.3,31.32,0.028433879945840238,1.459999999999999,34.763999999999996
AA,2025-03-05 05:00:00+00:00,31.11,32.46,32.65,31.67,32.37,0.04339440694310516,1.4874999999999992,33.055
AA,2025-03-14 04:00:00+00:00,32.325,32.99,33.605,32.73,33.525,0.020572312451662772,1.6014285714285705,33.63057142857143
AA,2025-04-08 04:00:00+00:00,24.575,25.305,25.88,22.1,22.6,0.029704984740590048,2.009285714285713,26.108714285714285
AA,2025-04-11 04:00:00+00:00,23.72,24.35,25.01,23.88,24.745,0.026559865092748845,2.437499999999999,25.325000000000003
AA,2025-04-14 04:00:00+00:00,24.745,25.47,25.88,24.665,25.0,0.02929884825217207,2.448571428571428,26.44942857142857
AA,2025-04-23 04:00:00+00:00,24.3,25.37,26.175,24.825,25.08,0.0440329218106996,2.407857142857143,26.333142857142857
AA,2025-05-02 04:00:00+00:00,24.52,25.11,25.87,24.75,25.53,0.02406199021207177,1.2125000000000004,25.595
AA,2025-05-09 04:00:00+00:00,25.71,26.26,26.3,25.785,25.91,0.02139245429793857,1.0639285714285722,26.685571428571432
AA,2025-05-12 04:00:00+00:00,25.91,27.5,28.505,27.5,28.11,0.061366267850250865,1.1328571428571437,27.953142857142858
AA,2025-06-05 04:00:00+00:00,27.37,27.93,28.4,27.69,27.85,0.020460358056265938,0.9721428571428573,28.318857142857144
AA,2025-06-11 04:00:00+00:00,28.77,29.39,30.01,28.59,28.73,0.02155022592978801,0.9482142857142859,29.769285714285715
AA,2025-06-30 04:00:00+00:00,28.47,29.08,29.575,29.04,29.535,0.021426062521952914,1.0796428571428576,29.511857142857142
AA,2025-07-02 04:00:00+00:00,30.22,30.835,31.625,30.72,31.525,0.02035076108537399,1.0964285714285718,31.27357142857143
AA,2025-07-10 04:00:00+00:00,30.61,31.38,31.95,30.97,31.575,0.025155178046390055,1.2178571428571436,31.867142857142856
AA,2025-07-21 04:00:00+00:00,30.34,31.68,31.82,30.925,31.01,0.04416611733684904,1.2950000000000004,32.198
AA,2025-08-06 04:00:00+00:00,29.61,30.44,30.605,29.49,29.55,0.028031070584262137,1.087857142857143,30.87514285714286
AA,2025-09-29 04:00:00+00:00,32.7,33.46,33.92,32.97,33.87,0.023241590214067215,1.1375000000000004,33.915
AA,2025-10-08 04:00:00+00:00,35.52,36.635,37.56,36.405,37.08,0.03139076576576562,1.3378571428571424,37.17014285714286
AA,2025-10-09 04:00:00+00:00,37.08,38.015,38.07,36.8,37.005,0.0252157497303129,1.3785714285714281,38.566428571428574
AA,2025-10-13 04:00:00+00:00,35.02,36.62,36.89,35.63,36.245,0.04568817818389475,1.4807142857142854,37.21228571428571
AA,2025-10-23 04:00:00+00:00,35.66,37.685,41.55,37.685,40.12,0.0567863151991028,2.1725,38.554
AA,2025-11-10 05:00:00+00:00,37.34,38.7,39.17,38.23,38.8,0.03642206748794856,1.8592857142857133,39.443714285714286
AA,2025-11-20 05:00:00+00:00,36.72,37.55,38.255,35.595,35.84,0.02260348583877991,1.7921428571428575,38.26685714285714
AA,2025-12-03 05:00:00+00:00,41.445,42.42,44.95,42.32,44.095,0.023525153818313462,1.875357142857143,43.17014285714286
AA,2026-01-02 05:00:00+00:00,53.125,54.225,56.6,54.12,56.56,0.020705882352941202,1.7957142857142858,54.943285714285715
AA,2026-01-05 05:00:00+00:00,56.56,58.17,61.76,57.53,61.465,0.028465346534653452,2.0049999999999994,58.972
AA,2026-01-21 05:00:00+00:00,62.14,63.64,64.67,63.09,63.85,0.02413904087544255,2.882857142857142,64.79314285714285
AA,2026-01-26 05:00:00+00:00,62.2,63.55,63.55,58.315,58.54,0.02170418006430859,3.0989285714285706,64.78957142857142
AA,2026-01-29 05:00:00+00:00,60.01,63.01,63.475,59.13,60.64,0.049991668055324116,3.0260714285714285,64.22042857142857
AA,2026-02-03 05:00:00+00:00,58.195,60.495,61.36,59.38,61.36,0.039522295729873654,3.234285714285715,61.788714285714285
AA,2026-02-06 05:00:00+00:00,56.37,58.04,60.03,57.875,59.18,0.029625687422387827,3.5282142857142866,59.45128571428572
AA,2026-02-11 05:00:00+00:00,61.775,63.585,64.77,61.495,63.16,0.02929987859166333,3.6539285714285716,65.04657142857143
AA,2026-02-18 05:00:00+00:00,57.455,58.62,61.13,58.34,60.22,0.020276738316943682,3.749642857142858,60.11985714285714
AA,2026-03-04 05:00:00+00:00,63.83,66.32,68.4,61.01,61.54,0.03900986996710003,3.9857142857142867,67.91428571428571
AAL,2024-01-25 05:00:00+00:00,13.935,14.59,15.455,14.55,15.37,0.04700394689630422,0.658571428571429,14.853428571428571
AAL,2024-04-17 04:00:00+00:00,13.02,13.45,13.97,13.38,13.89,0.03302611367127494,0.508214285714286,13.653285714285714
AAL,2024-08-06 04:00:00+00:00,9.285,9.48,9.52,9.225,9.305,0.021001615508885327,0.4792857142857142,9.671714285714286
AAL,2024-08-15 04:00:00+00:00,9.745,9.965,10.15,9.965,10.1,0.022575679835813305,0.4028571428571429,10.126142857142858
AAL,2024-09-05 04:00:00+00:00,10.63,10.85,11.15,10.75,10.8,0.020696142991533287,0.29821428571428565,10.969285714285714
AAL,2024-09-12 04:00:00+00:00,10.78,11.0,11.135,10.435,10.89,0.020408163265306183,0.3757142857142857,11.150285714285713
AAL,2024-09-19 04:00:00+00:00,11.03,11.305,11.385,11.065,11.11,0.024932003626473288,0.4164285714285714,11.471571428571428
AAL,2024-09-26 04:00:00+00:00,10.99,11.36,11.98,11.35,11.8,0.03366696997270238,0.4207142857142855,11.528285714285714
AAL,2024-10-04 04:00:00+00:00,10.84,11.375,11.965,11.295,11.52,0.049354243542435436,0.4317857142857143,11.547714285714285
AAL,2024-10-15 04:00:00+00:00,11.87,12.15,12.47,12.005,12.04,0.023588879528222507,0.47107142857142886,12.338428571428572
AAL,2024-10-24 04:00:00+00:00,12.84,13.18,13.62,12.415,12.77,0.02647975077881619,0.47250000000000014,13.369
AAL,2024-10-28 04:00:00+00:00,13.16,13.64,13.84,13.57,13.61,0.036474164133738635,0.5092857142857143,13.843714285714286
AAL,2024-11-06 05:00:00+00:00,13.205,14.0,14.165,13.8,13.99,0.06020446800454373,0.5510714285714283,14.220428571428572
AAL,2024-12-04 05:00:00+00:00,14.455,14.905,15.035,14.63,14.88,0.03113109650639912,0.4292857142857144,15.076714285714285
AAL,2024-12-05 05:00:00+00:00,14.88,15.99,17.795,15.98,17.39,0.07459677419354835,0.5910714285714287,16.22642857142857
AAL,2024-12-10 05:00:00+00:00,17.14,17.95,18.2,17.37,17.5,0.04725787631271871,0.6674999999999998,18.217
AAL,2025-01-06 05:00:00+00:00,16.97,17.64,17.935,17.4,17.51,0.039481437831467396,0.5632142857142861,17.865285714285715
AAL,2025-01-22 05:00:00+00:00,18.635,19.085,19.095,18.37,18.7,0.024148108398175435,0.6539285714285713,19.34657142857143
AAL,2025-02-26 05:00:00+00:00,15.12,15.47,15.66,15.17,15.18,0.023148148148148244,0.5167857142857144,15.676714285714286
AAL,2025-04-08 04:00:00+00:00,9.73,9.985,10.06,8.92,9.09,0.02620760534429589,0.6589285714285712,10.248571428571427
AAL,2025-04-14 04:00:00+00:00,9.66,9.965,9.965,9.43,9.57,0.031573498964803284,0.8685714285714284,10.31242857142857
AAL,2025-04-23 04:00:00+00:00,9.3,9.83,10.03,9.315,9.32,0.05698924731182788,0.8682142857142855,10.177285714285714
AAL,2025-05-02 04:00:00+00:00,10.02,10.25,10.69,10.25,10.53,0.02295409181636731,0.445,10.428
AAL,2025-05-08 04:00:00+00:00,10.555,10.795,11.19,10.68,11.03,0.022738038844149714,0.435,10.969
AAL,2025-05-12 04:00:00+00:00,11.1,11.95,12.095,11.495,11.675,0.07657657657657654,0.4696428571428572,12.137857142857142
AAL,2025-05-27 04:00:00+00:00,11.185,11.43,11.8,11.375,11.655,0.021904336164505964,0.4842857142857144,11.623714285714286
AAL,2025-06-24 04:00:00+00:00,10.9,11.205,11.455,11.205,11.38,0.027981651376146763,0.449642857142857,11.384857142857143
AAL,2025-07-10 04:00:00+00:00,11.46,12.295,13.18,12.14,12.95,0.07286212914485157,0.4999999999999999,12.495
AAL,2025-07-17 04:00:00+00:00,12.29,12.605,12.94,12.355,12.465,0.025630593978844696,0.5092857142857142,12.808714285714286
AAL,2025-10-09 04:00:00+00:00,11.8,12.435,12.49,11.515,11.615,0.053813559322033876,0.40750000000000003,12.598
AAL,2025-10-23 04:00:00+00:00,12.07,12.745,13.04,12.35,12.765,0.05592377796188889,0.5328571428571428,12.958142857142857
AAL,2025-10-24 04:00:00+00:00,12.765,13.025,13.89,12.91,13.79,0.02036819428123774,0.5814285714285713,13.25757142857143
AAL,2026-01-09 05:00:00+00:00,15.73,16.05,16.44,15.665,16.0,0.020343293070565815,0.49071428571428577,16.246285714285715
AAL,2026-02-26 05:00:00+00:00,13.315,13.6,14.165,13.6,13.94,0.021404431092752547,0.6674999999999999,13.866999999999999
AAL,2026-03-04 05:00:00+00:00,12.46,12.74,12.92,12.405,12.45,0.022471910112359498,0.7021428571428574,13.020857142857142
AAPL,2024-04-29 04:00:00+00:00,169.19,173.4,176.03,173.145,173.48,0.024883267332584714,3.6089285714285717,174.84357142857144
AAPL,2024-05-03 04:00:00+00:00,173.13,186.65,186.97,182.68,183.36,0.07809160746260042,4.1685714285714255,188.31742857142856
AAPL,2024-07-15 04:00:00+00:00,230.27,236.63,237.16,233.115,234.43,0.02761975072740689,4.869642857142856,238.57785714285714
AAPL,2025-01-31 05:00:00+00:00,237.53,247.125,247.19,233.45,235.96,0.04039489748663326,6.842142857142859,249.86185714285713
AAPL,2025-04-08 04:00:00+00:00,181.58,186.7,190.31,169.255,172.8,0.028196937988765148,9.249285714285717,190.39971428571428
AAPL,2025-04-14 04:00:00+00:00,198.15,211.44,212.87,201.215,202.61,0.0670704012112036,13.01464285714286,216.64585714285715
AAPL,2025-04-23 04:00:00+00:00,199.56,206.0,207.94,202.83,204.33,0.032270996191621555,13.745714285714284,211.49828571428571
AAPL,2025-05-12 04:00:00+00:00,198.49,210.985,211.23,206.75,210.8,0.06295027457302636,6.127500000000004,213.436
AAPL,2025-08-07 04:00:00+00:00,213.275,218.92,220.84,216.62,220.17,0.026468174891571827,4.860357142857146,220.86414285714284
AAPL,2025-09-03 04:00:00+00:00,229.69,237.21,238.655,234.44,238.485,0.032739779703078106,4.130357142857144,238.86214285714286
ABBV,2024-11-06 05:00:00+00:00,201.67,205.79,206.12,200.94,201.16,0.02042941438984482,3.7810714285714266,207.30242857142855
ABBV,2025-01-31 05:00:00+00:00,175.56,187.22,191.495,183.7,183.92,0.06641604010025061,4.417142857142854,188.98685714285713
ABBV,2025-04-03 04:00:00+00:00,205.07,210.67,210.67,201.25,201.565,0.02730774857365775,5.174285714285714,212.73971428571429
ABBV,2025-04-25 04:00:00+00:00,180.59,187.7,188.4,180.015,186.135,0.03937095077246794,8.005714285714285,190.9022857142857
ABBV,2025-07-31 04:00:00+00:00,189.345,195.43,198.61,187.65,189.0,0.032137104227732485,4.317142857142857,197.15685714285715
ABBV,2025-09-11 04:00:00+00:00,211.655,220.35,221.685,217.2,220.19,0.04108100446481299,3.4549999999999983,221.732
ABNB,2024-04-24 04:00:00+00:00,160.94,164.475,166.64,161.115,162.88,0.02196470734435191,4.612499999999999,166.32
ABNB,2024-09-17 04:00:00+00:00,117.56,120.37,124.69,119.53,122.13,0.02390268798911196,2.9960714285714283,121.56842857142857
ABNB,2024-09-19 04:00:00+00:00,122.45,127.91,131.28,127.44,128.75,0.04458962841976312,3.523214285714285,129.3192857142857
ABNB,2024-10-04 04:00:00+00:00,125.28,127.89,129.92,127.345,129.87,0.02083333333333333,3.644999999999997,129.348
ABNB,2024-11-06 05:00:00+00:00,137.795,141.95,142.795,139.48,140.86,0.03015348887840634,2.8674999999999926,143.09699999999998
ABNB,2025-01-15 05:00:00+00:00,127.58,130.2,133.06,130.2,132.48,0.020536134190311885,3.375714285714286,131.5502857142857
ABNB,2025-02-14 05:00:00+00:00,141.05,158.0,163.92,157.175,161.57,0.12017015242821685,5.1760714285714275,160.07042857142858
ABNB,2025-03-14 04:00:00+00:00,119.38,122.29,124.45,121.6,122.81,0.024375942368906105,5.288571428571428,124.40542857142857
ABNB,2025-04-08 04:00:00+00:00,106.33,111.29,112.9,104.225,105.7,0.046647230320699784,5.741071428571429,113.58642857142858
ABNB,2025-04-14 04:00:00+00:00,114.53,117.69,118.27,112.61,113.23,0.027591024185802816,7.526071428571427,120.70042857142857
ABNB,2025-04-23 04:00:00+00:00,114.88,120.5,122.19,117.08,118.29,0.04892061281337051,7.261785714285715,123.40471428571429
ABNB,2025-05-12 04:00:00+00:00,127.08,133.05,134.67,132.21,134.24,0.04697828139754496,4.485714285714287,134.84428571428572
ABNB,2025-06-16 04:00:00+00:00,135.58,138.3,139.24,136.87,137.22,0.02006195604071396,3.3864285714285693,139.65457142857144
ABNB,2025-11-07 05:00:00+00:00,120.52,125.495,125.495,117.26,120.88,0.0412794556920014,2.9985714285714247,126.69442857142857
ABNB,2026-02-13 05:00:00+00:00,116.01,125.21,126.76,119.74,121.36,0.07930350831824833,4.396785714285713,126.96871428571428
ACHR,2024-01-24 05:00:00+00:00,5.42,5.53,5.55,5.01,5.015,0.02029520295202958,0.28714285714285703,5.644857142857143
ACHR,2024-02-01 05:00:00+00:00,4.83,4.98,5.065,4.88,4.955,0.031055900621118085,0.3121428571428571,5.104857142857143
ACHR,2024-02-09 05:00:00+00:00,5.18,5.32,5.45,5.285,5.405,0.02702702702702714,0.28535714285714286,5.434142857142858
ACHR,2024-02-14 05:00:00+00:00,5.17,5.41,5.495,5.28,5.44,0.04642166344294008,0.29999999999999993,5.53
ACHR,2024-02-22 05:00:00+00:00,5.04,5.145,5.15,4.86,4.86,0.020833333333333242,0.27642857142857136,5.255571428571428
ACHR,2024-02-29 05:00:00+00:00,4.71,4.81,4.97,4.81,4.82,0.02123142250530778,0.26142857142857145,4.914571428571429
ACHR,2024-03-06 05:00:00+00:00,4.21,4.35,4.545,4.195,4.24,0.03325415676959612,0.25250000000000006,4.451
ACHR,2024-03-21 04:00:00+00:00,5.06,5.17,5.185,5.0,5.11,0.021739130434782674,0.35464285714285726,5.311857142857143
ACHR,2024-04-04 04:00:00+00:00,4.4,4.52,4.54,4.25,4.31,0.027272727272727094,0.2414285714285714,4.6165714285714285
ACHR,2024-05-03 04:00:00+00:00,4.005,4.1,4.15,3.885,3.96,0.023720349563046132,0.1767857142857143,4.170714285714285
ACHR,2024-05-10 04:00:00+00:00,3.76,3.98,4.13,3.58,3.65,0.0585106382978724,0.18714285714285714,4.054857142857143
ACHR,2024-05-13 04:00:00+00:00,3.65,3.75,3.985,3.73,3.75,0.02739726027397263,0.19535714285714287,3.8281428571428573
ACHR,2024-05-14 04:00:00+00:00,3.75,3.84,4.075,3.84,4.005,0.023999999999999962,0.20464285714285715,3.9218571428571427
ACHR,2024-05-15 04:00:00+00:00,4.005,4.09,4.09,3.805,3.89,0.0212234706616729,0.21571428571428572,4.176285714285714
ACHR,2024-06-03 04:00:00+00:00,3.275,3.35,3.39,3.26,3.305,0.02290076335877868,0.17750000000000005,3.4210000000000003
ACHR,2024-06-05 04:00:00+00:00,3.25,3.405,3.55,3.29,3.445,0.04769230769230763,0.16000000000000006,3.469
ACHR,2024-06-06 04:00:00+00:00,3.445,3.63,3.71,3.42,3.42,0.05370101596516692,0.17428571428571435,3.6997142857142857
ACHR,2024-06-12 04:00:00+00:00,3.3,3.45,3.62,3.36,3.36,0.04545454545454557,0.1785714285714286,3.521428571428572
ACHR,2024-06-21 04:00:00+00:00,3.115,3.185,3.695,3.185,3.665,0.022471910112359498,0.19428571428571426,3.262714285714286
ACHR,2024-07-02 04:00:00+00:00,3.425,3.5,3.785,3.5,3.715,0.021897810218978155,0.23428571428571424,3.593714285714286
ACHR,2024-07-03 04:00:00+00:00,3.715,3.875,4.33,3.82,4.21,0.04306864064602965,0.2553571428571428,3.9771428571428573
ACHR,2024-07-05 04:00:00+00:00,4.21,4.76,4.76,4.24,4.4,0.13064133016627075,0.2803571428571428,4.872142857142857
ACHR,2024-07-08 04:00:00+00:00,4.4,4.6,4.6,4.415,4.51,0.04545454545454529,0.2835714285714285,4.713428571428571
ACHR,2024-07-11 04:00:00+00:00,4.395,4.5,4.56,4.31,4.56,0.023890784982935252,0.3214285714285713,4.628571428571428
ACHR,2024-07-12 04:00:00+00:00,4.56,4.75,5.18,4.675,5.04,0.041666666666666755,0.3242857142857142,4.879714285714286
ACHR,2024-07-15 04:00:00+00:00,5.04,5.225,5.25,4.95,5.05,0.03670634920634913,0.3207142857142856,5.353285714285714
ACHR,2024-07-26 04:00:00+00:00,4.41,4.595,4.765,4.51,4.685,0.04195011337868472,0.3203571428571429,4.723142857142857
ACHR,2024-07-29 04:00:00+00:00,4.685,4.78,4.81,4.385,4.46,0.020277481323372603,0.32,4.908
ACHR,2024-08-06 04:00:00+00:00,3.905,4.075,4.095,3.845,3.915,0.04353393085787462,0.3064285714285715,4.197571428571429
ACHR,2024-08-08 04:00:00+00:00,3.83,3.93,4.08,3.89,3.99,0.026109660574412556,0.29857142857142854,4.049428571428572
ACHR,2024-08-12 04:00:00+00:00,3.63,3.71,3.73,3.54,3.54,0.02203856749311297,0.32642857142857135,3.8405714285714283
ACHR,2024-09-19 04:00:00+00:00,3.065,3.17,3.175,3.045,3.055,0.034257748776508966,0.18035714285714274,3.242142857142857
ACHR,2024-09-26 04:00:00+00:00,2.9,2.96,2.99,2.825,2.91,0.020689655172413814,0.14785714285714288,3.019142857142857
ACHR,2024-09-27 04:00:00+00:00,2.91,2.99,3.17,2.99,3.065,0.027491408934707928,0.14821428571428572,3.0492857142857144
ACHR,2024-10-02 04:00:00+00:00,2.975,3.07,3.21,2.99,3.205,0.03193277310924361,0.14785714285714283,3.129142857142857
ACHR,2024-10-04 04:00:00+00:00,2.94,3.035,3.04,2.87,2.975,0.03231292517006809,0.15357142857142853,3.0964285714285715
ACHR,2024-10-16 04:00:00+00:00,3.105,3.18,3.21,3.13,3.185,0.024154589371980735,0.15749999999999997,3.2430000000000003
ACHR,2024-10-23 04:00:00+00:00,3.3,3.4,3.49,3.095,3.115,0.03030303030303033,0.1653571428571429,3.466142857142857
ACHR,2024-11-01 04:00:00+00:00,3.15,3.22,3.33,3.18,3.275,0.022222222222222313,0.19107142857142856,3.2964285714285717
ACHR,2024-11-06 05:00:00+00:00,3.23,3.35,3.38,3.14,3.195,0.03715170278637774,0.20249999999999996,3.431
ACHR,2024-11-07 05:00:00+00:00,3.195,3.39,3.65,3.35,3.49,0.06103286384976535,0.2282142857142857,3.4812857142857143
ACHR,2024-11-08 05:00:00+00:00,3.49,3.59,4.1,3.5,3.89,0.028653295128939726,0.25714285714285706,3.6928571428571426
ACHR,2024-11-11 05:00:00+00:00,3.89,4.28,4.59,4.07,4.51,0.10025706940874039,0.2842857142857142,4.393714285714286
ACHR,2024-11-22 05:00:00+00:00,5.78,5.93,6.22,5.745,6.04,0.025951557093425514,0.47249999999999975,6.119
ACHR,2024-11-25 05:00:00+00:00,6.04,6.645,7.89,6.43,7.5,0.10016556291390721,0.5978571428571426,6.884142857142857
ACHR,2024-11-27 05:00:00+00:00,7.22,7.52,8.53,7.45,8.09,0.0415512465373961,0.6960714285714282,7.798428571428571
ACHR,2024-11-29 05:00:00+00:00,8.09,8.72,9.81,8.33,9.55,0.07787391841779985,0.7753571428571426,9.030142857142858
ACHR,2024-12-06 05:00:00+00:00,7.665,7.985,8.62,7.73,8.28,0.041748206131767815,1.1057142857142854,8.427285714285714
ACHR,2024-12-13 05:00:00+00:00,7.19,7.49,8.53,7.33,8.4,0.041724617524339334,1.1867857142857139,7.964714285714286
ACHR,2024-12-16 05:00:00+00:00,8.4,8.605,9.29,8.135,8.85,0.02440476190476191,1.1371428571428568,9.059857142857144
ACHR,2024-12-19 05:00:00+00:00,8.94,9.205,9.67,8.2,8.445,0.029642058165548164,1.1635714285714283,9.670428571428571
ACHR,2024-12-24 05:00:00+00:00,9.29,9.5,11.05,9.1,10.78,0.022604951560818178,1.1667857142857143,9.966714285714286
ACHR,2024-12-26 05:00:00+00:00,10.78,11.12,11.36,10.61,11.32,0.03153988868274581,1.1192857142857142,11.567714285714285
ACHR,2025-01-14 05:00:00+00:00,8.225,8.68,8.88,8.0,8.21,0.05531914893617022,1.1271428571428572,9.130857142857142
ACHR,2025-01-15 05:00:00+00:00,8.21,8.66,9.05,8.62,8.79,0.05481120584652853,1.125714285714286,9.110285714285714
ACHR,2025-01-21 05:00:00+00:00,8.83,9.025,9.92,8.825,9.69,0.022083805209513054,1.0664285714285715,9.451571428571429
ACHR,2025-02-18 05:00:00+00:00,10.35,11.0,11.83,10.51,10.69,0.0628019323671498,0.8285714285714284,11.331428571428571
ACHR,2025-02-19 05:00:00+00:00,10.69,11.02,11.03,9.98,10.05,0.030869971936389157,0.8635714285714284,11.365428571428572
ACHR,2025-02-21 05:00:00+00:00,10.13,10.39,10.58,9.11,9.13,0.025666337611056245,0.9464285714285713,10.768571428571429
ACHR,2025-02-26 05:00:00+00:00,7.755,8.02,8.5,7.95,8.21,0.0341715022566086,1.0007142857142857,8.420285714285713
ACHR,2025-02-27 05:00:00+00:00,8.21,8.575,8.63,7.905,7.92,0.04445797807551747,1.0110714285714286,8.97942857142857
ACHR,2025-03-03 05:00:00+00:00,8.875,9.155,9.395,7.7,7.855,0.031549295774647816,1.1442857142857144,9.612714285714285
ACHR,2025-03-12 04:00:00+00:00,6.805,7.22,7.515,6.95,7.47,0.0609845701689934,0.9850000000000002,7.614
ACHR,2025-03-13 04:00:00+00:00,7.47,7.655,7.745,7.19,7.25,0.024765729585006762,0.9196428571428571,8.022857142857143
ACHR,2025-03-14 04:00:00+00:00,7.25,7.49,7.9,7.49,7.9,0.0331034482758621,0.8953571428571429,7.848142857142857
ACHR,2025-03-17 04:00:00+00:00,7.9,8.09,8.45,7.92,8.315,0.024050632911392342,0.8742857142857144,8.439714285714286
