timestamp,close,high,low,n,open,volume,vw
2024-01-02 15:15:00+00:00,126.45,126.45,126.45,1,126.45,100,126.45
2024-01-02 16:30:00+00:00,126.345,126.35,126.31,5,126.31,500,126.335
2024-01-02 16:35:00+00:00,126.265,126.265,126.265,1,126.265,100,126.265
2024-01-02 16:40:00+00:00,126.34,126.35,126.3,4,126.3,400,126.3325
2024-01-02 16:50:00+00:00,126.445,126.445,126.445,1,126.445,100,126.445
2024-01-02 17:00:00+00:00,126.49,126.49,126.46,2,126.46,250,126.472
2024-01-02 17:05:00+00:00,126.44,126.44,126.44,1,126.44,100,126.44
2024-01-02 17:45:00+00:00,126.28,126.28,126.28,1,126.28,100,126.28
2024-01-02 18:35:00+00:00,125.945,125.96,125.945,2,125.96,200,125.9525
2024-01-02 18:50:00+00:00,125.85,125.85,125.85,1,125.85,100,125.85
2024-01-02 19:05:00+00:00,125.69,125.69,125.69,1,125.69,100,125.69
2024-01-02 19:30:00+00:00,125.55,125.55,125.55,1,125.55,100,125.55
2024-01-02 19:40:00+00:00,125.33,125.33,125.33,1,125.33,100,125.33
2024-01-02 19:45:00+00:00,125.35,125.35,125.35,1,125.35,100,125.35
2024-01-02 19:50:00+00:00,125.34,125.34,125.34,1,125.34,100,125.34
2024-01-02 19:55:00+00:00,125.195,125.195,125.195,1,125.195,100,125.195
2024-01-02 20:00:00+00:00,125.115,125.115,125.115,1,125.115,100,125.115
2024-01-02 20:05:00+00:00,125.27,125.27,125.21,4,125.21,400,125.2325
2024-01-02 20:10:00+00:00,125.26,125.27,125.26,4,125.27,351,125.263333
2024-01-02 20:20:00+00:00,125.13,125.13,125.13,1,125.13,100,125.13
2024-01-02 20:25:00+00:00,125.1,125.1,125.1,1,125.1,100,125.1
2024-01-02 20:45:00+00:00,125.19,125.19,125.18,2,125.18,200,125.185
2024-01-02 20:50:00+00:00,125.375,125.375,125.375,1,125.375,100,125.375
2024-01-02 20:55:00+00:00,125.4,125.4,125.39,5,125.39,485,125.3925
2024-01-03 16:00:00+00:00,124.77,124.77,124.77,1,124.77,100,124.77
2024-01-03 16:40:00+00:00,124.78,124.78,124.78,1,124.78,100,124.78
2024-01-03 17:25:00+00:00,124.715,124.715,124.715,2,124.715,118,124.715
2024-01-03 17:30:00+00:00,124.735,124.735,124.735,2,124.735,125,124.735
2024-01-03 17:40:00+00:00,124.88,124.89,124.88,4,124.89,310,124.886667
2024-01-03 17:55:00+00:00,124.86,124.86,124.85,4,124.85,220,124.855
2024-01-03 18:05:00+00:00,124.93,124.93,124.93,1,124.93,100,124.93
2024-01-03 20:30:00+00:00,124.13,124.13,124.13,1,124.13,100,124.13
2024-01-03 20:35:00+00:00,124.15,124.15,124.15,1,124.15,100,124.15
2024-01-03 20:50:00+00:00,123.67,123.71,123.67,3,123.71,300,123.696667
2024-01-03 20:55:00+00:00,123.71,123.71,123.71,2,123.71,400,123.71
2024-01-04 15:10:00+00:00,125.06,125.06,125.06,1,125.06,100,125.06
