timestamp,close,high,low,n,open,volume,vw
2025-04-10 18:50:00+00:00,36.62,36.62,36.62,1,36.62,136,36.62
2025-04-11 20:05:00+00:00,36.32,36.32,36.32,1,36.32,100,36.32
2025-04-21 18:15:00+00:00,36.22,36.22,36.22,1,36.22,138,36.22
2025-04-21 19:10:00+00:00,36.18,36.18,36.18,1,36.18,100,36.18
2025-04-21 19:50:00+00:00,36.31,36.32,36.31,3,36.32,600,36.311667
2025-04-30 14:10:00+00:00,38.56,38.56,38.56,1,38.56,100,38.56
2025-05-07 18:20:00+00:00,40.0,40.0,40.0,1,40.0,100,40.0
2025-05-09 19:55:00+00:00,40.94,40.94,40.91,4,40.91,398,40.925366
2025-05-12 15:05:00+00:00,42.3,42.3,42.3,1,42.3,100,42.3
2025-05-19 14:40:00+00:00,42.83,42.83,42.785,4,42.785,590,42.800254
2025-05-20 16:25:00+00:00,42.915,42.915,42.915,2,42.915,200,42.915
2025-05-20 17:30:00+00:00,42.985,42.985,42.985,2,42.985,400,42.985
2025-05-20 18:25:00+00:00,42.95,42.95,42.95,1,42.95,200,42.95
2025-05-21 18:10:00+00:00,42.53,42.53,42.53,3,42.53,700,42.53
2025-05-21 18:55:00+00:00,42.465,42.465,42.465,1,42.465,100,42.465
2025-05-21 19:55:00+00:00,42.37,42.37,42.37,1,42.37,423,42.37
2025-05-22 17:50:00+00:00,42.46,42.46,42.46,1,42.46,100,42.46
2025-05-22 18:40:00+00:00,42.43,42.43,42.43,1,42.43,100,42.43
2025-05-22 18:50:00+00:00,42.46,42.46,42.46,1,42.46,100,42.46
2025-05-23 19:50:00+00:00,42.0,42.0,42.0,1,42.0,100,42.0
2025-05-28 14:00:00+00:00,42.965,42.965,42.965,1,42.965,146,42.965
2025-05-30 15:05:00+00:00,42.555,42.555,42.555,2,42.555,200,42.555
2025-06-09 13:45:00+00:00,43.745,43.745,43.745,1,43.745,100,43.745
2025-06-10 15:25:00+00:00,44.15,44.15,44.15,1,44.15,200,44.15
2025-06-11 15:10:00+00:00,44.575,44.575,44.575,2,44.575,296,44.575
2025-06-13 15:05:00+00:00,43.835,43.835,43.835,3,43.835,300,43.835
2025-06-18 18:00:00+00:00,44.16,44.16,44.16,1,44.16,200,44.16
2025-06-20 15:25:00+00:00,43.515,43.515,43.515,1,43.515,100,43.515
2025-06-20 16:00:00+00:00,43.525,43.525,43.525,1,43.525,100,43.525
2025-06-24 18:15:00+00:00,44.615,44.615,44.615,1,44.615,100,44.615
2025-06-24 18:25:00+00:00,44.615,44.615,44.615,1,44.615,100,44.615
2025-06-26 17:35:00+00:00,45.385,45.385,45.385,1,45.385,200,45.385
2025-06-26 17:40:00+00:00,45.38,45.38,45.38,1,45.38,168,45.38
2025-07-01 16:40:00+00:00,45.855,45.855,45.855,1,45.855,108,45.855
2025-07-14 19:10:00+00:00,46.51,46.51,46.51,1,46.51,100,46.51
2025-07-14 19:15:00+00:00,46.545,46.545,46.545,1,46.545,129,46.545
2025-07-18 13:30:00+00:00,47.26,47.26,47.26,1,47.26,100,47.26
2025-07-18 14:45:00+00:00,47.105,47.105,47.105,1,47.105,200,47.105
2025-07-18 19:25:00+00:00,47.07,47.07,47.07,2,47.07,200,47.07
