timestamp,close,high,low,n,open,volume,vw
2024-01-02 05:00:00+00:00,45.845,46.49,45.55,2208,45.675,183141,46.122793
2024-01-03 05:00:00+00:00,46.81,46.815,45.53,1946,45.79,156567,46.533853
2024-01-04 05:00:00+00:00,45.61,47.35,45.56,1942,46.96,121219,46.057326
2024-01-05 05:00:00+00:00,45.945,46.08,45.53,2221,45.98,141973,45.867497
2024-01-08 05:00:00+00:00,45.52,45.52,44.365,2028,45.14,126785,45.038746
2024-01-09 05:00:00+00:00,44.765,45.545,44.575,2719,45.545,260680,44.800001
2024-01-10 05:00:00+00:00,43.94,44.8,43.86,2973,44.72,311496,44.151264
2024-01-11 05:00:00+00:00,43.58,44.235,43.43,3124,44.05,303156,43.772626
2024-01-12 05:00:00+00:00,42.77,44.53,42.685,4399,44.465,458043,43.119669
2024-01-16 05:00:00+00:00,41.685,42.655,41.53,5335,42.5,561678,41.756083
2024-01-17 05:00:00+00:00,41.075,41.485,40.835,5684,41.21,420451,41.182519
2024-01-18 05:00:00+00:00,41.085,41.18,40.515,3118,41.005,213416,40.822557
2024-01-19 05:00:00+00:00,40.97,41.02,40.625,2546,40.925,142167,40.841444
2024-01-22 05:00:00+00:00,41.18,41.61,40.58,2087,40.8,152275,41.241308
2024-01-23 05:00:00+00:00,41.29,41.805,41.075,1726,41.27,104755,41.317953
2024-01-24 05:00:00+00:00,41.63,41.87,41.275,2561,41.645,175284,41.524047
2024-01-25 05:00:00+00:00,42.49,42.495,41.48,2043,41.785,148321,42.077157
2024-01-26 05:00:00+00:00,42.61,42.75,42.12,1838,42.49,126750,42.500014
2024-01-29 05:00:00+00:00,42.775,42.81,42.04,1866,42.52,115892,42.397507
2024-01-30 05:00:00+00:00,43.32,43.355,42.44,2085,42.44,133239,43.105957
2024-01-31 05:00:00+00:00,42.02,42.99,42.015,1717,42.98,119056,42.482757
2024-02-01 05:00:00+00:00,41.795,42.605,41.485,2209,42.315,140365,42.021809
2024-02-02 05:00:00+00:00,41.305,41.805,41.21,2763,41.66,133329,41.522437
2024-02-05 05:00:00+00:00,40.7,41.125,40.485,2090,40.93,229798,40.786739
2024-02-06 05:00:00+00:00,41.07,41.46,40.86,1527,40.86,96326,41.127185
2024-02-07 05:00:00+00:00,41.3,41.465,40.7,2013,41.24,154021,41.129543
2024-02-08 05:00:00+00:00,42.44,42.475,41.315,4179,41.38,349084,42.001254
2024-02-09 05:00:00+00:00,41.575,42.57,41.365,1673,42.46,144069,41.714647
2024-02-12 05:00:00+00:00,42.23,42.59,41.775,2614,41.775,233924,42.289269
2024-02-13 05:00:00+00:00,41.9,42.24,41.415,1553,42.05,107238,41.846282
2024-02-14 05:00:00+00:00,41.84,42.49,41.675,1874,42.12,127249,41.93266
2024-02-15 05:00:00+00:00,43.195,43.305,41.88,2221,41.91,169336,42.971966
2024-02-16 05:00:00+00:00,43.46,43.73,42.99,2001,43.26,135051,43.452411
2024-02-20 05:00:00+00:00,43.42,43.825,43.15,2856,43.435,157193,43.385237
2024-02-21 05:00:00+00:00,44.11,44.63,43.67,2243,43.88,175091,44.176393
2024-02-22 05:00:00+00:00,43.96,44.25,43.375,4379,43.58,281848,43.893627
2024-02-23 05:00:00+00:00,43.89,44.11,43.15,2378,43.415,134140,43.840734
2024-02-26 05:00:00+00:00,43.82,44.35,43.51,2798,43.57,188639,43.996315
2024-02-27 05:00:00+00:00,44.34,44.615,44.0,2710,44.12,198401,44.372836
2024-02-28 05:00:00+00:00,44.04,44.89,43.75,2966,44.12,281009,44.277423
2024-02-29 05:00:00+00:00,44.04,44.415,43.855,2467,44.31,175813,44.060358
2024-03-01 05:00:00+00:00,44.39,44.79,44.085,2766,44.415,259600,44.421221
2024-03-04 05:00:00+00:00,44.37,44.715,44.245,2219,44.53,147527,44.458249
2024-03-05 05:00:00+00:00,45.075,45.405,44.345,2807,44.545,202282,45.07863
2024-03-06 05:00:00+00:00,45.445,45.585,44.9,2838,45.455,223865,45.384708
2024-03-07 05:00:00+00:00,45.91,46.265,45.43,2675,45.43,187518,45.945815
2024-03-08 05:00:00+00:00,46.16,46.365,45.81,2039,45.88,125227,46.151828
2024-03-11 04:00:00+00:00,46.705,46.745,45.735,3146,46.11,271998,46.547036
2024-03-12 04:00:00+00:00,46.585,46.99,46.54,3046,46.73,256307,46.701037
2024-03-13 04:00:00+00:00,47.4,47.795,47.09,2289,47.11,149889,47.521078
2024-03-14 04:00:00+00:00,47.87,47.87,47.26,4292,47.35,385014,47.656839
2024-03-15 04:00:00+00:00,47.62,48.29,47.545,3138,47.79,138514,47.780607
2024-03-18 04:00:00+00:00,47.47,47.995,47.26,2173,47.84,145264,47.645163
2024-03-19 04:00:00+00:00,48.44,48.53,47.62,4645,47.62,299571,48.255775
2024-03-20 04:00:00+00:00,48.61,48.825,48.0,2185,48.15,127385,48.455921
2024-03-21 04:00:00+00:00,48.515,48.635,48.22,2109,48.49,120712,48.433267
2024-03-22 04:00:00+00:00,48.36,48.825,48.3,2811,48.61,166372,48.46518
2024-03-25 04:00:00+00:00,49.04,49.24,48.67,1780,48.67,111822,49.04953
2024-03-26 04:00:00+00:00,48.79,49.32,48.77,2047,49.2,151966,49.027606
2024-03-27 04:00:00+00:00,49.47,49.47,48.52,2128,48.52,180669,49.191872
2024-03-28 04:00:00+00:00,50.16,50.285,49.73,2610,49.96,240701,50.079131
2024-04-01 04:00:00+00:00,50.94,51.19,50.375,2696,50.89,193905,50.954249
2024-04-02 04:00:00+00:00,51.63,51.635,51.03,2448,51.31,172422,51.359735
2024-04-03 04:00:00+00:00,52.75,52.825,51.865,3332,51.89,246339,52.507862
2024-04-04 04:00:00+00:00,52.52,53.115,52.31,2557,53.015,193060,52.727196
2024-04-05 04:00:00+00:00,53.32,53.575,52.35,2661,52.69,165990,53.182029
2024-04-08 04:00:00+00:00,53.44,53.8,52.98,2410,53.53,194708,53.445957
2024-04-09 04:00:00+00:00,54.17,54.205,53.28,4036,53.74,272536,53.797424
2024-04-10 04:00:00+00:00,54.5,54.545,53.55,2343,53.93,170141,54.164915
2024-04-11 04:00:00+00:00,53.91,54.72,53.29,1943,54.45,142320,53.773821
2024-04-12 04:00:00+00:00,53.42,55.06,53.265,3950,54.45,317778,54.062551
2024-04-15 04:00:00+00:00,52.69,54.03,52.5,3675,53.85,240873,52.979486
2024-04-16 04:00:00+00:00,52.18,52.645,51.55,2653,52.36,186930,51.986726
2024-04-17 04:00:00+00:00,51.67,52.64,51.46,2240,51.88,157644,51.935317
2024-04-18 04:00:00+00:00,51.46,52.14,51.25,1649,52.11,109899,51.608077
2024-04-19 04:00:00+00:00,51.84,52.415,51.44,2075,51.44,124055,51.939403
2024-04-22 04:00:00+00:00,52.14,52.545,51.16,2103,51.5,186122,52.173558
2024-04-23 04:00:00+00:00,52.58,52.7,51.72,1685,51.87,78821,52.392033
2024-04-24 04:00:00+00:00,52.1,52.3,51.765,2194,52.21,140633,51.987878
2024-04-25 04:00:00+00:00,52.6,52.645,51.445,1733,51.85,124091,52.060216
2024-04-26 04:00:00+00:00,52.71,52.86,52.11,1738,52.47,105859,52.510013
2024-04-29 04:00:00+00:00,53.08,53.19,52.52,1563,52.52,78072,52.96959
2024-04-30 04:00:00+00:00,51.17,52.75,51.145,2154,52.75,190360,51.673205
2024-05-01 04:00:00+00:00,50.43,51.13,49.81,1833,50.88,157853,50.228453
2024-05-02 04:00:00+00:00,50.36,52.245,50.05,3520,51.215,312181,50.874689
2024-05-03 04:00:00+00:00,50.545,51.29,50.165,2737,51.065,187445,50.487942
2024-05-06 04:00:00+00:00,50.83,51.46,50.67,1986,50.93,176910,50.968568
2024-05-07 04:00:00+00:00,51.0,51.18,50.83,2079,50.97,122518,50.993691
2024-05-08 04:00:00+00:00,50.57,51.055,50.36,1499,50.53,99345,50.628461
2024-05-09 04:00:00+00:00,50.86,51.2,50.595,1453,50.82,103834,50.951342
2024-05-10 04:00:00+00:00,50.11,51.18,50.02,2108,51.12,143507,50.259957
2024-05-13 04:00:00+00:00,49.9,50.29,49.63,2127,50.255,199091,49.827413
2024-05-14 04:00:00+00:00,49.86,50.095,49.54,1521,50.01,82584,49.788553
2024-05-15 04:00:00+00:00,49.73,49.8,48.72,2387,49.68,135177,49.405061
