ticker,session_date,direction,atr14_prev,session_open,trigger_bar_exact,trigger_timing_bucket,trigger_magnitude_atr,trigger_magnitude_bucket,trigger_time,cloud_touch_any,touch_ema10,cloud_entry,touch_ema21,cloud_contact_time,directional_breach,directional_breach_time,cloud_flip,cloud_flip_time,new_extreme_after_breach,min_breach_to_new_extreme,new_extreme_after_flip,min_flip_to_new_extreme
CDE,2025-10-22,long,1.6960714285714285,17.675,2,first_30m,0.6574015582227829,0.50-0.70,2025-10-22 08:35:00-05:00,True,True,True,True,2025-10-22 09:05:00-05:00,True,2025-10-22 09:20:00-05:00,True,2025-10-22 09:35:00-05:00,True,280.0,True,265.0
CDE,2025-10-30,long,1.6224999999999998,16.615,2,first_30m,0.5300462249614811,0.50-0.70,2025-10-30 08:35:00-05:00,True,True,True,True,2025-10-30 08:40:00-05:00,False,,False,,False,,False,
CDE,2025-11-13,short,1.1285714285714286,15.88,3,first_30m,0.5493670886075959,0.50-0.70,2025-11-13 08:40:00-06:00,True,True,True,True,2025-11-13 09:00:00-06:00,True,2025-11-13 09:00:00-06:00,False,,True,205.0,False,
CDE,2025-11-24,long,0.8314285714285712,14.11,9,second_30m,0.5532646048109977,0.50-0.70,2025-11-24 09:10:00-06:00,False,False,False,False,,False,,False,,False,,False,
CDE,2025-12-01,short,0.9021428571428566,17.795,2,first_30m,0.7260490894695187,0.70-1.00,2025-12-01 08:35:00-06:00,True,True,True,True,2025-12-01 08:50:00-06:00,True,2025-12-01 09:00:00-06:00,False,,True,355.0,False,
CDE,2025-12-02,short,0.9332142857142852,16.8,10,second_30m,0.5464982778415634,0.50-0.70,2025-12-02 09:15:00-06:00,False,False,False,False,,False,,False,,False,,False,
CDE,2025-12-08,short,0.8635714285714282,15.92,6,first_30m,0.578990901571547,0.50-0.70,2025-12-08 08:55:00-06:00,True,True,True,True,2025-12-08 09:35:00-06:00,True,2025-12-08 09:35:00-06:00,False,,False,,False,
CDE,2025-12-09,long,0.883928571428571,15.395,4,first_30m,0.5600000000000014,0.50-0.70,2025-12-09 08:45:00-06:00,True,True,True,True,2025-12-09 09:00:00-06:00,True,2025-12-09 09:05:00-06:00,False,,True,20.0,False,
CDE,2025-12-10,short,0.8746428571428566,15.88,10,second_30m,0.5144957125357305,0.50-0.70,2025-12-10 09:15:00-06:00,True,True,True,True,2025-12-10 09:35:00-06:00,True,2025-12-10 09:35:00-06:00,True,2025-12-10 10:05:00-06:00,False,,False,
CDE,2025-12-11,long,0.9296428571428565,16.205,8,second_30m,0.6400307337687314,0.50-0.70,2025-12-11 09:05:00-06:00,False,False,False,False,,False,,False,,False,,False,
CDE,2025-12-15,short,1.0264285714285708,17.89,1,first_30m,0.5114822546972884,0.50-0.70,2025-12-15 08:30:00-06:00,True,True,True,True,2025-12-15 08:35:00-06:00,True,2025-12-15 08:35:00-06:00,True,2025-12-15 08:35:00-06:00,True,5.0,True,5.0
CDE,2025-12-17,short,1.0171428571428567,17.405,5,first_30m,0.5259831460674161,0.50-0.70,2025-12-17 08:50:00-06:00,True,True,True,True,2025-12-17 09:10:00-06:00,True,2025-12-17 09:10:00-06:00,True,2025-12-17 09:30:00-06:00,False,,False,
CDE,2025-12-23,short,1.0832142857142857,19.3,3,first_30m,0.5262116716122653,0.50-0.70,2025-12-23 08:40:00-06:00,True,True,True,False,2025-12-23 09:35:00-06:00,True,2025-12-23 09:35:00-06:00,False,,False,,False,
CDE,2025-12-30,short,1.1432142857142853,18.79,3,first_30m,0.5160887222742894,0.50-0.70,2025-12-30 08:40:00-06:00,True,True,True,True,2025-12-30 09:15:00-06:00,True,2025-12-30 09:15:00-06:00,False,,False,,False,
CDE,2026-01-05,long,1.1175000000000002,18.015,4,first_30m,0.68903803131991,0.50-0.70,2026-01-05 08:45:00-06:00,True,True,True,True,2026-01-05 09:30:00-06:00,False,,False,,False,,False,
CDE,2026-01-07,short,1.1510714285714287,18.72,3,first_30m,0.5473161650636044,0.50-0.70,2026-01-07 08:40:00-06:00,True,True,True,True,2026-01-07 09:20:00-06:00,True,2026-01-07 09:20:00-06:00,False,,False,,False,
CDE,2026-01-08,long,1.1764285714285716,18.56,9,second_30m,0.5695203400121447,0.50-0.70,2026-01-08 09:10:00-06:00,True,True,True,True,2026-01-08 09:55:00-06:00,True,2026-01-08 10:10:00-06:00,False,,True,30.0,False,
CDE,2026-01-12,long,1.2028571428571428,21.325,5,first_30m,0.54038004750594,0.50-0.70,2026-01-12 08:50:00-06:00,True,True,True,True,2026-01-12 09:00:00-06:00,True,2026-01-12 09:50:00-06:00,False,,False,,False,
CDE,2026-01-14,short,1.214285714285714,21.63,2,first_30m,0.572352941176471,0.50-0.70,2026-01-14 08:35:00-06:00,True,True,True,True,2026-01-14 08:50:00-06:00,True,2026-01-14 08:55:00-06:00,False,,True,35.0,False,
CDE,2026-01-20,short,1.28,23.23,1,first_30m,0.5234375000000013,0.50-0.70,2026-01-20 08:30:00-06:00,True,True,True,True,2026-01-20 08:35:00-06:00,True,2026-01-20 08:35:00-06:00,True,2026-01-20 08:35:00-06:00,True,10.0,True,10.0
CDE,2026-01-21,short,1.3075000000000006,23.22,12,second_30m,0.5583173996175909,0.50-0.70,2026-01-21 09:25:00-06:00,True,True,True,True,2026-01-21 09:45:00-06:00,True,2026-01-21 09:50:00-06:00,True,2026-01-21 10:20:00-06:00,False,,False,
CDE,2026-01-22,long,1.4739285714285717,23.155,1,first_30m,0.6207899200387684,0.50-0.70,2026-01-22 08:30:00-06:00,True,True,True,True,2026-01-22 08:35:00-06:00,False,,False,,False,,False,
CDE,2026-01-26,short,1.497857142857143,27.67,1,first_30m,0.5808297567954226,0.50-0.70,2026-01-26 08:30:00-06:00,True,True,True,True,2026-01-26 08:35:00-06:00,True,2026-01-26 08:40:00-06:00,True,2026-01-26 08:45:00-06:00,True,50.0,True,45.0
CDE,2026-01-27,short,1.5464285714285715,25.755,2,first_30m,0.5237875288683594,0.50-0.70,2026-01-27 08:35:00-06:00,True,True,True,False,2026-01-27 08:45:00-06:00,False,,False,,False,,False,
CDE,2026-01-29,short,1.7110714285714288,26.355,4,first_30m,0.5347526612398241,0.50-0.70,2026-01-29 08:45:00-06:00,False,False,False,False,,False,,False,,False,,False,
CDE,2026-02-03,short,1.9742857142857146,21.99,2,first_30m,0.521707670043414,0.50-0.70,2026-02-03 08:35:00-06:00,True,True,True,True,2026-02-03 08:40:00-06:00,True,2026-02-03 08:50:00-06:00,True,2026-02-03 09:00:00-06:00,True,170.0,True,160.0
CDE,2026-02-04,short,2.0417857142857145,22.02,11,second_30m,0.5411929333566557,0.50-0.70,2026-02-04 09:20:00-06:00,False,False,False,False,,False,,False,,False,,False,
CDE,2026-02-11,short,2.0189285714285714,23.595,3,first_30m,0.6439058906775149,0.50-0.70,2026-02-11 08:40:00-06:00,False,False,False,False,,False,,False,,False,,False,
CDE,2026-02-19,long,1.9303571428571427,22.695,2,first_30m,0.5568917668825158,0.50-0.70,2026-02-19 08:35:00-06:00,True,True,True,False,2026-02-19 08:40:00-06:00,False,,False,,False,,False,
CDE,2026-02-24,long,1.6853571428571428,23.625,2,first_30m,0.6081796990887892,0.50-0.70,2026-02-24 08:35:00-06:00,True,True,True,False,2026-02-24 08:50:00-06:00,False,,False,,False,,False,
CDE,2026-03-03,short,1.7435714285714285,24.88,3,first_30m,0.6653011061040558,0.50-0.70,2026-03-03 08:40:00-06:00,True,True,True,False,2026-03-03 09:30:00-06:00,True,2026-03-03 09:35:00-06:00,False,,False,,False,
CDE,2026-03-09,short,1.7157142857142857,21.63,9,second_30m,0.5653621981681926,0.50-0.70,2026-03-09 09:10:00-05:00,True,True,True,True,2026-03-09 09:20:00-05:00,True,2026-03-09 09:20:00-05:00,False,,False,,False,
CDE,2026-03-11,short,1.679285714285714,22.68,2,first_30m,0.5418970650786901,0.50-0.70,2026-03-11 08:35:00-05:00,True,True,True,True,2026-03-11 08:40:00-05:00,True,2026-03-11 08:50:00-05:00,True,2026-03-11 09:00:00-05:00,False,,False,
CDE,2026-03-18,short,1.6160714285714286,20.08,6,first_30m,0.5321546961325964,0.50-0.70,2026-03-18 08:55:00-05:00,True,True,True,True,2026-03-18 09:00:00-05:00,True,2026-03-18 09:05:00-05:00,True,2026-03-18 09:20:00-05:00,True,315.0,True,300.0
CDE,2026-03-23,long,1.4807142857142854,17.58,4,first_30m,0.5031355523396052,0.50-0.70,2026-03-23 08:45:00-05:00,True,True,True,False,2026-03-23 09:40:00-05:00,False,,False,,False,,False,
CDE,2026-03-25,short,1.4203571428571427,19.065,5,first_30m,0.5385969323610766,0.50-0.70,2026-03-25 08:50:00-05:00,True,True,True,True,2026-03-25 09:20:00-05:00,True,2026-03-25 09:30:00-05:00,False,,True,300.0,False,
CELH,2025-04-09,long,2.4835714285714277,33.535,2,first_30m,0.6220880069025031,0.50-0.70,2025-04-09 08:35:00-05:00,False,False,False,False,,False,,False,,False,,False,
CELH,2025-04-15,short,2.4635714285714285,37.35,1,first_30m,0.5479849231661357,0.50-0.70,2025-04-15 08:30:00-05:00,True,True,True,True,2025-04-15 08:35:00-05:00,True,2025-04-15 08:35:00-05:00,True,2025-04-15 08:35:00-05:00,False,,False,
CELH,2025-04-21,short,2.3650000000000015,37.395,3,first_30m,0.5137420718816079,0.50-0.70,2025-04-21 08:40:00-05:00,True,True,True,True,2025-04-21 09:30:00-05:00,True,2025-04-21 09:35:00-05:00,False,,True,40.0,False,
CELH,2025-04-23,short,2.4114285714285724,38.845,9,second_30m,0.5079976303317539,0.50-0.70,2025-04-23 09:10:00-05:00,True,True,True,True,2025-04-23 09:35:00-05:00,True,2025-04-23 09:35:00-05:00,False,,True,40.0,False,
CELH,2025-04-29,short,2.024642857142858,35.25,11,second_30m,0.5630622684776857,0.50-0.70,2025-04-29 09:20:00-05:00,True,True,True,False,2025-04-29 09:30:00-05:00,False,,False,,False,,False,
CELH,2025-05-06,long,1.7510714285714286,33.11,1,first_30m,1.3191923312257814,1.00+,2025-05-06 08:30:00-05:00,True,True,True,True,2025-05-06 08:35:00-05:00,True,2025-05-06 08:35:00-05:00,True,2025-05-06 08:35:00-05:00,True,285.0,True,285.0
CELH,2025-05-08,short,1.8375000000000001,36.435,11,second_30m,0.5306122448979599,0.50-0.70,2025-05-08 09:20:00-05:00,True,True,True,False,2025-05-08 09:50:00-05:00,False,,False,,False,,False,
CELH,2025-05-12,short,1.7624999999999997,37.75,6,first_30m,0.6127659574468076,0.50-0.70,2025-05-12 08:55:00-05:00,False,False,False,False,,False,,False,,False,,False,
CELH,2025-05-14,long,1.7528571428571422,38.05,1,first_30m,0.5305623471882641,0.50-0.70,2025-05-14 08:30:00-05:00,True,True,True,True,2025-05-14 08:35:00-05:00,False,,False,,False,,False,
CELH,2025-05-15,long,1.7410714285714275,38.64,7,second_30m,0.5427692307692312,0.50-0.70,2025-05-15 09:00:00-05:00,True,True,True,True,2025-05-15 09:15:00-05:00,True,2025-05-15 09:15:00-05:00,True,2025-05-15 09:35:00-05:00,False,,False,
CELH,2025-05-22,short,1.8321428571428575,36.01,9,second_30m,0.6058479532163739,0.50-0.70,2025-05-22 09:10:00-05:00,True,True,True,True,2025-05-22 09:45:00-05:00,True,2025-05-22 09:45:00-05:00,False,,False,,False,
CELH,2025-05-29,short,1.7274999999999996,35.06,1,first_30m,0.5383502170767004,0.50-0.70,2025-05-29 08:30:00-05:00,True,True,True,True,2025-05-29 08:35:00-05:00,True,2025-05-29 08:35:00-05:00,True,2025-05-29 08:35:00-05:00,False,,False,
CELH,2025-06-02,short,1.7285714285714289,37.86,3,first_30m,0.5466942148760331,0.50-0.70,2025-06-02 08:40:00-05:00,True,True,True,True,2025-06-02 09:05:00-05:00,True,2025-06-02 09:05:00-05:00,True,2025-06-02 09:20:00-05:00,False,,False,
CELH,2025-06-03,long,1.7871428571428574,38.475,3,first_30m,0.5959232613908859,0.50-0.70,2025-06-03 08:40:00-05:00,True,True,True,True,2025-06-03 08:55:00-05:00,True,2025-06-03 09:05:00-05:00,True,2025-06-03 09:15:00-05:00,False,,False,
CELH,2025-06-09,long,1.7624999999999993,41.645,7,second_30m,0.6609929078014182,0.50-0.70,2025-06-09 09:00:00-05:00,True,True,True,True,2025-06-09 09:20:00-05:00,True,2025-06-09 09:25:00-05:00,True,2025-06-09 09:45:00-05:00,False,,False,
CELH,2025-06-23,long,1.6514285714285701,42.82,8,second_30m,0.5147058823529425,0.50-0.70,2025-06-23 09:05:00-05:00,True,True,True,True,2025-06-23 09:35:00-05:00,True,2025-06-23 09:45:00-05:00,False,,False,,False,
CELH,2025-06-24,long,1.8139285714285702,43.88,2,first_30m,0.7607796810395727,0.70-1.00,2025-06-24 08:35:00-05:00,True,True,True,False,2025-06-24 09:05:00-05:00,False,,False,,False,,False,
CELH,2025-06-26,long,1.835714285714285,46.18,11,second_30m,0.5284046692607,0.50-0.70,2025-06-26 09:20:00-05:00,True,True,True,True,2025-06-26 09:30:00-05:00,True,2025-06-26 09:40:00-05:00,True,2025-06-26 10:00:00-05:00,False,,False,
CELH,2025-07-01,long,1.758928571428571,46.415,4,first_30m,0.5202030456852789,0.50-0.70,2025-07-01 08:45:00-05:00,True,True,True,True,2025-07-01 09:30:00-05:00,True,2025-07-01 09:45:00-05:00,False,,False,,False,
CELH,2025-07-07,short,1.6867857142857143,46.1,1,first_30m,0.5039170019055693,0.50-0.70,2025-07-07 08:30:00-05:00,True,True,True,True,2025-07-07 08:35:00-05:00,True,2025-07-07 08:35:00-05:00,True,2025-07-07 08:35:00-05:00,False,,False,
CELH,2025-07-10,short,1.5064285714285706,46.355,1,first_30m,0.5476529160739662,0.50-0.70,2025-07-10 08:30:00-05:00,True,True,True,True,2025-07-10 08:35:00-05:00,True,2025-07-10 09:15:00-05:00,False,,True,335.0,False,
CELH,2025-07-15,short,1.2899999999999991,45.695,8,second_30m,0.5116279069767474,0.50-0.70,2025-07-15 09:05:00-05:00,True,True,True,True,2025-07-15 09:10:00-05:00,True,2025-07-15 10:05:00-05:00,False,,False,,False,
CELH,2025-07-16,short,1.3521428571428562,45.875,5,first_30m,0.5694664553618622,0.50-0.70,2025-07-16 08:50:00-05:00,False,False,False,False,,False,,False,,False,,False,
CELH,2025-07-17,short,1.3053571428571418,44.63,1,first_30m,0.7124487004103971,0.70-1.00,2025-07-17 08:30:00-05:00,True,True,True,True,2025-07-17 08:40:00-05:00,False,,True,2025-07-17 08:35:00-05:00,False,,True,5.0
CELH,2025-07-21,short,1.317142857142856,44.46,9,second_30m,0.6073752711496784,0.50-0.70,2025-07-21 09:10:00-05:00,True,True,True,False,2025-07-21 09:40:00-05:00,False,,False,,False,,False,
CELH,2025-07-24,long,1.3485714285714268,45.24,10,second_30m,0.5635593220338976,0.50-0.70,2025-07-24 09:15:00-05:00,True,True,True,False,2025-07-24 09:35:00-05:00,False,,False,,False,,False,
CELH,2025-07-28,short,1.4107142857142847,46.335,1,first_30m,0.857721518987343,0.70-1.00,2025-07-28 08:30:00-05:00,True,True,True,True,2025-07-28 08:35:00-05:00,True,2025-07-28 08:35:00-05:00,True,2025-07-28 08:35:00-05:00,False,,False,
CELH,2025-07-31,long,1.499642857142857,46.705,8,second_30m,0.5234579661824269,0.50-0.70,2025-07-31 09:05:00-05:00,True,True,True,True,2025-07-31 09:50:00-05:00,True,2025-07-31 10:05:00-05:00,False,,False,,False,
CELH,2025-08-06,short,1.5667857142857144,42.575,1,first_30m,0.7818554821062238,0.70-1.00,2025-08-06 08:30:00-05:00,True,True,True,True,2025-08-06 08:45:00-05:00,True,2025-08-06 08:45:00-05:00,True,2025-08-06 08:35:00-05:00,False,,False,
CELH,2025-08-07,long,2.1967857142857143,51.255,1,first_30m,0.56673711591611,0.50-0.70,2025-08-07 08:30:00-05:00,True,True,True,True,2025-08-07 08:35:00-05:00,True,2025-08-07 08:35:00-05:00,True,2025-08-07 08:35:00-05:00,False,,False,
CELH,2025-08-11,long,2.467857142857143,52.195,2,first_30m,0.5348769898697541,0.50-0.70,2025-08-11 08:35:00-05:00,True,True,True,False,2025-08-11 09:25:00-05:00,False,,False,,False,,False,
CELH,2025-08-12,long,2.5057142857142862,54.25,6,first_30m,0.5587229190421886,0.50-0.70,2025-08-12 08:55:00-05:00,False,False,False,False,,False,,False,,False,,False,
CELH,2025-08-18,long,2.698928571428571,58.365,1,first_30m,0.6928675400291112,0.50-0.70,2025-08-18 08:30:00-05:00,True,True,True,True,2025-08-18 08:35:00-05:00,True,2025-08-18 08:50:00-05:00,False,,True,295.0,False,
CELH,2025-08-20,long,2.7171428571428566,60.46,2,first_30m,0.5207676130389062,0.50-0.70,2025-08-20 08:35:00-05:00,True,True,True,True,2025-08-20 08:45:00-05:00,True,2025-08-20 08:45:00-05:00,False,,True,15.0,False,
CELH,2025-08-26,short,2.707142857142857,60.15,12,second_30m,0.5577836411609491,0.50-0.70,2025-08-26 09:25:00-05:00,True,True,True,False,2025-08-26 10:20:00-05:00,False,,False,,False,,False,
CELH,2025-09-02,short,2.0678571428571435,62.325,3,first_30m,0.5005181347150275,0.50-0.70,2025-09-02 08:40:00-05:00,True,True,True,False,2025-09-02 08:45:00-05:00,False,,False,,False,,False,
CELH,2025-09-04,long,2.047142857142858,61.465,11,second_30m,0.515352407536636,0.50-0.70,2025-09-04 09:20:00-05:00,True,True,True,True,2025-09-04 09:35:00-05:00,True,2025-09-04 09:35:00-05:00,True,2025-09-04 09:55:00-05:00,False,,False,
CELH,2025-09-08,short,2.157857142857144,58.155,1,first_30m,0.9152598477325391,0.70-1.00,2025-09-08 08:30:00-05:00,True,True,True,True,2025-09-08 08:35:00-05:00,True,2025-09-08 08:35:00-05:00,True,2025-09-08 08:35:00-05:00,True,15.0,True,15.0
CELH,2025-09-16,short,2.144642857142858,55.62,2,first_30m,0.680766028309742,0.50-0.70,2025-09-16 08:35:00-05:00,True,True,True,False,2025-09-16 09:05:00-05:00,True,2025-09-16 09:20:00-05:00,False,,False,,False,
CELH,2025-09-22,short,2.124642857142858,54.035,1,first_30m,0.7601277525634532,0.70-1.00,2025-09-22 08:30:00-05:00,True,True,True,True,2025-09-22 08:35:00-05:00,True,2025-09-22 08:35:00-05:00,True,2025-09-22 08:35:00-05:00,True,15.0,True,15.0
CELH,2025-09-24,long,2.1507142857142862,51.29,8,second_30m,0.5440053138492202,0.50-0.70,2025-09-24 09:05:00-05:00,False,False,False,False,,False,,False,,False,,False,
CELH,2025-09-30,short,2.0603571428571437,58.89,1,first_30m,0.5435950771364173,0.50-0.70,2025-09-30 08:30:00-05:00,True,True,True,True,2025-09-30 08:35:00-05:00,False,,False,,False,,False,
CELH,2025-10-07,long,2.016071428571429,59.125,4,first_30m,0.513374667847651,0.50-0.70,2025-10-07 08:45:00-05:00,True,True,True,True,2025-10-07 08:55:00-05:00,True,2025-10-07 08:55:00-05:00,False,,True,190.0,False,
CELH,2025-10-09,long,2.035,62.52,3,first_30m,0.5331695331695301,0.50-0.70,2025-10-09 08:40:00-05:00,True,True,True,True,2025-10-09 09:05:00-05:00,True,2025-10-09 09:20:00-05:00,False,,True,190.0,False,
CELH,2025-10-13,long,2.1589285714285715,60.925,2,first_30m,0.6090984284532693,0.50-0.70,2025-10-13 08:35:00-05:00,True,True,True,True,2025-10-13 08:55:00-05:00,True,2025-10-13 08:55:00-05:00,True,2025-10-13 09:15:00-05:00,False,,False,
CELH,2025-10-14,long,2.2625,60.635,4,first_30m,0.5215469613259667,0.50-0.70,2025-10-14 08:45:00-05:00,False,False,False,False,,False,,False,,False,,False,
CELH,2025-10-15,long,2.326071428571429,62.07,6,first_30m,0.567480423767849,0.50-0.70,2025-10-15 08:55:00-05:00,True,True,True,True,2025-10-15 09:20:00-05:00,False,,False,,False,,False,
CELH,2025-10-16,long,2.386071428571428,63.26,3,first_30m,0.5029187247418034,0.50-0.70,2025-10-16 08:40:00-05:00,False,False,False,False,,False,,False,,False,,False,
CELH,2025-10-29,short,2.44892857142857,61.345,1,first_30m,0.5083855913664861,0.50-0.70,2025-10-29 08:30:00-05:00,True,True,True,True,2025-10-29 08:40:00-05:00,True,2025-10-29 08:40:00-05:00,True,2025-10-29 08:40:00-05:00,False,,False,
CELH,2025-11-03,short,2.110357142857141,59.71,2,first_30m,0.599424606532409,0.50-0.70,2025-11-03 08:35:00-06:00,True,True,True,False,2025-11-03 09:10:00-06:00,False,,False,,False,,False,
CELH,2025-11-04,short,2.1710714285714263,58.205,1,first_30m,0.5273893732521784,0.50-0.70,2025-11-04 08:30:00-06:00,True,True,True,True,2025-11-04 08:35:00-06:00,True,2025-11-04 08:35:00-06:00,True,2025-11-04 08:35:00-06:00,False,,False,
CELH,2025-11-05,long,2.068571428571427,59.15,2,first_30m,0.7251381215469618,0.70-1.00,2025-11-05 08:35:00-06:00,True,True,True,True,2025-11-05 09:05:00-06:00,True,2025-11-05 09:10:00-06:00,False,,False,,False,
CELH,2025-11-06,short,3.1842857142857133,47.68,7,second_30m,0.6846119336025125,0.50-0.70,2025-11-06 09:00:00-06:00,True,True,True,True,2025-11-06 09:20:00-06:00,True,2025-11-06 09:20:00-06:00,False,,True,30.0,False,
CELH,2025-11-25,long,3.550000000000001,37.84,2,first_30m,0.5056338028168997,0.50-0.70,2025-11-25 08:35:00-06:00,True,True,True,True,2025-11-25 08:40:00-06:00,False,,False,,False,,False,
CELH,2025-12-01,long,2.0128571428571433,40.75,6,first_30m,0.5415188076650123,0.50-0.70,2025-12-01 08:55:00-06:00,True,True,True,False,2025-12-01 09:25:00-06:00,False,,False,,False,,False,
CELH,2025-12-03,long,1.980357142857143,40.79,5,first_30m,0.5074842200180355,0.50-0.70,2025-12-03 08:50:00-06:00,True,True,True,True,2025-12-03 09:10:00-06:00,True,2025-12-03 09:25:00-06:00,False,,True,35.0,False,
CELH,2025-12-08,long,1.894285714285714,42.18,4,first_30m,0.5305429864253408,0.50-0.70,2025-12-08 08:45:00-06:00,True,True,True,False,2025-12-08 09:35:00-06:00,False,,False,,False,,False,
CELH,2025-12-15,short,1.7764285714285708,44.93,6,first_30m,0.5066344993968631,0.50-0.70,2025-12-15 08:55:00-06:00,True,True,True,False,2025-12-15 09:10:00-06:00,False,,False,,False,,False,
CELH,2025-12-17,short,1.7492857142857139,41.95,5,first_30m,0.5430788076766044,0.50-0.70,2025-12-17 08:50:00-06:00,True,True,True,False,2025-12-17 09:20:00-06:00,True,2025-12-17 09:35:00-06:00,False,,False,,False,
CELH,2025-12-22,long,1.722857142857143,42.84,1,first_30m,0.7197346600331644,0.70-1.00,2025-12-22 08:30:00-06:00,True,True,True,True,2025-12-22 08:35:00-06:00,True,2025-12-22 08:40:00-06:00,True,2025-12-22 08:40:00-06:00,True,20.0,True,20.0
CELH,2025-12-23,long,1.6539285714285714,44.305,2,first_30m,0.5260202979917928,0.50-0.70,2025-12-23 08:35:00-06:00,True,True,True,True,2025-12-23 08:50:00-06:00,True,2025-12-23 08:55:00-06:00,True,2025-12-23 09:00:00-06:00,False,,False,
CELH,2025-12-29,long,1.5142857142857145,45.67,2,first_30m,0.8783018867924516,0.70-1.00,2025-12-29 08:35:00-06:00,True,True,True,True,2025-12-29 08:45:00-06:00,True,2025-12-29 09:10:00-06:00,False,,False,,False,
CELH,2026-01-06,short,1.3885714285714283,48.86,2,first_30m,0.5689300411522629,0.50-0.70,2026-01-06 08:35:00-06:00,True,True,True,True,2026-01-06 09:00:00-06:00,True,2026-01-06 09:00:00-06:00,False,,False,,False,
CELH,2026-01-13,short,1.5210714285714286,53.24,4,first_30m,0.5127964310871104,0.50-0.70,2026-01-13 08:45:00-06:00,True,True,True,False,2026-01-13 09:35:00-06:00,False,,False,,False,,False,
CELH,2026-01-15,short,1.6417857142857142,54.005,3,first_30m,0.6060474222318931,0.50-0.70,2026-01-15 08:40:00-06:00,True,True,True,True,2026-01-15 08:45:00-06:00,True,2026-01-15 08:45:00-06:00,True,2026-01-15 08:55:00-06:00,True,35.0,True,25.0
CELH,2026-01-20,long,1.7871428571428574,54.665,1,first_30m,0.794564348521184,0.70-1.00,2026-01-20 08:30:00-06:00,True,True,True,True,2026-01-20 08:35:00-06:00,True,2026-01-20 08:35:00-06:00,True,2026-01-20 08:35:00-06:00,True,30.0,True,30.0
CELH,2026-01-26,long,1.9950000000000006,56.26,2,first_30m,0.5037593984962417,0.50-0.70,2026-01-26 08:35:00-06:00,True,True,True,True,2026-01-26 08:40:00-06:00,True,2026-01-26 08:45:00-06:00,True,2026-01-26 08:50:00-06:00,False,,False,
CELH,2026-02-02,short,1.9082142857142854,52.02,1,first_30m,0.6576829496537541,0.50-0.70,2026-02-02 08:30:00-06:00,True,True,True,True,2026-02-02 09:00:00-06:00,True,2026-02-02 09:05:00-06:00,True,2026-02-02 08:35:00-06:00,True,265.0,True,295.0
CELH,2026-02-04,short,2.0328571428571425,50.02,11,second_30m,0.5263527758257206,0.50-0.70,2026-02-04 09:20:00-06:00,False,False,False,False,,False,,False,,False,,False,
CELH,2026-02-09,short,2.1464285714285714,49.36,1,first_30m,0.7034941763727113,0.70-1.00,2026-02-09 08:30:00-06:00,True,True,True,True,2026-02-09 08:35:00-06:00,True,2026-02-09 08:35:00-06:00,True,2026-02-09 08:35:00-06:00,True,10.0,True,10.0
CELH,2026-02-11,short,2.1667857142857145,46.37,5,first_30m,0.5353552002637202,0.50-0.70,2026-02-11 08:50:00-06:00,False,False,False,False,,False,,False,,False,,False,
CELH,2026-02-17,short,2.1846428571428573,44.505,5,first_30m,0.5515775707045962,0.50-0.70,2026-02-17 08:50:00-06:00,True,True,True,False,2026-02-17 09:00:00-06:00,True,2026-02-17 09:00:00-06:00,False,,True,25.0,False,
CELH,2026-02-26,short,2.6242857142857146,58.7,1,first_30m,0.9316820903647252,0.70-1.00,2026-02-26 08:30:00-06:00,True,True,True,True,2026-02-26 08:35:00-06:00,True,2026-02-26 08:35:00-06:00,True,2026-02-26 08:35:00-06:00,True,45.0,True,45.0
CELH,2026-03-02,short,2.7521428571428572,51.89,8,second_30m,0.6286010900596952,0.50-0.70,2026-03-02 09:05:00-06:00,True,True,True,True,2026-03-02 09:40:00-06:00,True,2026-03-02 09:40:00-06:00,False,,True,25.0,False,
CELH,2026-03-05,long,2.838214285714286,45.01,5,first_30m,0.5707814269535689,0.50-0.70,2026-03-05 08:50:00-06:00,True,True,True,True,2026-03-05 09:20:00-06:00,True,2026-03-05 09:20:00-06:00,True,2026-03-05 09:45:00-06:00,False,,False,
CELH,2026-03-10,long,3.0085714285714285,43.475,5,first_30m,0.5068850902184231,0.50-0.70,2026-03-10 08:50:00-05:00,False,False,False,False,,False,,False,,False,,False,
CELH,2026-03-18,short,2.407499999999999,43.265,8,second_30m,0.5192107995846316,0.50-0.70,2026-03-18 09:05:00-05:00,True,True,True,False,2026-03-18 10:00:00-05:00,True,2026-03-18 10:05:00-05:00,False,,False,,False,
CELH,2026-03-23,short,2.1996428571428557,42.37,3,first_30m,0.5387238188017517,0.50-0.70,2026-03-23 08:40:00-05:00,True,True,True,False,2026-03-23 09:15:00-05:00,True,2026-03-23 09:15:00-05:00,False,,True,30.0,False,
CELH,2026-03-31,long,2.081785714285713,33.96,2,first_30m,0.5355978727054397,0.50-0.70,2026-03-31 08:35:00-05:00,True,True,True,True,2026-03-31 08:45:00-05:00,True,2026-03-31 08:50:00-05:00,False,,True,35.0,False,
CELH,2026-04-06,long,1.9814285714285707,34.725,7,second_30m,0.5198269646719547,0.50-0.70,2026-04-06 09:00:00-05:00,True,True,True,True,2026-04-06 09:40:00-05:00,True,2026-04-06 09:40:00-05:00,True,2026-04-06 09:10:00-05:00,True,275.0,True,305.0
