event_date,news_count_total,news_count_pre_open,news_count_intraday,pre_open_flag,intraday_flag,top_headline,top_source,prev_close,open_price,open_gap_pct,day_high_rth,open_to_high_pct_rth,close_price,open_to_close_pct,tplus1_return_pct,tplus3_return_pct,event_volume,avg_volume_6mo,volume_spike_ratio,time_to_high_minutes,firsthour_open_to_high_pct
2022-03-03,1,0,1,False,True,A Star Alliance Between TLRY and HEXO? Cannabis Daily Podcast,benzinga,5.83,5.81,-0.3430531732418604,5.85,0.688468158347677,5.425,-6.626506024096382,-3.3179723502304097,-2.3963133640552976,289095.0,265450.4682539682,1.089073234270621,4.0,0.688468158347677
2022-03-04,1,0,1,False,True,What Does Tilray Get From HEXO Debt Deal? Analyst Says 'Chapeau!' To CEO Irwin Simon,benzinga,5.425,5.48,1.0138248847926379,5.615,2.4635036496350327,5.245,-4.2883211678832165,-2.573879885605334,4.671115347950431,352733.0,266883.48412698414,1.321674142384054,2.0,2.4635036496350327
2022-03-07,2,2,0,True,False,"Markets React To TLRY Despite Analyst Buy Rating - Cannabis News Brought To You By Cannabis Daily March 4, 2022",benzinga,5.245,5.27,0.47664442326023765,5.37,1.89753320683113,5.11,-3.0360531309297776,3.620352250489229,5.87084148727984,400668.0,268791.8650793651,1.490625469196013,6.0,1.89753320683113
2022-03-08,1,1,0,True,False,Tilray's Good Supply Cannabis Brand Expands Portfolio With Hash Bats Infused Pre-Roll,benzinga,5.11,5.1,-0.19569471624267468,5.445,6.7647058823529544,5.295,3.823529411764712,3.682719546742215,-1.983002832861181,736545.0,271305.626984127,2.714816526983026,169.0,2.254901960784318
2022-03-09,4,3,1,True,True,"Bullish Tuesday For Marijuana Stocks - Nine Energy Service, ReneSola Among Top Gainers",benzinga,5.295,5.44,2.738432483474985,5.61,3.1249999999999987,5.49,0.9191176470588203,-1.4571948998178519,-10.928961748633888,501086.0,275812.4285714286,1.8167636701339989,71.0,2.9411764705882213
2022-03-10,2,1,1,True,True,"Marijuana Stock Movers For March 9, 2022",benzinga,5.49,5.425,-1.1839708561020108,5.425,0.0,5.41,-0.27649769585252865,-4.0665434380776295,-7.94824399260628,219455.0,278631.68253968254,0.7876168208859212,0.0,0.0
2022-03-11,2,0,2,False,True,"Cannabis Movers & Shakers: HEXO, Kaya Now, Greenlane, Stem Holdings",benzinga,5.41,5.43,0.3696857670979588,5.43,0.0,5.19,-4.419889502762419,-5.780346820809261,2.7938342967244614,238279.0,279003.98412698414,0.8540343993494773,0.0,0.0
2022-03-14,1,1,0,True,False,"Cannabis Stock Movers For March 11, 2022",benzinga,5.19,5.1,-1.734104046242789,5.19,1.764705882352956,4.89,-4.117647058823529,1.8404907975460276,10.531697341513304,331901.0,279415.71428571426,1.1878394200142135,18.0,1.764705882352956
2022-03-15,1,1,0,True,False,"Cannabis Stock Movers For March 14, 2022",benzinga,4.89,4.905,0.3067484662576803,5.015,2.2426095820591114,4.98,1.5290519877675877,7.12851405622489,10.742971887550185,681008.0,280526.7380952381,2.4276046006309726,379.0,1.834862385321098
2022-03-17,3,2,1,True,True,"Marijuana Stock Movers For March 16, 2022",benzinga,5.335,5.22,-2.1555763823805103,5.44,4.2145593869731925,5.405,3.5440613026820023,2.035152636447723,4.995374653098975,651325.0,291571.8968253968,2.233840116594075,41.0,4.2145593869731925
2022-03-18,1,1,0,True,False,'Canadian Cannabis Sales Declined 2% in January Sequentially' -Article From Alan Brochstein's New Cannabis Ventures,benzinga,5.405,5.38,-0.46253469010176423,5.6,4.0892193308550135,5.515,2.5092936802973935,-3.535811423390742,3.535811423390758,734719.0,295967.9285714286,2.4824277533931642,246.0,3.438661710037184
2022-03-21,1,0,1,False,True,What Are Upside Catalysts For HEXO Stock? Analyst Thoughts Post Q2 Earnings,benzinga,5.515,5.49,-0.45330915684495865,5.54,0.9107468123861534,5.32,-3.0965391621129315,6.6729323308270585,31.203007518796994,152550.0,300758.49206349207,0.5072175982575272,11.0,0.9107468123861534
2022-03-22,1,1,0,True,False,"Marijuana Stock Movers For March 21, 2022",benzinga,5.32,5.34,0.3759398496240521,5.71,6.928838951310863,5.675,6.273408239700375,0.6167400881057294,50.83700440528636,162392.0,300794.14285714284,0.5398775337095755,349.0,4.307116104868922
2022-03-23,3,3,0,True,False,"Bullish Sentiment Across The Cannabis Space - Check Full Movers For March 22, 2022",benzinga,5.675,6.04,6.4317180616740135,6.295,4.22185430463576,5.71,-5.463576158940398,22.241681260945718,39.667250437828365,904327.0,300395.50793650793,3.010454471213797,7.0,4.22185430463576
2022-03-24,3,0,3,False,True,Cannabis Stocks Move Higher Amid Report House Rules Committee Has Scheduled A Monday-Afternoon Meeting To Prep Federal Marijuana Legalization Bill For Flor Action,benzinga,5.71,5.835,2.189141856392294,7.065,21.07969151670952,6.98,19.622964867180816,22.636103151862464,18.91117478510029,1056161.0,306892.0396825397,3.4414740802418056,378.0,3.856041131105392
2022-03-25,9,5,4,True,True,Senate Has Passed Bill To Expand Medical Research On Marijuana,benzinga,6.98,8.08,15.7593123209169,8.655,7.116336633663358,8.56,5.940594059405946,-6.83411214953272,-5.140186915887865,4769996.0,313555.65079365077,15.212597789025681,367.0,3.341584158415836
2022-03-28,4,3,1,True,True,Simon Says Legalize: Tilray CEO Makes The Case For Cannabis,benzinga,8.56,7.97,-6.892523364485989,8.39,5.269761606022596,7.975,0.06273525721455324,4.075235109717882,-2.4451410658307133,1329365.0,350536.8888888889,3.792368341642281,245.0,3.5759096612296237
2022-03-29,3,2,1,True,True,"Marijuana Stock Movers For March 28, 2022",benzinga,7.975,8.05,0.9404388714733677,8.7,8.074534161490664,8.3,3.105590062111801,-2.1686746987951984,-9.879518072289159,1444589.0,359787.8650793651,4.015113182545332,220.0,2.9813664596273095
2022-03-30,2,2,0,True,False,"Bullish Sentiment Across The Cannabis Space - Check Full Movers For March 29, 2022",benzinga,8.3,8.36,0.7228915662650447,9.07,8.492822966507187,8.12,-2.8708133971291896,-4.187192118226589,-8.189655172413783,1732138.0,369764.68253968254,4.68443332149254,66.0,7.655502392344504
2022-04-27,3,2,1,True,True,"Marijuana Stock Movers For April 26, 2022",benzinga,5.075,5.04,-0.6896551724137958,5.19,2.9761904761904834,5.01,-0.5952380952381001,1.8962075848303523,3.9920159680638756,245551.0,438251.09523809527,0.5602975158946171,13.0,2.9761904761904834
2022-04-28,1,0,1,False,True,Tilray Vs. Canopy Growth: Which Cannabis Stock Deserves Premium Valuation? Analyst Opines,benzinga,5.01,5.03,0.3992015968063965,5.16,2.5844930417495005,5.105,1.491053677932409,-2.3506366307541646,1.4691478942213376,381646.0,436884.40476190473,0.8735628826302262,352.0,0.3976143141152997
2022-05-02,2,0,2,False,True,'Canadian Cannabis Sales Declined 2.9% in February Sequentially' -Article From Alan Brochstein's New Cannabis Ventures,benzinga,4.985,4.92,-1.3039117352056246,5.24,6.504065040650413,5.21,5.894308943089432,-0.5758157389635364,-6.142034548944343,484492.0,438071.98412698414,1.1059643564413835,380.0,3.2520325203252063
2022-05-03,2,1,1,True,True,"Bullish Sentiment Across The Cannabis Space - Check Full Movers For May 2, 2022",benzinga,5.21,5.16,-0.9596928982725494,5.4,4.651162790697678,5.18,0.3875968992247979,2.5096525096525077,-8.301158301158296,448206.0,441059.9126984127,1.0162020784384311,32.0,4.651162790697678
2022-05-05,1,0,1,False,True,'New York Regulators Approve More Marijuana Cultivators As State Prepares To Launch Retail Sales 'This Year'' -Marijuana Moment Report,benzinga,5.31,5.16,-2.8248587570621373,5.225,1.2596899224806104,4.89,-5.232558139534892,-2.8629856850715685,-12.372188139059297,235155.0,446623.34920634923,0.5265174792537627,0.0,1.2596899224806104
2022-05-06,3,3,0,True,False,"Cannabis Stock Movers For May 5, 2022",benzinga,4.89,4.86,-0.6134969325153244,4.88,0.41152263374484715,4.75,-2.263374485596714,-7.789473684210528,-14.526315789473692,413627.0,446941.6746031746,0.9254608006005399,206.0,0.20576131687242358
2022-05-09,2,1,1,True,True,"Cannabis Stock Movers For May 6, 2022",benzinga,4.75,4.65,-2.1052631578947296,4.65,0.0,4.38,-5.806451612903235,-2.168949771689492,1.5981735159817416,324299.0,447576.9761904762,0.7245658674408387,0.0,0.0
2022-05-10,2,2,0,True,False,"Marijuana Stock Movers For May 9, 2022",benzinga,4.38,4.5,2.739726027397263,4.56,1.3333333333333246,4.285,-4.777777777777774,-5.2508751458576555,6.067677946324382,505899.0,447689.6349206349,1.1300216948057873,2.0,1.3333333333333246
2022-05-12,3,3,0,True,False,"Cannabis Stock Movers For May 11, 2022",benzinga,4.06,4.02,-0.9852216748768483,4.49,11.691542288557232,4.45,10.69651741293534,2.1348314606741514,15.393258426966284,1924732.0,448659.4285714286,4.289962223971348,387.0,6.965174129353241
2022-05-13,3,1,2,True,True,"Cannabis Stock Gainers And Losers From May 12, 2022",benzinga,4.45,4.535,1.9101123595505607,4.7,3.6383682469680276,4.545,0.22050716648290597,7.260726072607262,5.500550055005501,683124.0,462020.44444444444,1.4785579474116586,160.0,3.1973539140021954
2022-05-17,1,1,0,True,False,"Cannabis Stock Gainers And Losers From May 16, 2022",benzinga,4.875,4.975,2.051282051282044,5.165,3.8190954773869428,5.135,3.2160804020100535,-6.621226874391429,-8.276533592989287,636530.0,469055.8968253968,1.3570450863278336,319.0,3.417085427135677
2022-05-18,1,1,0,True,False,"Cannabis Stock Gainers And Losers From May 17, 2022",benzinga,5.135,5.01,-2.4342745861733204,5.16,2.9940119760479114,4.795,-4.29141716566866,1.35557872784151,-6.360792492179347,563311.0,469755.54761904763,1.1991577382217995,90.0,2.3952095808383254
2022-05-19,1,1,0,True,False,"Marijuana Stock Movers For May 18, 2022",benzinga,4.795,4.78,-0.3128258602711091,4.97,3.9748953974895294,4.86,1.673640167364018,-3.086419753086427,-12.34567901234569,512367.0,471978.9126984127,1.085571804618726,320.0,2.301255230125511
2022-05-23,1,0,1,False,True,Jim Cramer Explains What Needs To Happen For Cannabis Stocks To Bounce Back,benzinga,4.71,4.7,-0.21231422505307404,4.715,0.31914893617020595,4.49,-4.468085106382977,-5.122494432071278,3.674832962138085,316247.0,472486.0238095238,0.6693256182483202,0.0,0.31914893617020595
2022-05-24,2,1,1,True,True,"Bullish Sentiment Across The Cannabis Space - Check Full Movers For May 23, 2022",benzinga,4.49,4.4,-2.0044543429844066,4.42,0.4545454545454448,4.26,-3.1818181818181945,4.225352112676071,6.807511737089203,134279.0,472798.9365079365,0.28400867605958746,0.0,0.4545454545454448
2022-05-25,3,1,2,True,True,"Cannabis Stock Movers For May 24, 2022",benzinga,4.26,4.3,0.9389671361502356,4.465,3.8372093023255824,4.44,3.2558139534883854,4.842342342342339,0.6756756756756612,464070.0,472229.2698412698,0.9827218040846718,337.0,2.32558139534885
2022-05-26,2,1,1,True,True,"Cannabis Stock Gainers And Losers From May 25, 2022",benzinga,4.44,4.4,-0.9009009009009016,4.745,7.840909090909085,4.655,5.795454545454542,-2.25563909774437,-9.559613319011822,416831.0,474616.3253968254,0.8782483401755908,273.0,5.454545454545439
2022-05-27,2,1,1,True,True,"Marijuana Stock Movers For May 26, 2022",benzinga,4.655,4.58,-1.6111707841031184,4.68,2.18340611353711,4.55,-0.6550218340611408,-1.75824175824176,-2.5274725274725323,644481.0,476683.25396825396,1.3520109939564209,226.0,0.5458515283842873
2022-05-31,1,1,0,True,False,Flora Growth Follows Tilray: Reaches Amazon UK With Its Cannabis Brand JustCBD,benzinga,4.55,4.525,-0.5494505494505377,4.6,1.6574585635358958,4.47,-1.2154696132596816,-5.816554809843396,-5.816554809843396,423844.0,480912.54761904763,0.8813327955330161,89.0,1.1049723756906038
2022-06-01,2,1,1,True,True,'Canadian Government Approves Drug Decriminalization Pilot Program In British Columbia' -Marijuana Moment,benzinga,4.47,4.505,0.7829977628635378,4.535,0.6659267480577191,4.21,-6.548279689234182,5.344418052256524,-5.938242280285036,212674.0,480468.6349206349,0.44263867512419425,1.0,0.6659267480577191
2022-06-02,2,1,1,True,True,"Marijuana Stock Movers For June 1, 2022",benzinga,4.21,4.18,-0.7125890736342102,4.52,8.133971291866025,4.435,6.100478468899519,-5.0732807215332505,-9.357384441939121,569328.0,477133.7301587302,1.1932252197106232,188.0,2.3923444976076684
2022-06-03,2,1,1,True,True,"Bullish Thursday For Marijuana Stocks - Cipher Pharmaceuticals, Cansortium Among Top Gainers",benzinga,4.435,4.4,-0.789177001127379,4.4,0.0,4.21,-4.318181818181826,-5.938242280285036,-7.125890736342039,261723.0,478899.5634920635,0.5465091638245717,0.0,0.0
2022-06-06,1,1,0,True,False,"Cannabis Stock Movers For June 3, 2022",benzinga,4.21,4.26,1.1876484560570029,4.285,0.5868544600939051,3.96,-7.0422535211267565,1.5151515151515054,-8.333333333333336,1750117.0,478250.42063492065,3.659415495498282,1.0,0.5868544600939051
2022-06-07,3,3,0,True,False,"Cannabis Stock Movers For June 6, 2022",benzinga,3.96,3.95,-0.2525252525252471,4.06,2.784810126582264,4.02,1.7721518987341618,-2.736318407960185,-15.671641791044763,442420.0,490007.4126984127,0.9028843003897543,80.0,1.8987341772151944
2022-06-09,1,1,0,True,False,"Bearish Sentiment Across The Cannabis Space - Check Full Movers For June 8, 2022",benzinga,3.91,3.885,-0.6393861892583211,3.89,0.1287001287001374,3.63,-6.563706563706562,-6.611570247933877,-12.809917355371898,416801.0,494758.40476190473,0.842433389687598,0.0,0.1287001287001374
2022-06-10,2,2,0,True,False,"Cannabis Reg. Update: New Zealand's 'Green Fairies' Continue To Supply Marijuana, Legalization Efforts In Bermuda & Portugal",benzinga,3.63,3.51,-3.305785123966945,3.57,1.7094017094017109,3.39,-3.4188034188034093,-8.112094395280232,-5.457227138643069,455552.0,496609.7301587302,0.9173239514545819,13.0,1.7094017094017109
2022-06-13,2,1,1,True,True,"Cannabis Stock Movers For June 10, 2022",benzinga,3.39,3.195,-5.7522123893805395,3.325,4.068857589984361,3.115,-2.5039123630672813,1.605136436597105,-0.6420545746388449,312358.0,495626.18253968254,0.6302290133249587,5.0,4.068857589984361
2022-06-14,2,1,1,True,True,"Bearish Sentiment Across The Cannabis Space - Check Full Movers For June 13, 2022",benzinga,3.115,3.18,2.086677367576242,3.31,4.088050314465405,3.165,-0.47169811320755106,1.263823064770933,0.7898894154818297,187164.0,495410.84920634923,0.37779552123220095,33.0,4.088050314465405
2022-06-16,2,0,2,False,True,Tilray's Broken Coast Launches New Summer Lineup Of Cannabis Products,benzinga,3.205,3.13,-2.3400936037441555,3.13,0.0,3.095,-1.1182108626197986,3.0694668820678435,3.7156704361873913,145393.0,499393.15079365077,0.29113935537349084,0.0,0.0
2022-06-21,1,0,1,False,True,"Canadian Cannabis Sales Continue To Rebound In April, Here's Why",benzinga,3.19,3.29,3.134796238244517,3.36,2.12765957446808,3.27,-0.6079027355623106,-1.8348623853211024,10.244648318042811,168191.0,498156.3888888889,0.33762690542851614,33.0,2.12765957446808
2022-06-22,1,1,0,True,False,Tilray's Medical Cannabis Facility Visited By Government Of Luxembourg Delegation,benzinga,3.27,3.2,-2.1406727828746126,3.35,4.687499999999997,3.21,0.31249999999999334,11.52647975077882,13.55140186915888,176912.0,497054.44444444444,0.3559207687957277,68.0,4.37499999999999
2022-06-23,1,1,0,True,False,Leisuretown: Diplo And Rob Dyrdek's New Cannabis Seltzers Launch In California Via Agreement With HERBL,benzinga,3.21,3.22,0.311526479750786,3.58,11.18012422360248,3.58,11.18012422360248,0.6983240223463663,-3.631284916201114,425879.0,496476.48412698414,0.8578029647242519,389.0,1.3975155279503084
2022-06-24,2,2,0,True,False,"Cannabis Stock Gainers And Losers From June 23, 2022",benzinga,3.58,3.67,2.5139664804469235,3.71,1.0899182561307912,3.605,-1.771117166212533,1.1095700416088776,-8.044382801664355,253656.0,498317.92063492065,0.5090244390103609,21.0,1.0899182561307912
2022-06-27,1,1,0,True,False,"Sentiment For Tilray Stock Should Improve, This Analyst Tells Us Why",benzinga,3.605,3.63,0.6934812760055453,3.675,1.2396694214876014,3.645,0.4132231404958713,-5.349794238683123,-14.266117969821673,75789.0,499136.3968253968,0.15184025946020482,291.0,0.0
2022-06-29,3,3,0,True,False,"Cannabis Stock Movers For June 28, 2022",benzinga,3.45,3.4,-1.4492753623188481,3.4,0.0,3.315,-2.499999999999999,-5.7315233785822,-2.7149321266968283,82900.0,499996.0634920635,0.16580130535630883,0.0,0.0
2022-06-30,1,1,0,True,False,"Cannabis Stock Movers For June 29, 2022",benzinga,3.315,3.23,-2.564102564102563,3.26,0.9287925696594366,3.125,-3.250773993808049,0.3199999999999932,12.0,186105.0,499504.90476190473,0.3725789241022754,0.0,0.9287925696594366
2022-07-01,1,1,0,True,False,"Marijuana Stock Movers For June 30, 2022",benzinga,3.125,3.135,0.3199999999999932,3.22,2.711323763955356,3.135,0.0,2.8708133971291963,14.194577352472098,187820.0,499448.20634920633,0.3760550095332192,23.0,2.711323763955356
2022-07-06,3,1,2,True,True,Tilray's Good Supply Brand Expands Its Cannabis Portfolio In Québec,benzinga,3.225,3.32,2.9457364341085195,3.535,6.475903614457841,3.5,5.421686746987957,2.285714285714288,-9.857142857142863,261039.0,498843.0873015873,0.5232887989127987,52.0,6.475903614457841
2022-07-07,2,2,0,True,False,"'D.C. Mayor Signs Bill To Let Medical Marijuana Patients Self-Certify Without Doctors, Sidestepping Federal Blockade' -Marijuana Moment",benzinga,3.5,3.47,-0.8571428571428517,3.585,3.31412103746397,3.58,3.1700288184438,-4.6089385474860345,-9.916201117318435,156438.0,499317.34920634923,0.31330375411279776,275.0,0.8645533141210318
2022-07-08,1,0,1,False,True,Why Higher Prices Aren't Always A Bad Thing: This Analyst Explains The Canadian Cannabis Flower Market,benzinga,3.58,3.48,-2.793296089385477,3.62,4.02298850574713,3.415,-1.8678160919540214,-7.613469985358718,-5.417276720351392,99900.0,493938.0396825397,0.20225208826638866,113.0,2.2988505747126458
2022-07-11,1,1,0,True,False,"Marijuana Stock Movers For July 8, 2022",benzinga,3.415,3.365,-1.4641288433382087,3.42,1.6344725111441223,3.155,-6.240713224368511,2.218700475435825,16.640253565768635,123876.0,489863.71428571426,0.25287849740131807,1.0,1.6344725111441223
2022-07-12,1,1,0,True,False,"Bearish Monday For Marijuana Stocks - Cannabis Stocks Gainers And Losers From July 11, 2022",benzinga,3.155,3.19,1.1093502377179125,3.3,3.448275862068962,3.225,1.0971786833855846,0.15503875968991915,2.1705426356589097,98750.0,489132.79365079367,0.2018879152692848,320.0,1.5673981191222657
2022-07-14,4,1,3,True,True,Tilray Brands' CANACA Joins This Year's Calgary Stampede And Releases 'Wild West' Product Lineup,benzinga,3.23,3.18,-1.5479876160990658,3.79,19.182389937106915,3.68,15.723270440251572,-10.461956521739136,-3.3967391304347823,744752.0,472479.1984126984,1.5762641032705917,168.0,0.4716981132075371
2022-07-15,3,2,1,True,True,"Cannabis Stock Gainers And Losers From July 14, 2022",benzinga,3.68,3.64,-1.0869565217391313,3.71,1.9230769230769187,3.295,-9.478021978021983,3.0349013657056174,19.423368740515937,405145.0,476156.3333333333,0.850865507056856,0.0,1.9230769230769187
2022-07-18,3,2,1,True,True,Cannabis Stock Short Sellers Have $807M In Profits So Far In 2022,benzinga,3.295,3.37,2.2761760242792164,3.63,7.715133531157263,3.395,0.7418397626112733,4.712812960235644,10.309278350515466,394715.0,477566.31746031746,0.8265134821464836,153.0,0.4451038575667561
2022-07-19,4,2,2,True,True,"Cannabis Stock Movers For July 18, 2022",benzinga,3.395,3.43,1.0309278350515505,3.665,6.851311953352766,3.555,3.6443148688046643,10.689170182841066,-1.6877637130801704,383911.0,479379.50793650793,0.8008498353476712,268.0,2.6239067055393543
2022-07-20,2,1,1,True,True,"Bullish Tuesday For Marijuana Stocks - Urban-gro, GrowGeneration Among Top Gainers",benzinga,3.555,3.545,-0.2812939521800346,4.08,15.0916784203103,3.935,11.001410437235547,-4.828462515883099,-10.038119440914867,587386.0,480613.28571428574,1.2221593065764484,95.0,12.552891396332871
2022-07-21,1,1,0,True,False,"Bullish Wednesday For Marijuana Stocks - Rhinomed, HEXO Among Top Gainers",benzinga,3.935,4.13,4.955527318932652,4.13,0.0,3.745,-9.32203389830508,-6.675567423230974,-9.479305740987984,424263.0,483287.98412698414,0.877867884024455,0.0,0.0
2022-07-26,2,0,2,False,True,"'Congressman Says He's Finally Overcome Marijuana Banking 'Hurdle' With Introduction Of Senate Legalization Bill ""I think the fact they introduced something, now we can really get to work [and] get the votes.""' - Marijuana Moment",benzinga,3.54,3.41,-3.6723163841807875,3.58,4.985337243401757,3.39,-0.5865102639296192,-3.2448377581121033,7.374631268436578,100371.0,480406.2380952381,0.2089294268907931,113.0,1.4662756598240416
2022-07-28,1,0,1,False,True,EXCLUSIVE: Why One Top Hedge Fund Manager Is Bullish On US Cannabis Stocks,benzinga,3.28,3.32,1.2195121951219523,3.66,10.240963855421697,3.65,9.939759036144581,-0.2739726027397202,6.575342465753431,457198.0,476596.6111111111,0.9592976310387809,385.0,7.37951807228916
2022-07-29,1,0,1,False,True,"EXCLUSIVE: Tilray CEO Shares Insider Insights Into Earnings, International Opportunities, Alcohol Market & More",benzinga,3.65,3.465,-5.068493150684933,3.665,5.772005772005778,3.64,5.050505050505059,-5.906593406593415,6.593406593406587,192520.0,478483.77777777775,0.40235428856986677,368.0,3.3189033189033252
2022-08-01,1,0,1,False,True,"Volatility Of Cannabis Stocks: Schumer's Bill Was A 'Hail Mary', But Industry Has Other Catalysts – Experts Explain",benzinga,3.64,3.56,-2.1978021978021998,3.57,0.2808988764044884,3.425,-3.7921348314606806,13.576642335766435,17.66423357664235,126223.0,478216.6349206349,0.2639452306399756,90.0,0.0
2022-08-03,1,1,0,True,False,Why Shares Of Cannabis Companies Traded Higher; Here Are 101 Biggest Movers From Yesterday,benzinga,3.89,3.98,2.3136246786632353,4.0,0.5025125628140708,3.88,-2.5125628140703538,3.8659793814433083,10.953608247422677,257255.0,478458.4285714286,0.53767471662712,36.0,0.5025125628140708
2022-08-04,1,0,1,False,True,'Booker Says There's Republican Support For 'SAFE Banking Plus' Marijuana Compromise' -Marijuana Moment Report,benzinga,3.88,3.83,-1.2886597938144284,4.14,8.093994778067874,4.03,5.221932114882511,-3.2258064516129115,-5.086848635235733,418855.0,478279.6746031746,0.8757532929818127,347.0,3.9164490861618773
2022-08-05,2,2,0,True,False,"Cannabis Stock Movers For August 4, 2022",benzinga,4.03,3.87,-3.970223325062038,4.01,3.617571059431516,3.9,0.7751937984496073,10.38461538461538,3.8461538461538445,306893.0,479648.70634920633,0.6398286828205636,56.0,3.617571059431516
2022-08-08,2,1,1,True,True,"Bullish Sentiment Across The Cannabis Space - Check Full Movers For August 5, 2022",benzinga,3.9,3.92,0.5128205128205132,4.43,13.010204081632647,4.305,9.821428571428566,-11.149825783972116,-10.452961672473862,817160.0,480331.1746031746,1.7012428990791537,44.0,13.010204081632647
2022-08-09,2,1,1,True,True,Why Is Curaleaf One Of The Best-Positioned Cannabis Multi-State Operators?,benzinga,4.305,4.15,-3.6004645760743177,4.21,1.445783132530111,3.825,-7.8313253012048225,5.88235294117646,5.228758169934645,586938.0,485444.49206349207,1.209073353587939,4.0,1.445783132530111
2022-08-10,1,0,1,False,True,Why Does This Undervalued Cannabis Stock Have An Encouraging Outlook?,benzinga,3.825,3.99,4.313725490196079,4.125,3.3834586466165355,4.05,1.5037593984962307,-4.814814814814811,5.925925925925932,576894.0,489002.54761904763,1.1797361850339956,352.0,2.0050125313283225
2022-08-15,2,0,2,False,True,"'North Dakota Voters Will Decide On Marijuana Legalization At The Ballot This November, State Certifies' -Marijuana Moment Report",benzinga,4.025,3.995,-0.7453416149068385,4.38,9.63704630788485,4.29,7.384230287859824,-2.4475524475524573,-6.293706293706304,673906.0,493156.75396825396,1.3665147938810982,110.0,7.133917396745935
2022-08-16,2,1,1,True,True,"Bullish Sentiment Across The Cannabis Space - Check Full Movers For August 15, 2022",benzinga,4.29,4.31,0.46620046620045624,4.475,3.8283062645011614,4.185,-2.900232018561485,-2.9868578255675033,-10.9916367980884,572306.0,495413.9761904762,1.1552076192940517,262.0,0.0
2022-08-25,2,1,1,True,True,"Tilray To Guide Patients On Their Medical Cannabis Journey, Launches New Products & 'CannaPoints' Program",benzinga,3.75,3.775,0.6666666666666643,4.18,10.728476821192048,4.1,8.609271523178801,-7.073170731707308,-9.268292682926816,289569.0,500117.3650793651,0.5790020907473338,233.0,1.9867549668874218
2022-08-29,1,1,0,True,False,"Marijuana Stock Movers For August 26, 2022",benzinga,3.81,3.76,-1.3123359580052563,4.0,6.382978723404261,3.89,3.4574468085106473,-4.370179948586117,-7.712082262210804,214552.0,500826.34920634923,0.4283959906262855,24.0,6.382978723404261
2022-08-31,1,1,0,True,False,"Marijuana Stock Movers For August 30, 2022",benzinga,3.72,3.765,1.2096774193548367,3.82,1.4608233731739633,3.795,0.7968127490039788,-5.401844532279316,-16.073781291172594,134603.0,501333.2698412698,0.2684900605990452,384.0,0.265604249667989
2022-09-01,2,2,0,True,False,A Shareholder Lawsuit Stemming From Aphria Could Expose Tilray—Trouble In Cannabis Paradise?,benzinga,3.795,3.74,-1.4492753623188332,3.74,0.0,3.59,-4.010695187165784,-6.406685236768802,-10.02785515320334,123454.0,500273.5396825397,0.24677299558625593,0.0,0.0
2022-09-02,1,1,0,True,False,"Marijuana Stock Movers For September 1, 2022",benzinga,3.59,3.67,2.2284122562674114,3.67,0.0,3.36,-8.446866485013626,-5.208333333333328,-2.232142857142849,226286.0,498958.9285714286,0.4535162856948575,0.0,0.0
2022-09-06,4,2,2,True,True,"Bearish Sentiment Across The Cannabis Space - Check Full Movers For September 2, 2022",benzinga,3.36,3.4,1.1904761904761916,3.4,0.0,3.185,-6.323529411764701,1.4128728414442677,6.907378335949757,181853.0,497955.38095238095,0.36519938724668677,0.0,0.0
2022-09-07,1,0,1,False,True,Filling The Gap In Marijuana Knowledge: New Cannabis Education Programs Available In Massachusetts,benzinga,3.185,3.18,-0.1569858712715822,3.32,4.40251572327043,3.23,1.5723270440251518,1.7027863777089833,8.359133126934985,180339.0,496218.75396825396,0.36342640933626896,15.0,4.40251572327043
2022-09-09,1,1,0,True,False,"Tilray, Canopy Growth, Cronos And Aurora Get Bumped From Norway's $1.2 Trillion Wealth Fund, Here's Why",benzinga,3.285,3.35,1.9786910197869083,3.485,4.02985074626865,3.405,1.641791044776111,2.790014684287818,-0.8810572687224614,116219.0,488509.8968253968,0.23790510848450425,244.0,3.2835820895522354
2022-09-13,1,1,0,True,False,"Benzinga Cannabis Award Winners Announced At Chicago Conference, Check Out Full List",benzinga,3.5,3.32,-5.142857142857148,3.4,2.40963855421687,3.32,0.0,1.6566265060241014,-3.6144578313252915,54954.0,486359.2619047619,0.11299054897151523,22.0,2.40963855421687
2022-09-14,1,0,1,False,True,EXCLUSIVE: Village Farm's CEO Predicts 'A Lot Of Scorched Earth' In The Canadian Cannabis Market In The Next 3 Quarters,benzinga,3.32,3.3,-0.6024096385542175,3.38,2.4242424242424265,3.375,2.2727272727272783,0.29629629629629,-4.592592592592587,33308.0,484161.2698412698,0.06879525908984807,146.0,0.9090909090909167
2022-09-15,2,2,0,True,False,"Want Exposure To The Canadian Recreational Cannabis Market? These Are The 3 Best Picks, According To A Cantor Analyst",benzinga,3.375,3.37,-0.148148148148145,3.515,4.302670623145401,3.385,0.4451038575667561,-5.465288035450506,-9.010339734121114,147708.0,479020.79365079367,0.3083540463332771,47.0,4.302670623145401
2022-09-21,3,1,2,True,True,"Cannabis Stock Gainers And Losers From September 20, 2022",benzinga,3.08,3.065,-0.48701298701299106,3.13,2.1207177814029348,2.99,-2.446982055464918,-6.020066889632112,-10.033444816053521,138845.0,463051.59523809527,0.2998477954246279,315.0,0.9787928221859787
