ticker,session_date,direction,is_strong_trend_day,atr14_prev,session_open,session_close,close_from_open_atr,triggered,trigger_bar_exact,trigger_by_bar2,trigger_by_bar3,trigger_magnitude_atr,trigger_magnitude_bucket,trigger_time,cloud_touch_any,touch_ema10,cloud_entry,touch_ema21,cloud_contact_time,directional_breach,directional_breach_time,directional_breach_timing_after_trigger,cloud_flip,cloud_flip_time,cloud_flip_timing_after_trigger,new_extreme_after_breach,min_breach_to_new_extreme,new_extreme_after_flip,min_flip_to_new_extreme,close_ge_plus1atr_after_event,close_le_minus1atr_after_event,close_still_strong_after_event,breach_session_bucket,flip_session_bucket
AIQ,2025-10-08,long,True,0.7039285714285722,50.725,51.545,1.164890918315575,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AIQ,2025-11-13,short,True,1.035357142857143,51.25,50.18,1.033459813728872,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AIQ,2025-11-20,short,True,1.3457142857142865,49.94,47.36,1.917197452229297,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AIQ,2025-12-15,short,True,0.7510714285714296,50.75,49.92,1.105087969567281,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AIQ,2025-12-17,short,True,0.7653571428571436,50.27,48.99,1.6724218385440968,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AIQ,2026-01-12,long,True,0.5610714285714279,52.33,53.135,1.4347549331635914,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AIQ,2026-02-03,short,True,0.9910714285714296,52.285,51.06,1.236036036036029,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AIQ,2026-02-12,short,True,1.2728571428571438,50.625,49.21,1.1116722783389434,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AIQ,2026-03-09,long,True,1.2650000000000006,48.5,49.835,1.0553359683794468,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AIQ,2026-03-31,long,True,1.2417857142857147,45.22,46.675,1.1716997411561674,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMD,2024-02-22,long,True,7.864285714285714,173.285,181.72,1.072570390554042,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMD,2024-02-29,long,True,8.345714285714283,180.0,192.5,1.4977747346799046,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMD,2024-04-04,short,True,8.385000000000002,182.78,165.88,2.0155038759689927,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMD,2024-04-17,short,True,7.067500000000002,164.05,154.06,1.41351255748143,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMD,2024-05-23,short,True,5.578928571428571,170.49,160.49,1.7924588694705847,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMD,2024-07-02,long,True,5.793214285714287,156.92,164.27,1.26872572591086,True,3.0,False,True,0.7258492078170293,0.70-0.80,2024-07-02 08:40:00-05:00,True,True,True,True,2024-07-02 08:50:00-05:00,True,2024-07-02 08:50:00-05:00,first_30m,True,2024-07-02 08:55:00-05:00,first_30m,True,205.0,True,200.0,True,False,True,morning,morning
AMD,2024-07-17,short,True,7.830357142857143,169.68,159.415,1.3109236031927043,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMD,2024-08-01,short,True,8.51785714285714,145.06,132.56,1.4675052410901472,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMD,2024-08-05,long,True,9.29392857142857,122.01,134.88,1.3847750067248197,True,2.0,True,True,0.7677054912961618,0.70-0.80,2024-08-05 08:35:00-05:00,True,True,True,False,2024-08-05 09:30:00-05:00,False,,,False,,,False,,False,,True,False,True,,
AMD,2024-09-03,short,True,6.287857142857143,146.03,136.92,1.4488242644553015,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMD,2024-10-01,short,True,4.87357142857143,164.7,159.74,1.0177341345449171,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMD,2024-10-10,short,True,5.366785714285712,169.76,164.24,1.0285486124975016,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMD,2024-10-15,short,True,5.911428571428568,163.32,156.69,1.1215563073948767,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMD,2024-10-29,long,True,5.252142857142857,161.025,166.34,1.0119679042567655,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMD,2024-11-26,short,True,4.3317857142857195,142.545,137.7,1.1184763789265382,True,3.0,False,True,0.7352625937834872,0.70-0.80,2024-11-26 08:40:00-06:00,False,False,False,False,,False,,,False,,,False,,False,,False,True,True,,
AMD,2024-12-09,short,True,4.265357142857147,135.66,130.89,1.1183119819140932,True,2.0,True,True,0.7385079125847782,0.70-0.80,2024-12-09 08:35:00-06:00,True,True,True,True,2024-12-09 09:00:00-06:00,True,2024-12-09 09:05:00-06:00,first_30m,False,,,True,60.0,False,,False,True,True,morning,
AMD,2025-02-04,long,True,4.063214285714286,115.35,119.54,1.0312033049134246,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMD,2025-02-27,short,True,3.6946428571428567,105.095,99.54,1.5035282745287561,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMD,2025-03-04,long,True,4.000357142857141,96.13,100.76,1.1573966610124125,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMD,2025-03-24,long,True,4.1453571428571445,109.7,113.88,1.0083570259326247,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMD,2025-04-08,short,True,6.095357142857142,86.13,78.27,1.289506064334681,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMD,2025-04-09,long,True,7.279642857142856,79.16,96.78,2.4204484128930983,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMD,2025-06-16,long,True,4.475714285714289,118.64,126.4,1.7338014682413023,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMD,2025-09-18,long,True,5.732857142857144,150.63,157.905,1.269000747570397,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMD,2025-10-06,short,True,9.573928571428572,226.45,203.695,2.376767262282239,True,1.0,True,True,1.1437311150072729,1.00+,2025-10-06 08:30:00-05:00,True,True,True,True,2025-10-06 08:35:00-05:00,True,2025-10-06 08:35:00-05:00,first_30m,True,2025-10-06 08:35:00-05:00,first_30m,True,5.0,True,5.0,False,True,True,morning,morning
AMD,2025-10-08,long,True,11.382857142857146,212.92,235.47,1.981049196787149,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMD,2025-10-15,long,True,14.543571428571434,222.42,238.62,1.1138942095181972,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMD,2025-11-05,long,True,10.431428571428565,243.315,255.745,1.1915913448370323,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMD,2025-11-06,short,True,11.335357142857136,252.575,237.61,1.3202054255017472,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMD,2025-11-20,short,True,16.212857142857143,232.68,206.1,1.6394395982024856,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMD,2025-12-17,short,True,7.871071428571426,209.785,198.2,1.4718453650347127,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMD,2026-01-05,short,True,7.568928571428572,230.315,221.06,1.2227622328127206,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMD,2026-01-06,short,True,7.747857142857143,222.505,214.29,1.0602931686180515,True,2.0,True,True,0.7092283580713568,0.70-0.80,2026-01-06 08:35:00-06:00,True,True,True,True,2026-01-06 08:55:00-06:00,False,,,False,,,False,,False,,False,True,True,,
AMD,2026-01-21,long,True,10.728928571428568,235.99,250.37,1.3403015878299658,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMD,2026-03-04,long,True,9.412142857142856,192.295,202.035,1.034833421871444,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMD,2026-03-09,long,True,9.40142857142857,189.23,201.94,1.3519222002735158,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMD,2026-03-19,long,True,8.603571428571428,194.97,205.24,1.1936903279369047,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMD,2026-03-25,long,True,8.294285714285712,211.645,220.28,1.041078194970719,True,2.0,True,True,0.8300895625215287,0.80-1.00,2026-03-25 08:35:00-05:00,True,True,True,True,2026-03-25 08:40:00-05:00,True,2026-03-25 08:45:00-05:00,first_30m,True,2026-03-25 08:55:00-05:00,first_30m,True,25.0,True,15.0,True,False,True,morning,morning
AMD,2026-03-26,short,True,8.919642857142856,218.22,203.74,1.6233833833833824,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMZN,2024-02-01,long,True,3.01857142857143,155.78,167.0,3.7169900615238975,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMZN,2024-02-29,long,True,3.5760714285714306,172.93,176.625,1.0332567662039325,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMZN,2024-04-04,short,True,3.1132142857142884,184.22,180.04,1.342663760468052,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMZN,2024-04-15,short,True,3.5410714285714278,187.605,183.63,1.122541603630861,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMZN,2024-06-06,long,True,3.1732142857142827,181.745,184.93,1.0037141249296584,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMZN,2024-06-24,short,True,3.4067857142857116,189.47,185.8,1.077261767480865,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMZN,2024-06-26,long,True,3.823214285714284,186.71,193.59,1.799532928538066,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMZN,2024-07-11,short,True,4.539642857142858,200.12,195.02,1.1234363936747684,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMZN,2024-07-18,short,True,4.559285714285717,189.55,183.68,1.28748237505875,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMZN,2024-08-01,short,True,5.571071428571429,189.26,175.04,2.5524713122636062,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMZN,2024-08-22,short,True,4.862857142857144,181.38,176.22,1.0611045828437125,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMZN,2024-10-23,short,True,3.8446428571428584,188.81,184.715,1.0651184393869013,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMZN,2024-11-06,long,True,5.2464285714285745,200.17,207.06,1.3132743362831878,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMZN,2024-11-26,long,True,5.3342857142857145,201.91,207.82,1.1079271558650234,True,3.0,False,True,0.7376807712908413,0.70-0.80,2024-11-26 08:40:00-06:00,True,True,True,False,2024-11-26 09:25:00-06:00,False,,,False,,,False,,False,,True,False,True,,
AMZN,2024-12-18,short,True,5.385357142857141,230.03,220.49,1.771470256648318,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMZN,2025-01-07,short,True,5.471785714285708,227.895,222.12,1.0554141374583927,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMZN,2025-01-27,long,True,5.1450000000000005,226.26,235.57,1.8095238095238098,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMZN,2025-02-27,short,True,5.86535714285715,218.35,208.785,1.630761736588928,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMZN,2025-03-03,short,True,5.98428571428572,213.275,205.075,1.370255430890429,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMZN,2025-04-02,long,True,6.171428571428576,187.8,196.07,1.3400462962962922,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMZN,2025-04-07,long,True,8.871071428571431,161.84,175.235,1.5099641692499706,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMZN,2025-04-08,short,True,9.81321428571429,185.04,170.97,1.4337809804563804,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMZN,2025-04-09,long,True,10.936428571428573,171.875,190.81,1.731369603553001,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMZN,2025-05-01,short,True,7.157857142857144,190.81,181.0,1.3705219040015968,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMZN,2025-08-04,short,True,4.914642857142858,217.35,211.67,1.1557299614853584,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMZN,2025-08-06,long,True,5.435714285714288,214.67,222.33,1.409198423127468,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMZN,2025-09-10,short,True,4.8957142857142895,237.34,230.36,1.4257367960315113,True,2.0,True,True,0.870148818208343,0.80-1.00,2025-09-10 08:35:00-05:00,True,True,True,True,2025-09-10 09:00:00-05:00,True,2025-09-10 09:05:00-05:00,first_30m,True,2025-09-10 09:30:00-05:00,second_30m,True,280.0,True,255.0,False,True,True,morning,morning
AMZN,2025-09-23,short,True,5.2735714285714295,227.805,220.74,1.339699309223892,True,3.0,False,True,0.8381416768251417,0.80-1.00,2025-09-23 08:40:00-05:00,True,True,True,False,2025-09-23 09:15:00-05:00,True,2025-09-23 09:40:00-05:00,second_30m,False,,,True,180.0,False,,False,True,True,morning,
AMZN,2025-10-30,long,True,5.129285714285713,226.92,247.18,3.949867706447575,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMZN,2025-11-20,short,True,7.264642857142862,226.7,217.195,1.3083919178014831,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMZN,2025-12-15,short,True,4.447499999999999,227.805,222.61,1.1680719505340067,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMZN,2026-01-06,long,True,4.547857142857142,232.33,240.87,1.8778074446364053,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMZN,2026-02-03,short,True,6.08642857142857,245.125,238.63,1.067128271329657,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMZN,2026-02-05,short,True,6.745357142857139,225.0,205.69,2.862709800391806,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
AMZN,2026-03-04,long,True,5.826785714285715,210.52,216.805,1.078639288997854,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
ANF,2024-01-31,short,True,3.0960714285714284,105.19,101.91,1.059407082708502,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
ANF,2024-02-12,long,True,3.432142857142858,111.4,114.94,1.031425598335065,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
ANF,2024-02-13,long,True,3.7064285714285714,110.37,116.83,1.7429177105415286,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
ANF,2024-02-20,short,True,4.145357142857143,120.645,116.315,1.0445420866718356,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
ANF,2024-03-04,long,True,4.211428571428573,132.31,137.27,1.177747625508821,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
ANF,2024-03-05,long,True,4.075357142857145,135.73,139.92,1.028130751029707,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
ANF,2024-03-07,short,True,5.13107142857143,137.78,127.7,1.9645019837126738,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
ANF,2024-03-25,short,True,6.533928571428568,133.57,121.19,1.8947253347909268,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
ANF,2024-04-01,long,True,5.379999999999996,126.26,131.87,1.0427509293680304,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
ANF,2024-04-04,short,True,5.889285714285712,132.265,122.895,1.591024863553668,True,3.0,False,True,0.9313523347483302,0.80-1.00,2024-04-04 08:45:00-05:00,False,False,False,False,,False,,,False,,,False,,False,,False,True,True,,
ANF,2024-04-24,short,True,4.754642857142857,120.05,115.07,1.0473972808533023,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
ANF,2024-05-29,long,True,7.230714285714285,157.2,189.19,4.4241825545786835,True,1.0,True,True,0.7177714116368663,0.70-0.80,2024-05-29 08:30:00-05:00,True,True,True,True,2024-05-29 08:35:00-05:00,False,,,False,,,False,,False,,True,False,True,,
ANF,2024-05-30,short,True,7.845714285714286,187.725,178.36,1.193645302257827,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
ANF,2024-06-10,long,True,9.24071428571429,174.185,185.02,1.1725284068949529,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
ANF,2024-07-10,short,True,6.512857142857143,182.03,174.225,1.1983987716604527,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
ANF,2024-07-22,short,True,7.3975,166.755,158.41,1.1280838120986818,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
ANF,2024-08-01,short,True,7.03214285714286,149.295,142.25,1.0018283392585046,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
ANF,2024-08-05,long,True,8.093928571428576,124.26,134.475,1.2620570974716478,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
ANF,2024-08-07,short,True,7.732500000000006,141.5,131.41,1.3048819915939212,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
ANF,2024-08-28,short,True,8.220714285714282,146.87,138.43,1.026674776262056,True,2.0,True,True,0.8612390303240961,0.80-1.00,2024-08-28 08:35:00-05:00,True,True,True,False,2024-08-28 08:50:00-05:00,True,2024-08-28 09:35:00-05:00,second_30m,False,,,True,10.0,False,,False,True,True,morning,
ANF,2024-11-06,short,True,5.768928571428573,144.97,135.34,1.6692874388658443,True,2.0,True,True,0.7037701974865352,0.70-0.80,2024-11-06 08:35:00-06:00,False,False,False,False,,False,,,False,,,False,,False,,False,True,True,,
ANF,2024-11-11,short,True,5.921071428571429,147.2,140.12,1.195729537366545,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
ANF,2024-11-26,short,True,7.23428571428571,159.485,146.82,1.7506911532385503,True,1.0,True,True,0.937203791469195,0.80-1.00,2024-11-26 08:30:00-06:00,True,True,True,True,2024-11-26 08:35:00-06:00,False,,,False,,,False,,False,,False,True,True,,
ANF,2024-12-04,long,True,7.988928571428572,153.13,161.47,1.0439447449595427,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
ANF,2024-12-09,short,True,9.151071428571429,151.945,140.035,1.3014869453225613,True,2.0,True,True,0.7152167974085768,0.70-0.80,2024-12-09 08:35:00-06:00,True,True,True,True,2024-12-09 08:40:00-06:00,True,2024-12-09 08:45:00-06:00,first_30m,False,,,True,10.0,False,,False,True,True,morning,
ANF,2024-12-18,short,True,7.965357142857146,153.96,145.22,1.0972514908308306,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
ANF,2025-01-07,short,True,7.647142857142855,160.62,151.94,1.1350644498412117,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
ANF,2025-01-13,short,True,8.968214285714287,147.035,135.93,1.2382621162040526,True,2.0,True,True,0.9907211978814053,0.80-1.00,2025-01-13 08:35:00-06:00,False,False,False,False,,False,,,False,,,False,,False,,False,True,True,,
ANF,2025-03-03,short,True,4.593928571428572,105.135,96.64,1.849179818082874,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
ANF,2025-04-02,long,True,3.4857142857142835,79.845,83.4,1.0198770491803304,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
ANF,2025-04-08,short,True,5.559642857142855,74.035,66.96,1.2725637566647405,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
ANF,2025-04-09,long,True,6.2657142857142825,66.035,77.07,1.7611719106247155,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
ANF,2025-05-12,short,True,3.021071428571427,81.155,78.13,1.0013003901170376,True,3.0,False,True,0.799385270126495,0.70-0.80,2025-05-12 08:45:00-05:00,False,False,False,False,,False,,,False,,,False,,False,,False,True,True,,
ANF,2025-05-28,short,True,5.302857142857141,104.345,88.48,2.991783405172414,True,1.0,True,True,0.8551993534482756,0.80-1.00,2025-05-28 08:30:00-05:00,True,True,True,True,2025-05-28 08:35:00-05:00,True,2025-05-28 09:05:00-05:00,second_30m,False,,,True,40.0,False,,False,True,True,morning,
ANF,2025-07-01,long,True,3.0825000000000022,82.6,88.22,1.8231954582319547,True,3.0,False,True,0.8840227088402293,0.80-1.00,2025-07-01 08:40:00-05:00,False,False,False,False,,False,,,False,,,False,,False,,True,False,True,,
ANF,2025-07-28,long,True,3.474642857142857,93.94,98.6,1.3411450303217176,True,2.0,True,True,0.9929078014184406,0.80-1.00,2025-07-28 08:35:00-05:00,True,True,True,True,2025-07-28 08:55:00-05:00,True,2025-07-28 08:55:00-05:00,first_30m,True,2025-07-28 08:45:00-05:00,first_30m,True,10.0,True,20.0,True,False,True,morning,morning
ANF,2025-08-04,long,True,4.082142857142856,94.965,99.15,1.0251968503937015,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
ANF,2025-08-27,long,True,4.744285714285715,88.96,95.44,1.3658536585365861,True,1.0,True,True,1.0275519421860884,1.00+,2025-08-27 08:30:00-05:00,True,True,True,True,2025-08-27 08:35:00-05:00,False,,,False,,,False,,False,,True,False,True,,
ANF,2025-11-05,long,True,2.5175000000000014,67.01,70.39,1.3426017874875844,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
ANF,2025-11-24,short,True,2.4549999999999983,68.2,65.65,1.0386965376782074,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
ANF,2025-11-25,long,True,3.9178571428571405,78.4,90.3,3.037374658158614,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
ANF,2025-12-01,long,True,4.716785714285713,96.595,101.86,1.1162262436586663,True,3.0,False,True,0.8427349133035502,0.80-1.00,2025-12-01 08:40:00-06:00,False,False,False,False,,False,,,False,,,False,,False,,True,False,True,,
ANF,2026-01-15,long,True,6.472857142857143,101.25,107.73,1.0011035091591265,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
APLD,2024-02-12,short,True,0.38607142857142873,5.25,4.845,1.0490286771507866,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
APLD,2024-02-29,short,True,0.3642857142857142,4.51,4.14,1.0156862745098043,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
APLD,2024-03-14,short,True,0.33392857142857135,4.67,4.23,1.3176470588235283,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
APLD,2024-03-20,long,True,0.3424999999999999,4.26,4.64,1.1094890510948905,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
APLD,2024-04-03,short,True,0.3417857142857141,3.75,3.33,1.22884012539185,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
APLD,2024-05-01,long,True,0.24285714285714288,2.65,3.01,1.48235294117647,True,1.0,True,True,0.9470588235294116,0.80-1.00,2024-05-01 08:30:00-05:00,True,True,True,True,2024-05-01 08:35:00-05:00,True,2024-05-01 09:10:00-05:00,second_30m,False,,,True,215.0,False,,True,False,True,morning,
APLD,2024-05-08,long,True,0.23250000000000007,3.025,3.31,1.2258064516129035,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
APLD,2024-05-20,long,True,0.30035714285714293,4.21,4.58,1.2318668252080855,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
APLD,2024-06-05,long,True,0.38142857142857156,4.26,4.66,1.0486891385767796,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
APLD,2024-06-17,long,True,0.4203571428571427,4.695,5.46,1.8198810535259131,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
APLD,2024-06-20,long,True,0.4771428571428569,5.19,6.04,1.781437125748503,True,1.0,True,True,1.0269461077844302,1.00+,2024-06-20 08:30:00-05:00,True,True,True,True,2024-06-20 08:40:00-05:00,False,,,False,,,False,,False,,True,False,True,,
APLD,2024-06-24,long,True,0.5714285714285712,5.48,6.075,1.04125,True,3.0,False,True,0.8574999999999992,0.80-1.00,2024-06-24 08:40:00-05:00,True,True,True,False,2024-06-24 09:25:00-05:00,False,,,False,,,False,,False,,True,False,True,,
APLD,2024-07-09,short,True,0.7853571428571426,6.33,5.465,1.1014097316962261,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
APLD,2024-08-26,long,True,0.28571428571428575,4.57,4.92,1.2249999999999985,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
APLD,2024-08-28,short,True,0.3050000000000001,4.735,4.405,1.081967213114754,True,1.0,True,True,0.7377049180327884,0.70-0.80,2024-08-28 08:30:00-05:00,True,True,True,True,2024-08-28 08:35:00-05:00,False,,,False,,,False,,False,,False,True,True,,
APLD,2024-08-29,short,True,0.3721428571428572,4.33,3.825,1.357005758157389,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
APLD,2024-09-09,long,True,0.772142857142857,4.68,6.575,2.454209065679927,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
APLD,2024-11-19,long,True,0.7885714285714285,7.935,9.15,1.5407608695652186,True,3.0,False,True,0.7164855072463774,0.70-0.80,2024-11-19 08:40:00-06:00,False,False,False,False,,False,,,False,,,False,,False,,True,False,True,,
APLD,2024-12-09,short,True,1.066428571428571,11.0,9.51,1.3971868720696592,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
APLD,2024-12-19,short,True,1.012857142857143,9.09,8.04,1.036671368124119,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
APLD,2025-01-14,short,True,0.9592857142857143,9.53,8.545,1.0268056589724492,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
APLD,2025-01-27,short,True,1.0764285714285715,8.23,6.48,1.6257465162574651,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
APLD,2025-02-24,short,True,0.8978571428571429,10.47,9.0,1.637231503579953,True,2.0,True,True,0.92442322991249,0.80-1.00,2025-02-24 08:35:00-06:00,True,True,True,False,2025-02-24 08:40:00-06:00,False,,,False,,,False,,False,,False,True,True,,
APLD,2025-03-03,short,True,1.1157142857142859,8.275,6.88,1.2503201024327788,False,,False,False,,,,False,False,False,False,,False,,,False,,,False,,False,,,,,,
