ticker,gap_bin,n,p_close_strong,p_close_weak,avg_same_day_ret,avg_next_day_ret,avg_two_day_ret
NVDA,1-3%,535,0.1308411214953271,0.4523364485981308,0.01888839348772556,0.002891030015875518,0.006076933774736665
NVDA,12-20%,2,0.5,0.0,0.21914052391165018,-0.032597491307710336,-0.013561081213379678
NVDA,20%+,1,0.0,1.0,0.2436960901115699,0.02543476250407095,0.05610858909766403
NVDA,3-5%,68,0.04411764705882353,0.5,0.03364928710573676,-0.005719520820668548,0.0032342970544224
NVDA,5-8%,18,0.1111111111111111,0.6666666666666666,0.050557756848310736,-0.002350724654590809,0.006963114875240626
NVDA,8-12%,7,0.5714285714285714,0.42857142857142855,0.12256631583867048,0.006644857339583944,0.010054454222941378
