ticker,session_date,direction,atr14_prev,session_open,session_close,close_from_open_atr,early_expansion_atr,early_expansion_bucket,expansion_peak_time,trend_confirm_time,cloud_pullback,pullback_time,minutes_peak_to_pullback,ema21_break,ema21_break_time,tod_bucket,new_extreme_after_break,structural_failure,close_ge_1atr_after_break,favorable_close_after_break,return_break_to_extreme,return_break_to_close,minutes_break_to_new_extreme,minutes_break_to_close,exclude_reason
AA,2024-08-19,long,1.4560714285714291,32.405,33.99,1.0885454991415258,0.5013490311503533,0.50-0.60,2024-08-19 08:40:00-05:00,2024-08-19 08:40:00-05:00,False,,,False,,,False,,,,,,,,
AA,2024-10-17,short,1.4849999999999983,42.755,40.34,1.6262626262626276,0.8350168350168373,0.80-1.00,2024-10-17 08:30:00-05:00,2024-10-17 08:55:00-05:00,True,2024-10-17 08:55:00-05:00,25.0,True,2024-10-17 09:40:00-05:00,morning,True,False,True,True,0.04543286429763895,0.03792034342952531,35.0,315.0,
AA,2024-11-05,long,1.3635714285714282,41.19,42.79,1.1733892090099542,0.3923520167627058,<0.50,2024-11-05 08:55:00-06:00,2024-11-05 08:55:00-06:00,True,2024-11-05 10:40:00-06:00,105.0,True,2024-11-05 11:35:00-06:00,midday,True,False,True,True,0.014792899408284023,0.012781065088757376,100.0,200.0,
AA,2024-11-06,long,1.4232142857142855,42.95,45.355,1.6898368883312382,0.5550815558343783,0.50-0.60,2024-11-06 08:30:00-06:00,2024-11-06 09:10:00-06:00,True,2024-11-06 09:10:00-06:00,40.0,True,2024-11-06 13:50:00-06:00,afternoon,False,True,True,True,0.0009853295379899651,-0.0068973067659296,,65.0,
AA,2024-12-09,short,1.683214285714286,44.36,42.0,1.4020793549755988,0.7307447485677893,0.70-0.80,2024-12-09 08:30:00-06:00,2024-12-09 09:15:00-06:00,True,2024-12-09 09:15:00-06:00,45.0,True,2024-12-09 10:50:00-06:00,midday,True,False,True,True,0.03357175819104765,0.030918320258421856,35.0,245.0,
AA,2025-01-21,short,1.3242857142857136,39.98,38.63,1.0194174757281516,0.36623516720604077,<0.50,2025-01-21 08:55:00-06:00,2025-01-21 08:55:00-06:00,True,2025-01-21 09:55:00-06:00,60.0,True,2025-01-21 11:10:00-06:00,midday,True,False,True,True,0.02007113821138209,0.018546747967479595,145.0,225.0,
AA,2025-02-04,long,1.5125000000000004,34.645,36.22,1.0413223140495838,0.10247933884297124,<0.50,2025-02-04 08:30:00-06:00,2025-02-04 08:45:00-06:00,True,2025-02-04 08:45:00-06:00,15.0,True,2025-02-04 08:55:00-06:00,morning,True,False,True,True,0.04970465350814008,0.04365365221149692,10.0,360.0,
AA,2025-03-03,short,1.459999999999999,34.18,31.32,1.958904109589042,0.6404109589041116,0.60-0.70,2025-03-03 08:55:00-06:00,2025-03-03 08:55:00-06:00,True,2025-03-03 09:30:00-06:00,35.0,True,2025-03-03 11:15:00-06:00,midday,True,False,True,True,0.058363417569193776,0.05776173285198561,40.0,220.0,
AA,2025-04-08,short,2.009285714285713,25.305,22.6,1.346249555634554,0.363313188766442,<0.50,2025-04-08 08:50:00-05:00,2025-04-08 08:50:00-05:00,True,2025-04-08 09:15:00-05:00,25.0,True,2025-04-08 12:40:00-05:00,afternoon,True,False,True,True,0.051298561923159486,0.029834728482506987,85.0,135.0,
AA,2025-04-09,long,2.2967857142857135,22.16,25.84,1.6022391540973413,0.11755559011040259,<0.50,2025-04-09 08:50:00-05:00,2025-04-09 08:50:00-05:00,True,2025-04-09 09:05:00-05:00,15.0,True,2025-04-09 09:10:00-05:00,morning,True,False,True,True,0.20926009986382202,0.1729459827507943,190.0,345.0,
AA,2025-06-03,long,1.0500000000000005,26.505,27.645,1.0857142857142859,0.0,<0.50,2025-06-03 08:30:00-05:00,2025-06-03 08:35:00-05:00,True,2025-06-03 08:35:00-05:00,5.0,True,2025-06-03 12:20:00-05:00,midday,True,False,True,True,0.015294974508375752,0.006737072104879779,125.0,155.0,
AA,2025-06-26,long,0.9650000000000004,28.665,29.93,1.310880829015544,0.8238341968911931,0.80-1.00,2025-06-26 08:55:00-05:00,2025-06-26 08:55:00-05:00,True,2025-06-26 09:00:00-05:00,5.0,True,2025-06-26 12:45:00-05:00,afternoon,False,True,True,True,0.000998003992016006,-0.004324683965402495,,130.0,
AA,2025-07-15,short,1.3525000000000007,30.06,28.48,1.168207024029573,0.5693160813308682,0.50-0.60,2025-07-15 08:55:00-05:00,2025-07-15 08:55:00-05:00,True,2025-07-15 10:05:00-05:00,70.0,True,2025-07-15 12:50:00-05:00,afternoon,True,False,True,True,0.006980802792321093,0.0059336823734728854,125.0,125.0,
AA,2025-08-12,long,1.158571428571429,29.71,31.385,1.4457459926017262,0.9839704069050556,0.80-1.00,2025-08-12 08:55:00-05:00,2025-08-12 08:55:00-05:00,True,2025-08-12 09:30:00-05:00,35.0,True,2025-08-12 11:40:00-05:00,midday,True,False,True,True,0.01401191818328229,0.01095184409727814,135.0,195.0,
AA,2025-09-11,long,1.2324999999999997,30.94,32.29,1.0953346855983759,0.8194726166328586,0.80-1.00,2025-09-11 08:55:00-05:00,2025-09-11 08:55:00-05:00,True,2025-09-11 09:55:00-05:00,60.0,True,2025-09-11 10:25:00-05:00,midday,True,False,True,True,0.022597977243994826,0.020543615676358994,55.0,270.0,
AA,2025-09-23,short,1.160714285714286,32.7,31.52,1.0166153846153871,0.02584615384615482,<0.50,2025-09-23 08:30:00-05:00,2025-09-23 08:40:00-05:00,True,2025-09-23 08:40:00-05:00,10.0,True,2025-09-23 08:55:00-05:00,morning,True,False,True,False,0.05367490088441592,0.03873132052455015,5.0,360.0,
AA,2025-10-06,short,1.185357142857143,35.065,33.79,1.0756251883097305,0.2446520036155461,<0.50,2025-10-06 08:40:00-05:00,2025-10-06 08:40:00-05:00,True,2025-10-06 08:50:00-05:00,10.0,False,,,False,,,,,,,,
AA,2025-10-07,long,1.2342857142857142,34.17,35.52,1.093750000000001,0.6562499999999961,0.60-0.70,2025-10-07 08:55:00-05:00,2025-10-07 08:55:00-05:00,True,2025-10-07 09:05:00-05:00,10.0,True,2025-10-07 09:10:00-05:00,morning,True,False,True,True,0.038066290345925534,0.02822405557967872,70.0,345.0,
AA,2025-10-20,long,1.6417857142857142,36.59,38.98,1.4557319991298634,0.34413748096584595,<0.50,2025-10-20 08:35:00-05:00,2025-10-20 08:35:00-05:00,True,2025-10-20 08:40:00-05:00,5.0,True,2025-10-20 08:50:00-05:00,morning,True,False,True,True,0.06177345228440109,0.05379832387131643,50.0,365.0,
AA,2025-10-23,long,2.1725,37.685,40.12,1.1208285385500554,1.5281933256616802,1.00+,2025-10-23 08:55:00-05:00,2025-10-23 08:55:00-05:00,True,2025-10-23 09:15:00-05:00,20.0,True,2025-10-23 12:25:00-05:00,midday,True,False,True,False,0.015892420537897276,-0.0190709046454768,10.0,150.0,
AA,2025-11-12,long,1.6021428571428562,38.17,40.04,1.1671868033883184,0.7552385198395016,0.70-0.80,2025-11-12 08:55:00-06:00,2025-11-12 08:55:00-06:00,True,2025-11-12 09:25:00-06:00,30.0,True,2025-11-12 11:30:00-06:00,midday,True,False,True,True,0.01764557600201653,0.009326947315351585,40.0,205.0,
AA,2025-11-13,short,1.615714285714285,40.18,38.185,1.2347480106100786,0.6684350132625987,0.60-0.70,2025-11-13 08:45:00-06:00,2025-11-13 08:45:00-06:00,True,2025-11-13 09:05:00-06:00,20.0,True,2025-11-13 09:10:00-06:00,morning,True,False,True,True,0.046161628936385375,0.03414695839129871,35.0,345.0,
AA,2025-11-24,long,1.9114285714285717,36.765,38.73,1.0280269058295943,0.5493273542600882,0.50-0.60,2025-11-24 08:55:00-06:00,2025-11-24 08:55:00-06:00,True,2025-11-24 10:50:00-06:00,115.0,True,2025-11-24 13:30:00-06:00,afternoon,True,False,True,True,0.007003891050583739,0.004669260700389098,45.0,85.0,
AA,2025-12-11,long,1.7357142857142855,44.575,47.27,1.5526748971193418,0.8613168724279822,0.80-1.00,2025-12-11 08:45:00-06:00,2025-12-11 08:45:00-06:00,True,2025-12-11 10:15:00-06:00,90.0,True,2025-12-11 12:35:00-06:00,afternoon,True,False,True,True,0.007854792484874314,0.003502812864876473,130.0,140.0,
AA,2026-01-05,long,2.0049999999999994,58.17,61.465,1.6433915211970087,0.3441396508728169,<0.50,2026-01-05 08:45:00-06:00,2026-01-05 08:45:00-06:00,True,2026-01-05 10:05:00-06:00,80.0,True,2026-01-05 13:40:00-06:00,afternoon,True,False,True,True,0.017127799736495374,0.012269433465085714,25.0,75.0,
AA,2026-01-26,short,3.0989285714285706,63.55,58.54,1.6166877953209633,1.1681456724674422,1.00+,2026-01-26 08:40:00-06:00,2026-01-26 08:40:00-06:00,True,2026-01-26 08:45:00-06:00,5.0,True,2026-01-26 08:55:00-06:00,morning,True,False,True,True,0.04008230452674901,0.03637860082304528,70.0,360.0,
AA,2026-02-04,short,3.4178571428571436,61.875,58.14,1.0927899686520373,0.24137931034482837,<0.50,2026-02-04 08:35:00-06:00,2026-02-04 08:35:00-06:00,False,,,False,,,False,,,,,,,,
AA,2026-03-04,short,3.9857142857142867,66.32,61.54,1.199283154121862,1.3071684587813601,1.00+,2026-03-04 08:55:00-06:00,2026-03-04 08:55:00-06:00,True,2026-03-04 09:15:00-06:00,20.0,True,2026-03-04 09:25:00-06:00,morning,False,True,True,True,0.049501867995018566,0.04202988792029882,,330.0,
AA,2026-03-11,long,4.016071428571429,61.33,66.39,1.2599377501111608,0.47807914628723913,<0.50,2026-03-11 08:55:00-05:00,2026-03-11 08:55:00-05:00,True,2026-03-11 10:10:00-05:00,75.0,True,2026-03-11 10:30:00-05:00,midday,True,False,True,True,0.03958072590738425,0.038642052565707116,85.0,265.0,
AA,2026-04-01,long,3.9121428571428574,67.57,72.07,1.150264743472704,0.048566733613295,<0.50,2026-04-01 08:30:00-05:00,2026-04-01 08:45:00-05:00,True,2026-04-01 08:45:00-05:00,15.0,True,2026-04-01 08:50:00-05:00,morning,True,False,True,True,0.07271375464684016,0.0716728624535315,35.0,365.0,
AAL,2024-01-25,long,0.658571428571429,14.59,15.37,1.1843817787418638,0.7668112798264649,0.70-0.80,2024-01-25 08:55:00-06:00,2024-01-25 08:55:00-06:00,True,2024-01-25 09:15:00-06:00,20.0,True,2024-01-25 09:40:00-06:00,morning,True,False,True,True,0.03516409912926995,0.02947086403215,120.0,315.0,
AAL,2024-02-06,long,0.6357142857142858,14.21,14.91,1.1011235955056167,0.5505617977528083,0.50-0.60,2024-02-06 08:55:00-06:00,2024-02-06 08:55:00-06:00,True,2024-02-06 10:20:00-06:00,85.0,True,2024-02-06 12:10:00-06:00,midday,True,False,True,True,0.007077856420626805,0.005055611729019163,35.0,165.0,
AAL,2024-03-04,short,0.4296428571428573,15.63,14.82,1.8852867830423943,0.03491271820449009,<0.50,2024-03-04 08:30:00-06:00,2024-03-04 08:35:00-06:00,True,2024-03-04 08:35:00-06:00,5.0,True,2024-03-04 08:55:00-06:00,morning,True,False,True,True,0.07694704049844243,0.0766355140186916,80.0,360.0,
AAL,2024-03-20,long,0.4464285714285717,13.955,14.57,1.3775999999999997,0.21280000000000132,<0.50,2024-03-20 08:50:00-05:00,2024-03-20 08:50:00-05:00,True,2024-03-20 10:35:00-05:00,105.0,True,2024-03-20 11:30:00-05:00,midday,True,False,True,True,0.020308123249299787,0.020308123249299787,125.0,205.0,
AAL,2024-04-02,short,0.3592857142857141,15.06,14.41,1.809145129224654,1.2942345924453282,1.00+,2024-04-02 08:45:00-05:00,2024-04-02 08:45:00-05:00,True,2024-04-02 09:25:00-05:00,40.0,True,2024-04-02 12:15:00-05:00,midday,True,False,True,True,0.009651844191658088,0.0065494657014822915,45.0,160.0,
AAL,2024-04-04,short,0.391785714285714,14.245,13.84,1.0337283500455778,0.12762078395624166,<0.50,2024-04-04 08:30:00-05:00,2024-04-04 09:45:00-05:00,True,2024-04-04 09:50:00-05:00,80.0,True,2024-04-04 10:00:00-05:00,midday,True,False,True,True,0.03641456582633051,0.030812324929971956,20.0,295.0,
AAL,2024-04-10,short,0.40107142857142847,14.02,13.4,1.5458593054318774,0.3989314336598402,<0.50,2024-04-10 08:30:00-05:00,2024-04-10 08:45:00-05:00,True,2024-04-10 08:45:00-05:00,15.0,True,2024-04-10 08:55:00-05:00,morning,True,False,True,True,0.05569350833628947,0.04930826534231999,65.0,360.0,
AAL,2024-05-06,long,0.5428571428571426,14.02,14.645,1.1513157894736847,0.0,<0.50,2024-05-06 08:30:00-05:00,2024-05-06 08:40:00-05:00,True,2024-05-06 08:45:00-05:00,15.0,True,2024-05-06 08:55:00-05:00,morning,True,False,True,True,0.05698924731182795,0.049820788530465974,25.0,360.0,
AAL,2024-05-29,short,0.5035714285714284,12.14,11.62,1.0326241134751803,1.5290780141844003,1.00+,2024-05-29 08:55:00-05:00,2024-05-29 08:55:00-05:00,True,2024-05-29 09:20:00-05:00,25.0,True,2024-05-29 10:30:00-05:00,midday,False,True,True,False,0.007846556233652996,-0.013077593722754889,,265.0,
AAL,2024-07-01,short,0.26250000000000007,11.33,11.055,1.0476190476190488,0.34285714285714225,<0.50,2024-07-01 08:55:00-05:00,2024-07-01 08:55:00-05:00,True,2024-07-01 10:45:00-05:00,110.0,True,2024-07-01 14:55:00-05:00,afternoon,False,,,,,,,,insufficient_pre_post_break_bars
AAL,2024-07-16,long,0.3000000000000002,10.655,11.185,1.7666666666666693,1.2499999999999991,1.00+,2024-07-16 08:55:00-05:00,2024-07-16 08:55:00-05:00,True,2024-07-16 10:35:00-05:00,100.0,True,2024-07-16 10:40:00-05:00,midday,True,False,True,True,0.017202354006337666,0.012675418741512049,190.0,255.0,
AAL,2024-07-18,short,0.31142857142857167,11.02,10.635,1.2362385321100902,0.4334862385321091,<0.50,2024-07-18 08:45:00-05:00,2024-07-18 08:45:00-05:00,True,2024-07-18 09:10:00-05:00,25.0,True,2024-07-18 11:30:00-05:00,midday,True,False,True,True,0.016226240148354262,0.013908205841446487,120.0,205.0,
AAL,2024-07-25,long,0.4082142857142858,9.94,10.585,1.580052493438323,2.0699912510936143,1.00+,2024-07-25 08:50:00-05:00,2024-07-25 08:50:00-05:00,True,2024-07-25 08:55:00-05:00,5.0,True,2024-07-25 10:20:00-05:00,midday,True,False,True,False,0.033681214421252416,0.004269449715370181,55.0,275.0,
AAL,2024-08-01,short,0.46035714285714274,10.66,10.145,1.1186966640806841,0.2932505818463922,<0.50,2024-08-01 08:50:00-05:00,2024-08-01 08:50:00-05:00,True,2024-08-01 09:05:00-05:00,15.0,True,2024-08-01 11:55:00-05:00,midday,True,False,True,True,0.02274927395934167,0.017909002904162682,20.0,180.0,
AAL,2024-08-08,long,0.49714285714285705,9.365,9.9,1.076149425287357,0.6436781609195409,0.60-0.70,2024-08-08 08:55:00-05:00,2024-08-08 08:55:00-05:00,True,2024-08-08 09:30:00-05:00,35.0,True,2024-08-08 10:40:00-05:00,midday,True,False,True,True,0.03444676409185805,0.03340292275574116,110.0,255.0,
AAL,2024-09-09,long,0.3189285714285713,10.89,11.215,1.0190369540873443,0.7525195968645026,0.70-0.80,2024-09-09 08:55:00-05:00,2024-09-09 08:55:00-05:00,True,2024-09-09 09:40:00-05:00,45.0,True,2024-09-09 09:45:00-05:00,morning,True,False,True,True,0.014460009037505661,0.013556258472661578,110.0,310.0,
AAL,2024-09-26,long,0.4207142857142855,11.36,11.8,1.0458404074702923,1.2241086587436354,1.00+,2024-09-26 08:45:00-05:00,2024-09-26 08:45:00-05:00,True,2024-09-26 08:50:00-05:00,5.0,True,2024-09-26 10:15:00-05:00,midday,False,True,True,False,0.010629251700680272,0.003401360544217766,,280.0,
AAL,2024-10-16,long,0.4632142857142861,12.165,12.895,1.5759444872783344,1.0362374710871243,1.00+,2024-10-16 08:40:00-05:00,2024-10-16 08:40:00-05:00,True,2024-10-16 08:45:00-05:00,5.0,True,2024-10-16 08:50:00-05:00,morning,True,False,True,True,0.036918138041733474,0.03491171749598705,225.0,365.0,
AAL,2024-12-05,long,0.5910714285714287,15.99,17.39,2.368580060422961,1.0489425981873097,1.00+,2024-12-05 08:35:00-06:00,2024-12-05 08:35:00-06:00,False,,,False,,,False,,,,,,,,
AAL,2025-02-13,short,0.5367857142857142,16.35,15.73,1.1550232867598158,0.21423819028609822,<0.50,2025-02-13 08:40:00-06:00,2025-02-13 08:40:00-06:00,True,2025-02-13 10:30:00-06:00,110.0,True,2025-02-13 10:55:00-06:00,midday,False,True,True,False,0.01039697542533076,0.008821676118462431,,240.0,
AAL,2025-02-27,short,0.5603571428571429,15.14,14.52,1.1064372211599762,1.6507329509241566,1.00+,2025-02-27 08:55:00-06:00,2025-02-27 08:55:00-06:00,True,2025-02-27 09:10:00-06:00,15.0,True,2025-02-27 09:25:00-06:00,morning,False,True,True,False,0.017621145374449445,0.01592680447306006,,330.0,
AAL,2025-03-11,short,0.7410714285714282,12.52,11.45,1.443855421686748,0.4048192771084325,<0.50,2025-03-11 08:55:00-05:00,2025-03-11 08:55:00-05:00,True,2025-03-11 09:00:00-05:00,5.0,True,2025-03-11 10:45:00-05:00,midday,True,False,True,True,0.03867171080285827,0.03741067675493907,75.0,250.0,
AAL,2025-04-02,long,0.46285714285714263,10.13,10.6,1.0154320987654302,0.6697530864197506,0.60-0.70,2025-04-02 08:50:00-05:00,2025-04-02 09:00:00-05:00,True,2025-04-02 09:00:00-05:00,10.0,True,2025-04-02 09:35:00-05:00,morning,True,False,True,True,0.02308802308802311,0.01972101972101973,50.0,320.0,
AAL,2025-04-07,long,0.6146428571428568,9.005,9.73,1.179546775130738,0.7728065078442764,0.70-0.80,2025-04-07 08:55:00-05:00,2025-04-07 08:55:00-05:00,True,2025-04-07 09:20:00-05:00,25.0,True,2025-04-07 10:10:00-05:00,midday,False,True,True,False,0.022560335781741856,0.020986358866736735,,285.0,
AAL,2025-04-08,short,0.6589285714285712,9.985,9.09,1.3582655826558263,0.5994579945799453,0.50-0.60,2025-04-08 08:55:00-05:00,2025-04-08 08:55:00-05:00,True,2025-04-08 09:05:00-05:00,10.0,True,2025-04-08 09:25:00-05:00,morning,True,False,True,True,0.09211195928753174,0.07480916030534346,85.0,330.0,
AAL,2025-04-09,long,0.7924999999999998,9.105,11.12,2.542586750788643,0.49842271293375356,<0.50,2025-04-09 08:55:00-05:00,2025-04-09 08:55:00-05:00,True,2025-04-09 09:05:00-05:00,10.0,True,2025-04-09 09:40:00-05:00,morning,True,False,True,True,0.20042757883484766,0.18866916087653648,160.0,315.0,
AAL,2025-04-10,short,0.8814285714285713,10.57,9.5,1.2139384116693683,0.7034035656401957,0.70-0.80,2025-04-10 08:55:00-05:00,2025-04-10 08:55:00-05:00,True,2025-04-10 09:25:00-05:00,30.0,True,2025-04-10 12:00:00-05:00,midday,True,False,True,True,0.030303030303030297,0.024139702105803743,165.0,175.0,
AAL,2025-05-13,long,0.4682142857142858,11.77,12.3,1.131960335621665,0.8863463005339454,0.80-1.00,2025-05-13 08:55:00-05:00,2025-05-13 08:55:00-05:00,True,2025-05-13 09:25:00-05:00,30.0,True,2025-05-13 09:45:00-05:00,morning,True,False,True,True,0.023976849937990832,0.016949152542372885,265.0,310.0,
AAL,2025-06-11,short,0.3921428571428572,11.93,11.055,2.2313296903460835,0.5100182149362459,0.50-0.60,2025-06-11 08:50:00-05:00,2025-06-11 08:50:00-05:00,True,2025-06-11 12:10:00-05:00,200.0,False,,,False,,,,,,,,
AAL,2025-07-10,long,0.4999999999999999,12.295,12.95,1.309999999999999,0.30000000000000077,<0.50,2025-07-10 08:55:00-05:00,2025-07-10 08:55:00-05:00,True,2025-07-10 10:15:00-05:00,80.0,True,2025-07-10 12:00:00-05:00,midday,True,False,True,True,0.0217054263565891,0.003875968992247979,20.0,175.0,
AAL,2025-08-12,long,0.4596428571428571,11.785,13.0,2.6433566433566433,1.207459207459207,1.00+,2025-08-12 08:55:00-05:00,2025-08-12 08:55:00-05:00,True,2025-08-12 09:40:00-05:00,45.0,True,2025-08-12 11:55:00-05:00,midday,True,False,True,True,0.02158555729984304,0.020408163265306107,155.0,180.0,
AAL,2025-09-04,short,0.46178571428571413,13.47,12.855,1.3317865429234348,0.23820572312451932,<0.50,2025-09-04 08:30:00-05:00,2025-09-04 09:05:00-05:00,True,2025-09-04 09:05:00-05:00,35.0,True,2025-09-04 10:35:00-05:00,midday,True,False,True,True,0.04067164179104477,0.04067164179104477,75.0,260.0,
AAL,2025-09-25,short,0.38642857142857145,11.795,11.385,1.0609981515711648,0.6081330868761538,0.60-0.70,2025-09-25 08:40:00-05:00,2025-09-25 08:40:00-05:00,True,2025-09-25 09:10:00-05:00,30.0,True,2025-09-25 09:20:00-05:00,morning,True,False,True,True,0.024463519313304732,0.022746781115879876,150.0,335.0,
AAL,2025-10-09,short,0.40750000000000003,12.435,11.615,2.012269938650307,0.9079754601227018,0.80-1.00,2025-10-09 08:55:00-05:00,2025-10-09 08:55:00-05:00,True,2025-10-09 11:50:00-05:00,175.0,True,2025-10-09 13:15:00-05:00,afternoon,False,True,True,True,0.005167958656330639,-0.0004306632213609631,,100.0,
AAL,2025-10-14,long,0.45642857142857146,11.58,12.19,1.336463223787166,0.4272300469483574,<0.50,2025-10-14 08:50:00-05:00,2025-10-14 08:50:00-05:00,False,,,False,,,False,,,,,,,,
AAL,2025-10-16,short,0.482857142857143,12.55,11.89,1.3668639053254437,0.7144970414201195,0.70-0.80,2025-10-16 08:55:00-05:00,2025-10-16 08:55:00-05:00,True,2025-10-16 09:40:00-05:00,45.0,True,2025-10-16 09:45:00-05:00,morning,True,False,True,True,0.05177993527508081,0.03802588996763745,40.0,310.0,
AAL,2025-10-28,short,0.6049999999999998,13.4,12.7,1.157024793388432,0.7190082644628111,0.70-0.80,2025-10-28 08:50:00-05:00,2025-10-28 08:50:00-05:00,True,2025-10-28 09:35:00-05:00,45.0,True,2025-10-28 10:10:00-05:00,midday,True,False,True,True,0.031752104055088055,0.028309104820199004,180.0,285.0,
AAL,2025-11-05,long,0.5735714285714284,12.775,13.425,1.133250311332504,0.514321295143213,0.50-0.60,2025-11-05 08:55:00-06:00,2025-11-05 08:55:00-06:00,True,2025-11-05 09:55:00-06:00,60.0,True,2025-11-05 13:50:00-06:00,afternoon,False,True,True,True,0.0037105751391466207,-0.003710575139146489,,65.0,
AAL,2025-12-16,long,0.49821428571428533,15.36,15.99,1.2645161290322606,0.5519713261648757,0.50-0.60,2025-12-16 08:40:00-06:00,2025-12-16 08:40:00-06:00,True,2025-12-16 08:55:00-06:00,15.0,True,2025-12-16 09:00:00-06:00,morning,True,False,True,True,0.04212572909915739,0.036292935839274176,10.0,355.0,
AAL,2025-12-23,short,0.5164285714285711,16.155,15.6,1.0746887966805014,0.38727524204702857,<0.50,2025-12-23 08:55:00-06:00,2025-12-23 08:55:00-06:00,True,2025-12-23 09:50:00-06:00,55.0,True,2025-12-23 11:35:00-06:00,midday,True,False,True,True,0.018576826196473547,0.017632241813602085,55.0,200.0,
AAL,2026-01-27,short,0.6339285714285718,14.56,13.555,1.5853521126760566,1.0095774647887326,1.00+,2026-01-27 08:40:00-06:00,2026-01-27 08:40:00-06:00,True,2026-01-27 08:50:00-06:00,10.0,True,2026-01-27 08:55:00-06:00,morning,True,False,True,True,0.06442577030812324,0.05077030812324928,105.0,360.0,
AAL,2026-02-11,short,0.6089285714285715,15.205,14.34,1.4205278592375368,0.3448680351906172,<0.50,2026-02-11 08:55:00-06:00,2026-02-11 08:55:00-06:00,True,2026-02-11 09:55:00-06:00,60.0,True,2026-02-11 14:35:00-06:00,afternoon,False,True,True,True,0.004535938590369819,-0.0006978367062107318,,20.0,
AAPL,2024-03-21,short,3.95357142857143,177.055,171.38,1.4354110207768769,0.26052393857271927,<0.50,2024-03-21 08:55:00-05:00,2024-03-21 08:55:00-05:00,True,2024-03-21 10:30:00-05:00,95.0,True,2024-03-21 14:50:00-05:00,afternoon,False,True,True,True,0.00096308186195822,-0.000321027287319462,,5.0,
