tier,binary,n,confidence,holding_days,win_rate,mean_return,median_return,std,avg_winner,avg_loser,profit_factor
NEUTRAL,NEUTRAL,146,✅ RELIABLE,4,0.4794520547945205,-0.32090574501179847,-0.32815486088589135,11.681902638683553,7.771251761958958,-7.774208711958551,0.9207023056899108
NEUTRAL,NEUTRAL,146,✅ RELIABLE,5,0.4383561643835616,-1.0208288221679183,-1.2046643862950264,11.370898844397761,8.067060306957083,-8.113815459533773,0.775990312103741
NEUTRAL,NEUTRAL,146,✅ RELIABLE,6,0.4315068493150685,-1.6277382576911623,-1.3349571828075764,11.490754092352242,7.746805354331684,-8.743355698142237,0.672522710039115
NEUTRAL,NEUTRAL,146,✅ RELIABLE,7,0.3972602739726027,-1.7302214137065164,-1.9841667864539287,11.202447848331246,7.996913168231546,-8.141287388165694,0.6474028637820053
NEUTRAL,NEUTRAL,146,✅ RELIABLE,8,0.4520547945205479,-1.9408017345125907,-0.8620928060390193,11.696749030953436,7.213192203594081,-9.492846733450595,0.6268808224824257
NEUTRAL,NEUTRAL,146,✅ RELIABLE,9,0.4726027397260274,-1.9213899547483648,-0.3639524775427377,12.231333493689432,7.4392650690209425,-10.309509391632549,0.6466218865768592
NEUTRAL,NEUTRAL,146,✅ RELIABLE,10,0.4589041095890411,-2.016161281573206,-1.0221412504800447,13.107210981935781,8.155597425219243,-10.642842716447813,0.6498989681751163
NEUTRAL,NEUTRAL,146,✅ RELIABLE,11,0.4413793103448276,-1.9076838538773166,-1.567884217780835,13.812316728496766,9.146713469017115,-10.642022479374152,0.6791033263099817
NEUTRAL,NEUTRAL,146,✅ RELIABLE,12,0.4827586206896552,-0.8789014561233808,-0.501043841336121,14.490959621227242,10.239354413284834,-11.255940267571049,0.8490388682379519
NEUTRAL,NEUTRAL,146,✅ RELIABLE,13,0.46206896551724136,-0.5241487211640076,-0.927128853194752,14.52569550034327,11.160225524944225,-10.560726599231337,0.9077356066575938
NEUTRAL,NEUTRAL,146,✅ RELIABLE,14,0.4689655172413793,-0.2562193369653554,-0.93870789618994,14.882618329505146,11.346763504435177,-10.503009378721671,0.95406164635081
NEUTRAL,NEUTRAL,146,✅ RELIABLE,15,0.45517241379310347,-0.1560595576981113,-1.0078387458006703,14.835618275979554,11.783219212533238,-10.130646884726833,0.9717255539606019
NEUTRAL,NEUTRAL,146,✅ RELIABLE,16,0.4722222222222222,0.051584834597496174,-0.9998634322592342,15.822749539784173,12.39483363586397,-10.992374619167242,1.008891589851328
NEUTRAL,NEUTRAL,146,✅ RELIABLE,17,0.4647887323943662,0.733585711625493,-0.6829117186496378,16.60652512124629,13.678047459573332,-10.507657385276579,1.1304426797766884
NEUTRAL,NEUTRAL,146,✅ RELIABLE,18,0.45774647887323944,0.12455610679092104,-1.2406514693788568,16.615333673137926,13.132025982106347,-10.855775606137689,1.0211593239025596
NEUTRAL,NEUTRAL,146,✅ RELIABLE,19,0.48936170212765956,0.5716174604425827,-0.5430566330488773,17.242808194364954,13.004785034769835,-11.34350146495437,1.0986835969615276
NEUTRAL,NEUTRAL,146,✅ RELIABLE,20,0.48226950354609927,0.9955388423417607,-0.4101540849129701,18.080163447078974,14.050584994992917,-11.165326066977126,1.1722197884063141
WEAK_BEAR,BEARISH,114,✅ RELIABLE,1,0.45132743362831856,1.0827195451149032,-0.29442049037903456,8.049669610315314,6.989252503116925,-3.7758801461448246,1.522618200442364
WEAK_BEAR,BEARISH,114,✅ RELIABLE,2,0.49557522123893805,2.1111510319471174,-0.08666689324677818,11.740181115476819,8.894594867124244,-4.553285016647955,1.9191746862296726
