ticker,gap_bin,n,p_close_strong,p_close_weak,avg_same_day_ret,avg_next_day_ret,avg_two_day_ret
TSLA,1-3%,286,0.11888111888111888,0.4965034965034965,0.01945866792120786,0.004807274073588607,0.007432395046018284
TSLA,12-20%,6,0.3333333333333333,0.5,0.12715071848184875,0.019636733464557743,0.04505021538992169
TSLA,3-5%,54,0.16666666666666666,0.5925925925925926,0.03971245129408527,-0.0003769044035302143,0.0009299837473602154
TSLA,5-8%,32,0.09375,0.46875,0.05760946403447481,-0.007921284175595011,-0.0020227410210848056
TSLA,8-12%,10,0.2,0.4,0.10360240900654456,0.020677323763018653,0.015579639152339597
