ticker,date,gap_pct,open_price,orb_high,orb_low,orb_candle_color,orb_cs,orb_low_broken,session_low,max_drawdown_from_orb_low,day_close,orb_break_return_eod
ACHR,2024-01-22 05:00:00+00:00,0.0750246791707798,5.445,5.84,5.445,GRAY,0.5120775971568982,True,5.15,-0.05417814508723598,5.3,-0.09246575342465754
ACHR,2024-05-10 04:00:00+00:00,0.0585106382978724,3.98,4.13,3.935,GRAY,1.6003773161733632,True,3.58,-0.09021601016518424,3.65,-0.1162227602905569
ACHR,2024-06-06 04:00:00+00:00,0.0537010159651669,3.63,3.71,3.71,GRAY,0.06782080316887552,True,3.42,-0.07816711590296498,3.42,-0.07816711590296498
ACHR,2024-07-05 04:00:00+00:00,0.1306413301662707,4.76,4.76,4.55,GRAY,-0.14815345733109334,True,4.24,-0.06813186813186804,4.4,-0.07563025210084022
ACHR,2024-11-07 05:00:00+00:00,0.0610328638497653,3.39,3.49,3.35,GRAY,1.0841231685897241,False,3.35,0.014925373134328304,3.49,0.0
ACHR,2024-11-11 05:00:00+00:00,0.1002570694087403,4.28,4.295,4.07,GRAY,0.3420558411764696,False,4.07,0.019656019656019673,4.51,0.05005820721769496
ACHR,2024-11-25 05:00:00+00:00,0.1001655629139072,6.645,6.81,6.43,GRAY,0.22554923284746412,False,6.43,0.05987558320373261,7.5,0.10132158590308377
ACHR,2024-11-29 05:00:00+00:00,0.0778739184177998,8.72,8.72,8.33,GRAY,0.5906774937501453,False,8.33,0.02761104441776716,9.55,0.09518348623853211
ACHR,2025-01-14 05:00:00+00:00,0.0553191489361702,8.68,8.79,8.79,GRAY,1.0252032073784214,True,8.0,-0.08987485779294645,8.21,-0.06598407281001119
ACHR,2025-01-15 05:00:00+00:00,0.0548112058465285,8.66,8.85,8.85,GRAY,1.1222218565795326,True,8.62,-0.025988700564971802,8.79,-0.006779661016949209
ACHR,2025-02-18 05:00:00+00:00,0.0628019323671498,11.0,11.83,11.0,GRAY,0.9508584215896382,True,10.51,-0.04454545454545456,10.69,-0.09636517328825026
ACHR,2025-03-12 04:00:00+00:00,0.0609845701689934,7.22,7.23,7.23,GRAY,0.7645828680706875,True,6.95,-0.03872752420470266,7.47,0.03319502074688787
ACHR,2025-04-08 04:00:00+00:00,0.0787696924231058,7.19,7.08,7.08,GRAY,0.7239665643714382,True,6.225,-0.12076271186440683,6.39,-0.09745762711864413
ACHR,2025-04-14 04:00:00+00:00,0.0548433048433049,7.405,7.2,7.2,GRAY,0.8586070580475549,True,6.995,-0.028472222222222232,7.26,0.00833333333333328
ACHR,2025-04-23 04:00:00+00:00,0.0640326975476839,7.81,7.73,7.73,GRAY,0.31501504134470965,True,7.69,-0.005174644243208283,8.05,0.04139715394566627
ACHR,2025-05-13 04:00:00+00:00,0.0566556655665567,9.605,9.16,9.16,GRAY,-0.5809640940695538,False,9.16,0.0,11.16,0.2183406113537118
ACHR,2025-06-09 04:00:00+00:00,0.1187438665358195,11.4,11.29,11.21,GRAY,1.750485730158819,True,10.26,-0.0847457627118645,11.27,-0.0017714791851195372
ACHR,2025-09-15 04:00:00+00:00,0.0742857142857143,9.4,9.25,9.23,GRAY,1.1882493961031608,True,8.98,-0.027085590465872156,9.14,-0.011891891891891831
ACHR,2025-10-20 04:00:00+00:00,0.0605520926090827,11.91,11.67,11.06,GRAY,1.2062599296065264,False,11.06,0.03164556962025313,11.98,0.026563838903170565
AEO,2024-01-08 05:00:00+00:00,0.0630199142929165,21.085,21.105,20.745,GRAY,-0.08268210226530978,False,20.745,0.00024102193299585466,21.035,-0.0033167495854063153
AEO,2024-03-07 05:00:00+00:00,0.1113481228668941,26.05,26.41,25.03,GRAY,0.5474528916560475,True,22.935,-0.08369956052736725,23.04,-0.12760318061340406
AEO,2025-03-17 04:00:00+00:00,0.0632911392405062,11.76,11.85,11.5,GRAY,1.291915926919086,True,11.455,-0.003913043478260864,12.04,0.01603375527426156
AEO,2025-04-23 04:00:00+00:00,0.0512239347234815,11.595,11.68,11.58,GRAY,0.22182451908948242,True,10.845,-0.06347150259067352,10.96,-0.06164383561643826
AEO,2025-05-12 04:00:00+00:00,0.085201793721973,12.1,13.06,12.01,GRAY,0.6832600295284306,True,11.9,-0.009159034138218104,12.085,-0.07465543644716689
AEO,2025-07-24 04:00:00+00:00,0.0785582255083179,11.67,11.97,11.445,GRAY,1.2849332586708295,True,11.165,-0.024464831804281443,11.29,-0.05680868838763588
AEO,2025-08-04 04:00:00+00:00,0.053978594695207,11.325,11.47,11.2,GRAY,1.8799819456923632,False,11.2,0.0008928571428572825,13.29,0.15867480383609403
AEO,2025-09-04 04:00:00+00:00,0.3071847507331376,17.83,18.3,17.29,GRAY,0.06385278079316829,True,17.22,-0.0040485829959514335,18.8,0.0273224043715847
AEO,2025-12-03 05:00:00+00:00,0.1509117082533589,23.985,24.07,24.07,GRAY,1.1488232653259798,True,23.1,-0.040299127544661355,23.99,-0.0033236393851267905
AFRM,2024-01-22 05:00:00+00:00,0.0558453877163859,44.525,46.22,44.525,GRAY,1.1450274130892748,True,43.24,-0.02886019090398645,44.33,-0.04089138900908699
AFRM,2024-05-03 04:00:00+00:00,0.062563507040209,36.6,36.68,35.7,GRAY,0.7767023379086112,True,34.62,-0.030252100840336284,34.945,-0.04730098146128679
AFRM,2024-06-11 04:00:00+00:00,0.0752052545155994,32.74,33.935,32.705,GRAY,1.1770263418515674,True,31.245,-0.044641492126586066,33.835,-0.0029468100780905087
AFRM,2024-06-12 04:00:00+00:00,0.0755135215014038,36.39,37.475,36.225,GRAY,1.3176984964076126,True,35.55,-0.018633540372670926,35.73,-0.04656437625083401
AFRM,2024-07-11 04:00:00+00:00,0.0736860795454545,30.235,30.41,29.41,GRAY,1.7326362545690095,True,28.9,-0.0173410404624278,29.62,-0.025978296612956236
AFRM,2024-07-30 04:00:00+00:00,0.0573343261355174,28.4,29.05,28.27,GRAY,1.0367172603443466,True,27.03,-0.0438627520339582,27.47,-0.0543889845094665
AFRM,2024-08-07 04:00:00+00:00,0.0644292521234721,25.69,25.69,25.3,GRAY,-0.4481959526792996,True,24.1,-0.04743083003952566,24.115,-0.061307901907357056
AFRM,2024-08-29 04:00:00+00:00,0.2364500792393026,39.01,40.6,38.49,GRAY,1.6467632808008943,True,37.62,-0.022603273577552728,41.65,0.02586206896551717
AFRM,2024-09-19 04:00:00+00:00,0.0500225835591688,46.495,46.53,44.9,GRAY,-0.09994884450936277,True,44.405,-0.011024498886414198,44.96,-0.03374167203954438
AFRM,2024-10-08 04:00:00+00:00,0.0508935508935509,40.575,41.26,40.04,GRAY,0.29687607054601856,True,39.28,-0.01898101898101893,41.16,-0.0024236548715463263
AFRM,2024-11-06 05:00:00+00:00,0.068961736651683,48.75,49.43,48.68,GRAY,0.5905903767897095,True,47.8,-0.01807723911257195,50.0,0.011531458628363347
AFRM,2025-01-15 05:00:00+00:00,0.093044263775971,60.5,61.27,59.73,GRAY,0.48482390721219537,True,57.43,-0.038506613092248405,58.21,-0.04994287579565859
AFRM,2025-02-07 05:00:00+00:00,0.1300615484288952,69.77,72.97,68.32,GRAY,0.9983620137388436,False,68.32,0.03234777517564415,75.29,0.03179388789913673
AFRM,2025-03-12 04:00:00+00:00,0.0571825566481401,49.455,50.685,49.455,GRAY,0.9892742008114318,True,47.235,-0.04488929329693659,48.795,-0.037289138798461095
AFRM,2025-04-08 04:00:00+00:00,0.0706304868316039,40.245,40.72,39.95,GRAY,0.6723741893639911,True,35.665,-0.10725907384230296,36.43,-0.10535363457760312
AFRM,2025-04-23 04:00:00+00:00,0.0714937286202964,46.985,47.26,46.8,GRAY,0.18587046936863508,True,46.49,-0.0066239316239315215,46.82,-0.009310198899703718
AFRM,2025-05-12 04:00:00+00:00,0.0782092772384034,49.975,50.7,49.63,GRAY,0.22795589214960646,False,49.63,0.0020149103364899114,53.78,0.06074950690335302
AFRM,2025-08-29 04:00:00+00:00,0.1533266633316659,92.22,99.57,92.0,GRAY,1.1429943564598823,True,86.81,-0.056413043478260844,88.47,-0.11147936125338953
AFRM,2025-11-07 05:00:00+00:00,0.0578512396694216,69.76,72.03,69.76,GRAY,0.5572629144208684,True,68.24,-0.021788990825688217,73.675,0.022837706511175844
AI,2024-02-29 05:00:00+00:00,0.1928523263654754,35.38,36.72,35.04,GRAY,1.5578210142352027,True,33.75,-0.03681506849315066,36.98,0.007080610021786438
AI,2024-05-30 04:00:00+00:00,0.1153044203502919,26.745,27.92,26.595,GRAY,0.3295111187557593,True,25.23,-0.05132543711223909,28.6,0.024355300859598843
AI,2025-01-15 05:00:00+00:00,0.0578913324708925,32.71,32.975,32.51,GRAY,0.6102591724230128,True,31.525,-0.03029836973239002,31.72,-0.038059135708870435
AI,2025-01-22 05:00:00+00:00,0.0828258221680876,35.56,35.56,34.46,GRAY,0.476643104147277,True,33.41,-0.030470110272780158,33.61,-0.05483689538807657
AI,2025-04-08 04:00:00+00:00,0.0658307210031347,20.4,20.4,20.09,GRAY,0.8464637653756834,True,17.89,-0.10950721752115476,18.25,-0.10539215686274503
AI,2025-05-12 04:00:00+00:00,0.0556268720581943,24.67,24.68,24.275,GRAY,0.3262286574812369,True,23.79,-0.019979402677651883,24.21,-0.0190437601296596
AI,2025-05-29 04:00:00+00:00,0.1480034722222222,26.45,28.95,26.24,GRAY,0.9379338967666867,False,26.24,0.05754573170731714,27.84,-0.03834196891191708
AI,2026-01-28 05:00:00+00:00,0.1127879269261318,14.01,14.01,13.4,GRAY,0.879859843454036,True,12.81,-0.044029850746268646,13.13,-0.06281227694503919
ALAB,2024-03-21 04:00:00+00:00,0.0560462502007387,65.76,66.79,66.79,RED,,True,63.55,-0.04851025602635138,64.58,-0.03308878574636933
ALAB,2024-07-31 04:00:00+00:00,0.0534107058266225,44.475,44.76,44.31,GRAY,1.0453344724328562,True,43.51,-0.01805461521101341,43.84,-0.020554066130473517
ALAB,2024-10-09 04:00:00+00:00,0.1559251559251559,61.16,62.39,59.645,GRAY,0.7253907654364914,False,59.645,0.011316958672143468,61.18,-0.019394133675268484
ALAB,2024-11-05 05:00:00+00:00,0.2457956015523934,86.67,91.38,84.13,GRAY,0.7905469600558456,False,84.13,0.041840009509093196,95.85,0.04891661195009848
ALAB,2024-11-21 05:00:00+00:00,0.0561371100164203,102.91,104.67,101.68,GRAY,0.7072615924760962,False,101.68,0.0024586939417781273,104.07,-0.005732301519059984
ALAB,2025-01-28 05:00:00+00:00,0.0697450697450697,88.96,89.11,86.13,GRAY,0.7474988360564744,True,83.89,-0.026007198420991466,89.7,0.006621030187408859
ALAB,2025-03-12 04:00:00+00:00,0.0585251362810417,69.905,71.22,69.905,GRAY,0.5703542019946753,True,67.69,-0.03168585938058799,68.77,-0.03440044931199106
ALAB,2025-04-08 04:00:00+00:00,0.0720500271886895,59.145,60.86,58.325,GRAY,0.6323348875984552,True,52.1,-0.10672953279039865,53.73,-0.11715412421952025
ALAB,2025-04-14 04:00:00+00:00,0.0521283671433321,63.275,64.59,63.025,GRAY,0.5702561566025169,True,58.085,-0.07838159460531531,59.42,-0.08004335036383343
ALAB,2025-04-23 04:00:00+00:00,0.0970979115812313,60.675,62.23,60.67,GRAY,0.6205658333815421,True,59.4,-0.02093291577385863,60.09,-0.03438855857303541
ALAB,2025-05-01 04:00:00+00:00,0.0709909633940877,69.925,70.235,69.55,GRAY,1.1101490001415986,True,68.38,-0.01682242990654208,69.25,-0.014024346835623256
ALAB,2025-05-12 04:00:00+00:00,0.118134569462003,79.6,80.425,78.67,GRAY,0.9117827682645906,True,76.66,-0.025549764840472926,80.31,-0.001429903636928752
ALAB,2025-07-21 04:00:00+00:00,0.0853252351097179,110.79,117.66,110.79,GRAY,-0.17549702396062014,False,110.79,0.043686253271955855,121.86,0.03569607343192251
ALAB,2025-08-06 04:00:00+00:00,0.2169198996902197,164.99,173.14,161.0,GRAY,1.211154732196306,False,161.0,0.04590062111801234,174.45,0.007566131454314441
ALAB,2025-09-29 04:00:00+00:00,0.0535389282103133,208.39,209.52,202.94,GRAY,1.0655101415646082,True,198.35,-0.022617522420419846,198.72,-0.05154639175257737
ALAB,2025-10-06 04:00:00+00:00,0.1408941551329283,229.16,229.79,217.46,GRAY,0.1514986424704879,False,217.46,0.0047824887335601585,220.77,-0.039253231211105716
ALAB,2025-10-15 04:00:00+00:00,0.0551841535128442,170.465,170.465,166.58,GRAY,0.1955126556127754,True,158.5,-0.04850522271581229,161.48,-0.05270876719561208
ALAB,2025-10-31 04:00:00+00:00,0.0724107406314547,181.72,185.5,181.3,GRAY,0.08133833165351612,False,181.3,0.019966905681191263,186.71,0.006522911051212981
ALAB,2025-11-10 05:00:00+00:00,0.0558343409915355,174.635,175.52,173.535,GRAY,1.1399800862861988,True,168.0,-0.031895583023597525,173.73,-0.010198268003646423
ALAB,2025-11-20 05:00:00+00:00,0.0839667792792791,154.01,155.37,150.86,GRAY,1.2652536691991811,True,137.72,-0.08710062309425967,138.935,-0.10577975156079038
ALAB,2025-12-03 05:00:00+00:00,0.0519244226731979,150.32,151.03,151.03,GRAY,-0.30318501226561606,True,144.72,-0.04177977885188375,152.41,0.0091372574985102
ALAB,2026-02-06 05:00:00+00:00,0.0624912428191115,151.66,158.13,151.66,GRAY,1.396148704233952,False,151.66,0.02670447052617705,169.91,0.07449566812116613
AMD,2024-02-22 05:00:00+00:00,0.0549433824424692,173.285,174.42,172.02,GRAY,2.354319118548307,False,172.02,0.011394023950703287,181.72,0.041852998509345325
AMD,2024-07-31 04:00:00+00:00,0.0915870257746887,150.77,151.755,147.69,GRAY,1.3806507655357703,True,141.66,-0.040828762949421095,144.49,-0.04787321669796703
AMD,2025-04-23 04:00:00+00:00,0.0656536364690872,91.87,89.63,89.63,GRAY,0.9689599243607655,False,89.63,0.005578489345085351,90.34,0.007921454870021287
AMD,2025-05-12 04:00:00+00:00,0.0752358719968874,110.545,110.34,110.24,GRAY,0.9659972516782935,True,106.98,-0.029571843251088453,108.16,-0.019757114373753912
AMD,2025-05-14 04:00:00+00:00,0.0651961220314862,119.76,116.5,116.39,GRAY,-0.0737244155165276,False,116.39,0.0013746885471260125,117.72,0.010472103004291836
AMD,2025-07-15 04:00:00+00:00,0.0512820512820512,153.75,153.25,153.23,GRAY,0.5703042945616107,True,153.04,-0.0012399660640866523,155.66,0.015725938009787905
AMD,2025-10-06 04:00:00+00:00,0.3753416337685999,226.45,221.71,221.01,GRAY,0.9829545613308314,True,203.02,-0.08139903171802172,203.695,-0.0812547922962429
AMD,2025-10-07 04:00:00+00:00,0.0547632489751834,214.85,218.795,214.83,GRAY,0.22735083258688826,True,209.31,-0.025694735372154772,211.47,-0.03347882721268763
AMD,2025-11-12 05:00:00+00:00,0.0644597836609284,252.905,252.67,252.22,GRAY,0.8073621591226393,True,250.21,-0.007969233209103128,258.9,0.02465666679859101
AMD,2026-02-24 05:00:00+00:00,0.0763401485098158,211.63,214.46,214.46,GRAY,2.4129822282373685,True,206.67,-0.03632378998414632,214.04,-0.0019584071621748388
AMZN,2024-02-02 05:00:00+00:00,0.0592764146219328,169.23,169.6,169.48,GRAY,1.9448921478690198,True,167.37,-0.012449846589568004,171.835,0.01317806603773593
AMZN,2024-11-01 04:00:00+00:00,0.0683600042959939,198.95,198.75,198.75,GRAY,1.6119603939826412,True,197.04,-0.0086037735849057,197.86,-0.004477987421383579
AMZN,2025-04-08 04:00:00+00:00,0.0559534339601105,185.04,182.39,182.39,GRAY,0.8804178886052222,True,168.695,-0.07508635341849879,170.97,-0.06261308185755791
AMZN,2025-04-23 04:00:00+00:00,0.059146306243863,183.37,185.48,183.37,GRAY,0.6068953157751577,True,180.195,-0.017314718874406998,180.55,-0.026579685141255006
AMZN,2025-05-12 04:00:00+00:00,0.0910692084542064,210.62,211.61,208.72,GRAY,1.1194679302999537,True,205.78,-0.014085856650057483,208.66,-0.013940740040640881
AMZN,2025-10-31 04:00:00+00:00,0.1231314808995824,250.2,252.49,252.28,GRAY,2.6453996085438076,True,244.22,-0.03194862850800698,244.29,-0.03247653372410795
ANF,2024-07-22 04:00:00+00:00,0.0518165762583575,166.755,167.37,165.15,GRAY,1.0077939077614053,True,157.935,-0.04368755676657586,158.41,-0.053534086156419955
ANF,2024-08-15 04:00:00+00:00,0.0530476252694845,161.19,161.19,160.79,GRAY,0.6994549892339176,True,157.445,-0.020803532557994893,162.02,0.005149202804144255
ANF,2024-11-06 05:00:00+00:00,0.0548642945499526,144.97,144.97,144.08,GRAY,0.7347649166814096,True,134.12,-0.06912826207662415,135.34,-0.06642753673173757
ANF,2024-11-22 05:00:00+00:00,0.0580237321655599,149.795,154.19,149.795,GRAY,0.6369571913175984,True,148.0,-0.011983043492773375,152.07,-0.013749270380699168
ANF,2024-11-25 05:00:00+00:00,0.0518840007891103,159.96,161.54,159.425,GRAY,0.23959280965824892,True,154.86,-0.028634153990904798,154.86,-0.041351987123932024
ANF,2025-05-12 04:00:00+00:00,0.1086748633879781,81.155,81.155,81.155,GRAY,-0.20452751280890388,True,75.93,-0.06438297085823418,78.13,-0.037274351549504106
ANF,2025-05-28 04:00:00+00:00,0.3535478012712413,104.345,104.52,99.81,GRAY,0.7273732154802811,True,87.26,-0.1257389039174431,88.48,-0.1534634519709146
ANF,2025-11-25 05:00:00+00:00,0.1942117288651942,78.4,79.44,77.94,GRAY,0.8227813366032395,True,76.4,-0.019758788811906493,90.3,0.13670694864048338
APLD,2024-06-13 04:00:00+00:00,0.0630303030303029,4.385,4.385,4.285,GRAY,0.39271820760122833,True,4.16,-0.029171528588098017,4.38,-0.0011402508551881171
APLD,2024-07-26 04:00:00+00:00,0.0516853932584268,4.68,4.815,4.68,GRAY,1.273294749102894,True,4.43,-0.05341880341880342,4.44,-0.0778816199376947
APLD,2024-07-31 04:00:00+00:00,0.0931989924433248,4.34,4.34,4.26,GRAY,1.465885672302105,True,4.24,-0.004694835680751074,4.86,0.11981566820276508
APLD,2024-09-05 04:00:00+00:00,0.5339506172839504,4.97,4.7,4.67,GRAY,1.0262682157664145,True,4.25,-0.0899357601713062,5.365,0.14148936170212767
APLD,2024-09-19 04:00:00+00:00,0.0609555189456342,6.44,6.54,6.41,GRAY,-0.4339421872349889,True,5.53,-0.13728549141965676,5.565,-0.1490825688073394
APLD,2024-11-06 05:00:00+00:00,0.0894819466248038,6.94,7.05,6.91,GRAY,1.1705757335131235,True,6.57,-0.049204052098408085,7.06,0.0014184397163120265
APLD,2024-11-11 05:00:00+00:00,0.0673712021136063,8.08,8.08,7.875,GRAY,0.35847770330510675,True,7.44,-0.05523809523809519,7.57,-0.06311881188118809
APLD,2024-11-25 05:00:00+00:00,0.0609137055837563,10.45,10.53,10.22,GRAY,0.26476037762893234,True,9.81,-0.04011741682974561,10.69,0.015194681861348543
APLD,2025-01-14 05:00:00+00:00,0.2280927835051545,9.53,9.68,9.56,GRAY,1.427491268522174,True,8.26,-0.13598326359832644,8.545,-0.11725206611570246
APLD,2025-01-28 05:00:00+00:00,0.0663580246913579,6.91,7.01,6.605,GRAY,1.43444711185683,True,6.25,-0.053747161241483786,6.51,-0.07132667617689016
APLD,2025-02-14 05:00:00+00:00,0.0544303797468354,8.33,8.72,8.315,GRAY,0.8593698249493721,False,8.315,0.00601322910402895,9.09,0.042431192660550364
APLD,2025-02-27 05:00:00+00:00,0.0592227020357804,8.585,8.89,8.48,GRAY,0.922638350603099,True,7.82,-0.0778301886792453,7.84,-0.11811023622047251
APLD,2025-04-08 04:00:00+00:00,0.0941960038058991,5.75,5.75,5.51,GRAY,0.964042703976597,True,4.895,-0.11161524500907445,5.075,-0.11739130434782606
APLD,2025-04-14 04:00:00+00:00,0.060377358490566,5.62,5.51,5.49,GRAY,0.9273630334970454,True,5.26,-0.041894353369763285,5.37,-0.025408348457350214
APLD,2025-04-23 04:00:00+00:00,0.0547263681592041,4.24,4.22,4.21,GRAY,0.20021761288152126,True,4.04,-0.040380047505938224,4.08,-0.03317535545023689
APLD,2025-06-02 04:00:00+00:00,0.2058823529411764,8.2,7.86,7.7,GRAY,1.9652912658272756,True,7.5,-0.025974025974025997,10.11,0.2862595419847327
APLD,2025-06-03 04:00:00+00:00,0.0548961424332343,10.665,10.84,10.71,GRAY,0.18818151378534786,True,9.6,-0.10364145658263316,10.265,-0.05304428044280436
APLD,2025-06-05 04:00:00+00:00,0.052790346907994,13.96,14.43,13.48,GRAY,-0.10141572120047976,True,12.48,-0.07418397626112759,12.76,-0.11573111573111573
APLD,2025-07-31 04:00:00+00:00,0.2517447657028914,12.555,12.39,12.3,GRAY,0.7356235439282517,True,12.2,-0.008130081300813123,13.15,0.061339790153349456
APLD,2025-08-18 04:00:00+00:00,0.0553977272727272,14.86,14.72,14.72,GRAY,0.5725948391401307,True,14.67,-0.0033967391304348307,16.325,0.10903532608695643
APLD,2025-09-09 04:00:00+00:00,0.0603015075376884,14.77,14.81,14.81,GRAY,1.037150828452441,True,13.925,-0.05975692099932477,15.19,0.025658338960161984
APLD,2025-10-02 04:00:00+00:00,0.0535785685725709,26.35,26.0,26.0,GRAY,2.3487417402014823,False,26.0,0.00807692307692311,26.47,0.018076923076923032
APLD,2025-10-10 04:00:00+00:00,0.2617747440273036,36.97,37.98,35.22,GRAY,0.8640155517064086,True,32.9,-0.06587166382737082,33.965,-0.10571353343865175
APLD,2025-10-13 04:00:00+00:00,0.0711026056234358,36.38,36.08,36.08,GRAY,-0.12485722486526062,True,34.22,-0.051552106430155197,34.22,-0.051552106430155197
APLD,2025-11-20 05:00:00+00:00,0.1247293200519705,25.97,26.09,26.09,GRAY,1.7080705902187023,True,21.23,-0.18627826753545418,21.36,-0.18129551552318898
APLD,2026-01-08 05:00:00+00:00,0.0590617617279784,31.38,31.28,31.28,GRAY,0.8463582157422396,True,31.1,-0.005754475703324799,31.93,0.020780051150895096
APLD,2026-02-06 05:00:00+00:00,0.0580100574712643,29.455,29.06,29.06,GRAY,-0.10567648071458485,False,29.06,0.007570543702684185,34.94,0.20233998623537505
APP,2024-02-15 05:00:00+00:00,0.1606914212548015,54.39,55.68,52.78,GRAY,1.1651019761013668,False,52.78,0.035430087154225035,58.51,0.05082614942528733
APP,2024-05-09 04:00:00+00:00,0.1321660356949703,83.735,83.975,80.71,GRAY,0.9070179007171078,False,80.71,0.009416429190930557,84.67,0.008276272700208484
APP,2024-11-06 05:00:00+00:00,0.0615463792685879,175.325,175.7,171.43,GRAY,0.4573563935578557,True,167.0,-0.02584145132123903,168.55,-0.04069436539556049
APP,2024-11-07 05:00:00+00:00,0.3665974488282408,230.34,240.575,228.835,GRAY,1.4155179161921383,False,228.835,0.038958201324098114,246.67,0.02533513457341785
APP,2025-01-15 05:00:00+00:00,0.054897990967139,338.675,338.675,331.815,GRAY,-0.05094129885680104,True,329.52,-0.0069165046788120365,335.16,-0.01037868162692843
APP,2025-02-13 05:00:00+00:00,0.3130263157894736,498.95,525.0,497.625,GRAY,0.7502890446649292,True,449.61,-0.09648831951770909,471.78,-0.10137142857142863
APP,2025-03-03 05:00:00+00:00,0.07588175706787,350.49,357.44,347.08,GRAY,1.4820509702119864,True,332.25,-0.04272790134839226,337.65,-0.05536593554162942
APP,2025-03-12 04:00:00+00:00,0.1210903372357155,288.72,291.8,281.13,GRAY,1.1704860943300053,True,261.05,-0.07142603066197127,272.48,-0.06620973269362575
APP,2025-03-28 04:00:00+00:00,0.0967038849801163,286.81,286.91,267.99,GRAY,-0.7107215449622446,True,264.39,-0.013433337064815936,272.78,-0.04924889338119986
APP,2025-04-08 04:00:00+00:00,0.0993415956622773,255.465,259.44,254.115,GRAY,0.6350811410660272,True,227.4,-0.10512956732188183,235.25,-0.09323928461301263
APP,2025-04-23 04:00:00+00:00,0.0808968911699128,256.94,260.5,256.94,GRAY,0.6563009686543867,True,250.11,-0.026582081419786657,252.2,-0.031861804222648796
APP,2025-05-08 04:00:00+00:00,0.130506327030985,343.51,347.94,339.6,GRAY,1.3714229331251353,True,335.2,-0.012956419316843444,339.72,-0.02362476289015339
APP,2025-05-12 04:00:00+00:00,0.0664192046733805,350.5,357.95,350.5,GRAY,0.40971410772956207,True,343.72,-0.019343794579172534,347.74,-0.02852353680681654
